Host : clust2
Date : Fri Apr 18 12:19:15 CEST 2025
Cœurs CPU alloués : 1
Importation done
Importing data...
From 2020-03-24T00:00:00.000000000 to 2020-07-21T00:00:00.000000000
Data importation done!
Iteration 0: Epsilon = inf, ESS = 1000 Acc. rate = 100% Numb. unique particles = 1000
Iteration 23: Espilon = 54648.8492, ESS = 628 Acc. rate = 52.23% Uniqueness rate particules = 98.2% Uniqueness rate components = 98.2% Global parameters uniqueness rate = 98.2%

Iteration 24: Espilon = 53727.6960, ESS = 596 Acc. rate = 49.83% Uniqueness rate particules = 98.2% Uniqueness rate components = 98.2% Global parameters uniqueness rate = 98.2%

Iteration 25: Espilon = 52361.7465, ESS = 566 Acc. rate = 53.53% Uniqueness rate particules = 98.2% Uniqueness rate components = 98.2% Global parameters uniqueness rate = 98.2%

Iteration 26: Espilon = 51382.1610, ESS = 537 Acc. rate = 48.42% Uniqueness rate particules = 98.2% Uniqueness rate components = 98.2% Global parameters uniqueness rate = 98.2%

Iteration 27: Espilon = 49895.2893, ESS = 510 Acc. rate = 51.76% Uniqueness rate particules = 98.3% Uniqueness rate components = 98.3% Global parameters uniqueness rate = 98.3%

Resampling... 484 unique particles left
Iteration 28: Espilon = 48135.5611, ESS = 1000 Acc. rate = 48.50% Uniqueness rate particules = 85.7% Uniqueness rate components = 85.7% Global parameters uniqueness rate = 85.7%

Iteration 29: Espilon = 46673.4372, ESS = 950 Acc. rate = 50.74% Uniqueness rate particules = 95.2% Uniqueness rate components = 95.2% Global parameters uniqueness rate = 95.2%

Iteration 30: Espilon = 44925.2728, ESS = 902 Acc. rate = 50.33% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 31: Espilon = 42967.3524, ESS = 856 Acc. rate = 50.23% Uniqueness rate particules = 97.7% Uniqueness rate components = 97.7% Global parameters uniqueness rate = 97.7%

Iteration 32: Espilon = 41106.9969, ESS = 813 Acc. rate = 47.72% Uniqueness rate particules = 97.7% Uniqueness rate components = 97.7% Global parameters uniqueness rate = 97.7%

Iteration 33: Espilon = 39349.7423, ESS = 772 Acc. rate = 49.22% Uniqueness rate particules = 97.8% Uniqueness rate components = 97.8% Global parameters uniqueness rate = 97.8%

Iteration 34: Espilon = 37509.0888, ESS = 733 Acc. rate = 48.16% Uniqueness rate particules = 97.9% Uniqueness rate components = 97.9% Global parameters uniqueness rate = 97.9%

Iteration 35: Espilon = 35854.1296, ESS = 696 Acc. rate = 50.00% Uniqueness rate particules = 98.0% Uniqueness rate components = 98.0% Global parameters uniqueness rate = 98.0%

Iteration 36: Espilon = 34315.5735, ESS = 661 Acc. rate = 48.56% Uniqueness rate particules = 98.0% Uniqueness rate components = 98.0% Global parameters uniqueness rate = 98.0%

Iteration 37: Espilon = 32536.6143, ESS = 628 Acc. rate = 42.36% Uniqueness rate particules = 98.0% Uniqueness rate components = 98.0% Global parameters uniqueness rate = 98.0%

Iteration 38: Espilon = 30897.5062, ESS = 596 Acc. rate = 50.00% Uniqueness rate particules = 98.0% Uniqueness rate components = 98.0% Global parameters uniqueness rate = 98.0%

Iteration 39: Espilon = 29200.2225, ESS = 566 Acc. rate = 45.23% Uniqueness rate particules = 98.3% Uniqueness rate components = 98.3% Global parameters uniqueness rate = 98.3%

Iteration 40: Espilon = 27703.6193, ESS = 537 Acc. rate = 44.13% Uniqueness rate particules = 98.3% Uniqueness rate components = 98.3% Global parameters uniqueness rate = 98.3%

Iteration 41: Espilon = 25788.9204, ESS = 510 Acc. rate = 44.90% Uniqueness rate particules = 98.3% Uniqueness rate components = 98.3% Global parameters uniqueness rate = 98.3%

Resampling... 482 unique particles left
Iteration 42: Espilon = 24274.0074, ESS = 1000 Acc. rate = 43.10% Uniqueness rate particules = 81.6% Uniqueness rate components = 81.6% Global parameters uniqueness rate = 81.6%

Iteration 43: Espilon = 22859.4464, ESS = 950 Acc. rate = 48.11% Uniqueness rate particules = 92.6% Uniqueness rate components = 92.6% Global parameters uniqueness rate = 92.6%

Iteration 44: Espilon = 21104.9407, ESS = 902 Acc. rate = 46.34% Uniqueness rate particules = 94.9% Uniqueness rate components = 94.9% Global parameters uniqueness rate = 94.9%

Iteration 45: Espilon = 19220.2431, ESS = 856 Acc. rate = 45.44% Uniqueness rate particules = 96.0% Uniqueness rate components = 96.0% Global parameters uniqueness rate = 96.0%

Iteration 46: Espilon = 17676.5449, ESS = 813 Acc. rate = 47.11% Uniqueness rate particules = 96.5% Uniqueness rate components = 96.5% Global parameters uniqueness rate = 96.5%

Iteration 47: Espilon = 15816.2818, ESS = 772 Acc. rate = 45.08% Uniqueness rate particules = 96.5% Uniqueness rate components = 96.5% Global parameters uniqueness rate = 96.5%

Iteration 48: Espilon = 14414.6231, ESS = 733 Acc. rate = 42.70% Uniqueness rate particules = 96.9% Uniqueness rate components = 96.9% Global parameters uniqueness rate = 96.9%

Iteration 49: Espilon = 12873.4796, ESS = 696 Acc. rate = 45.69% Uniqueness rate particules = 97.1% Uniqueness rate components = 97.1% Global parameters uniqueness rate = 97.1%

Iteration 50: Espilon = 11531.3925, ESS = 661 Acc. rate = 45.39% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 51: Espilon = 9995.9225, ESS = 628 Acc. rate = 47.13% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 52: Espilon = 8530.5335, ESS = 596 Acc. rate = 48.15% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 53: Espilon = 7083.1769, ESS = 566 Acc. rate = 43.11% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 54: Espilon = 5686.8699, ESS = 537 Acc. rate = 46.37% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 55: Espilon = 4794.9811, ESS = 510 Acc. rate = 46.67% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Resampling... 482 unique particles left
Iteration 56: Espilon = 4792.8981, ESS = 1000 Acc. rate = 43.20% Uniqueness rate particules = 81.7% Uniqueness rate components = 81.7% Global parameters uniqueness rate = 81.7%

Iteration 57: Espilon = 4791.1124, ESS = 950 Acc. rate = 39.05% Uniqueness rate particules = 91.2% Uniqueness rate components = 91.2% Global parameters uniqueness rate = 91.2%

Iteration 58: Espilon = 4789.4661, ESS = 902 Acc. rate = 36.92% Uniqueness rate particules = 95.4% Uniqueness rate components = 95.4% Global parameters uniqueness rate = 95.4%

Iteration 59: Espilon = 4787.5717, ESS = 856 Acc. rate = 33.06% Uniqueness rate particules = 96.3% Uniqueness rate components = 96.3% Global parameters uniqueness rate = 96.3%

Iteration 60: Espilon = 4784.0584, ESS = 813 Acc. rate = 37.02% Uniqueness rate particules = 96.7% Uniqueness rate components = 96.7% Global parameters uniqueness rate = 96.7%

Iteration 61: Espilon = 4779.2129, ESS = 772 Acc. rate = 28.50% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 62: Espilon = 4773.2076, ESS = 733 Acc. rate = 28.24% Uniqueness rate particules = 97.3% Uniqueness rate components = 97.3% Global parameters uniqueness rate = 97.3%

Iteration 63: Espilon = 4763.2038, ESS = 696 Acc. rate = 26.29% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 64: Espilon = 4752.4799, ESS = 661 Acc. rate = 22.09% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 65: Espilon = 4735.7246, ESS = 628 Acc. rate = 21.18% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 66: Espilon = 4719.3120, ESS = 596 Acc. rate = 23.32% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 67: Espilon = 4695.4654, ESS = 566 Acc. rate = 16.61% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 68: Espilon = 4663.7704, ESS = 537 Acc. rate = 18.06% Uniqueness rate particules = 97.5% Uniqueness rate components = 97.5% Global parameters uniqueness rate = 97.5%

Iteration 69: Espilon = 4630.1368, ESS = 510 Acc. rate = 18.43% Uniqueness rate particules = 97.6% Uniqueness rate components = 97.6% Global parameters uniqueness rate = 97.6%

Resampling... 476 unique particles left
Iteration 70: Espilon = 4606.3778, ESS = 1000 Acc. rate = 14.70% Uniqueness rate particules = 61.5% Uniqueness rate components = 61.5% Global parameters uniqueness rate = 61.5%

Iteration 71: Espilon = 4580.0164, ESS = 951 Acc. rate = 15.88% Uniqueness rate particules = 72.2% Uniqueness rate components = 72.2% Global parameters uniqueness rate = 72.2%

Iteration 72: Espilon = 4543.4158, ESS = 904 Acc. rate = 14.16% Uniqueness rate particules = 78.8% Uniqueness rate components = 78.8% Global parameters uniqueness rate = 78.8%

Iteration 73: Espilon = 4515.7385, ESS = 859 Acc. rate = 14.55% Uniqueness rate particules = 83.2% Uniqueness rate components = 83.2% Global parameters uniqueness rate = 83.2%

Iteration 74: Espilon = 4473.6651, ESS = 816 Acc. rate = 14.58% Uniqueness rate particules = 85.9% Uniqueness rate components = 85.9% Global parameters uniqueness rate = 85.9%

Iteration 75: Espilon = 4436.4007, ESS = 775 Acc. rate = 12.90% Uniqueness rate particules = 88.1% Uniqueness rate components = 88.1% Global parameters uniqueness rate = 88.1%

Iteration 76: Espilon = 4401.9809, ESS = 736 Acc. rate = 15.35% Uniqueness rate particules = 89.4% Uniqueness rate components = 89.4% Global parameters uniqueness rate = 89.4%

Iteration 77: Espilon = 4353.7720, ESS = 699 Acc. rate = 10.87% Uniqueness rate particules = 89.8% Uniqueness rate components = 89.8% Global parameters uniqueness rate = 89.8%

Iteration 78: Espilon = 4300.0295, ESS = 664 Acc. rate = 9.19% Uniqueness rate particules = 90.3% Uniqueness rate components = 90.3% Global parameters uniqueness rate = 90.3%

Iteration 79: Espilon = 4242.6660, ESS = 630 Acc. rate = 8.73% Uniqueness rate particules = 90.6% Uniqueness rate components = 90.6% Global parameters uniqueness rate = 90.6%

Iteration 80: Espilon = 4192.6301, ESS = 598 Acc. rate = 9.03% Uniqueness rate particules = 90.9% Uniqueness rate components = 90.9% Global parameters uniqueness rate = 90.9%

Iteration 81: Espilon = 4139.2376, ESS = 568 Acc. rate = 8.45% Uniqueness rate particules = 91.2% Uniqueness rate components = 91.2% Global parameters uniqueness rate = 91.2%

Iteration 82: Espilon = 4094.7183, ESS = 539 Acc. rate = 8.72% Uniqueness rate particules = 91.3% Uniqueness rate components = 91.3% Global parameters uniqueness rate = 91.3%

Iteration 83: Espilon = 4046.8141, ESS = 512 Acc. rate = 7.62% Uniqueness rate particules = 91.3% Uniqueness rate components = 91.3% Global parameters uniqueness rate = 91.3%

Resampling... 466 unique particles left
Iteration 84: Espilon = 3993.2159, ESS = 1000 Acc. rate = 11.30% Uniqueness rate particules = 57.2% Uniqueness rate components = 57.2% Global parameters uniqueness rate = 57.2%

Iteration 85: Espilon = 3940.6805, ESS = 951 Acc. rate = 8.73% Uniqueness rate particules = 63.6% Uniqueness rate components = 63.6% Global parameters uniqueness rate = 63.6%

Iteration 86: Espilon = 3869.0473, ESS = 903 Acc. rate = 8.08% Uniqueness rate particules = 67.8% Uniqueness rate components = 67.8% Global parameters uniqueness rate = 67.8%

Iteration 87: Espilon = 3835.2647, ESS = 857 Acc. rate = 7.82% Uniqueness rate particules = 70.8% Uniqueness rate components = 70.8% Global parameters uniqueness rate = 70.8%

Iteration 88: Espilon = 3789.5900, ESS = 814 Acc. rate = 6.88% Uniqueness rate particules = 73.0% Uniqueness rate components = 73.0% Global parameters uniqueness rate = 73.0%

Iteration 89: Espilon = 3736.1144, ESS = 773 Acc. rate = 8.15% Uniqueness rate particules = 75.9% Uniqueness rate components = 75.9% Global parameters uniqueness rate = 75.9%

Iteration 90: Espilon = 3677.4932, ESS = 734 Acc. rate = 7.77% Uniqueness rate particules = 78.0% Uniqueness rate components = 78.0% Global parameters uniqueness rate = 78.0%

Iteration 91: Espilon = 3603.9258, ESS = 697 Acc. rate = 6.03% Uniqueness rate particules = 79.2% Uniqueness rate components = 79.2% Global parameters uniqueness rate = 79.2%

Iteration 92: Espilon = 3544.9998, ESS = 662 Acc. rate = 6.95% Uniqueness rate particules = 80.6% Uniqueness rate components = 80.6% Global parameters uniqueness rate = 80.6%

Iteration 93: Espilon = 3489.0666, ESS = 628 Acc. rate = 6.37% Uniqueness rate particules = 81.7% Uniqueness rate components = 81.7% Global parameters uniqueness rate = 81.7%

Iteration 94: Espilon = 3427.3920, ESS = 596 Acc. rate = 5.54% Uniqueness rate particules = 82.4% Uniqueness rate components = 82.4% Global parameters uniqueness rate = 82.4%

Iteration 95: Espilon = 3363.3133, ESS = 566 Acc. rate = 3.53% Uniqueness rate particules = 82.6% Uniqueness rate components = 82.6% Global parameters uniqueness rate = 82.6%

Iteration 96: Espilon = 3304.5164, ESS = 537 Acc. rate = 5.96% Uniqueness rate particules = 83.3% Uniqueness rate components = 83.3% Global parameters uniqueness rate = 83.3%

Iteration 97: Espilon = 3271.0002, ESS = 510 Acc. rate = 5.88% Uniqueness rate particules = 83.6% Uniqueness rate components = 83.6% Global parameters uniqueness rate = 83.6%

Resampling... 442 unique particles left
Iteration 98: Espilon = 3213.4113, ESS = 1000 Acc. rate = 3.90% Uniqueness rate particules = 48.1% Uniqueness rate components = 48.1% Global parameters uniqueness rate = 48.1%

Iteration 99: Espilon = 3158.9904, ESS = 951 Acc. rate = 5.05% Uniqueness rate particules = 52.5% Uniqueness rate components = 52.5% Global parameters uniqueness rate = 52.5%

Iteration 100: Espilon = 3118.9088, ESS = 904 Acc. rate = 4.87% Uniqueness rate particules = 56.2% Uniqueness rate components = 56.2% Global parameters uniqueness rate = 56.2%

Iteration 101: Espilon = 3075.2115, ESS = 858 Acc. rate = 3.61% Uniqueness rate particules = 58.7% Uniqueness rate components = 58.7% Global parameters uniqueness rate = 58.7%

Iteration 102: Espilon = 3025.5293, ESS = 815 Acc. rate = 4.91% Uniqueness rate particules = 61.3% Uniqueness rate components = 61.3% Global parameters uniqueness rate = 61.3%

Iteration 103: Espilon = 2956.5310, ESS = 774 Acc. rate = 3.23% Uniqueness rate particules = 63.0% Uniqueness rate components = 63.0% Global parameters uniqueness rate = 63.0%

Iteration 104: Espilon = 2898.4227, ESS = 736 Acc. rate = 3.67% Uniqueness rate particules = 64.4% Uniqueness rate components = 64.4% Global parameters uniqueness rate = 64.4%

Iteration 105: Espilon = 2856.9417, ESS = 699 Acc. rate = 3.86% Uniqueness rate particules = 65.9% Uniqueness rate components = 65.9% Global parameters uniqueness rate = 65.9%

Iteration 106: Espilon = 2817.4013, ESS = 666 Acc. rate = 3.00% Uniqueness rate particules = 66.6% Uniqueness rate components = 66.6% Global parameters uniqueness rate = 66.6%

Iteration 107: Espilon = 2770.8406, ESS = 632 Acc. rate = 2.22% Uniqueness rate particules = 67.0% Uniqueness rate components = 67.0% Global parameters uniqueness rate = 67.0%

Iteration 108: Espilon = 2750.9858, ESS = 600 Acc. rate = 4.00% Uniqueness rate particules = 67.7% Uniqueness rate components = 67.7% Global parameters uniqueness rate = 67.7%

Iteration 109: Espilon = 2727.8879, ESS = 570 Acc. rate = 4.56% Uniqueness rate particules = 68.6% Uniqueness rate components = 68.6% Global parameters uniqueness rate = 68.6%

Iteration 110: Espilon = 2677.2894, ESS = 541 Acc. rate = 4.25% Uniqueness rate particules = 69.4% Uniqueness rate components = 69.4% Global parameters uniqueness rate = 69.4%

Iteration 111: Espilon = 2647.4913, ESS = 515 Acc. rate = 3.69% Uniqueness rate particules = 70.1% Uniqueness rate components = 70.1% Global parameters uniqueness rate = 70.1%

Resampling... 394 unique particles left
Iteration 112: Espilon = 2612.3062, ESS = 1000 Acc. rate = 4.00% Uniqueness rate particules = 43.3% Uniqueness rate components = 43.3% Global parameters uniqueness rate = 43.3%

Iteration 113: Espilon = 2580.2031, ESS = 950 Acc. rate = 4.53% Uniqueness rate particules = 47.4% Uniqueness rate components = 47.4% Global parameters uniqueness rate = 47.4%

Iteration 114: Espilon = 2525.0210, ESS = 903 Acc. rate = 2.66% Uniqueness rate particules = 49.4% Uniqueness rate components = 49.4% Global parameters uniqueness rate = 49.4%

Iteration 115: Espilon = 2487.9298, ESS = 860 Acc. rate = 3.49% Uniqueness rate particules = 51.6% Uniqueness rate components = 51.6% Global parameters uniqueness rate = 51.6%

Iteration 116: Espilon = 2470.0782, ESS = 818 Acc. rate = 2.69% Uniqueness rate particules = 53.4% Uniqueness rate components = 53.4% Global parameters uniqueness rate = 53.4%

Iteration 117: Espilon = 2429.0160, ESS = 777 Acc. rate = 4.12% Uniqueness rate particules = 55.9% Uniqueness rate components = 55.9% Global parameters uniqueness rate = 55.9%

Iteration 118: Espilon = 2397.9802, ESS = 747 Acc. rate = 4.28% Uniqueness rate particules = 58.0% Uniqueness rate components = 58.0% Global parameters uniqueness rate = 58.0%

Iteration 119: Espilon = 2375.9651, ESS = 711 Acc. rate = 4.78% Uniqueness rate particules = 60.0% Uniqueness rate components = 60.0% Global parameters uniqueness rate = 60.0%

Iteration 120: Espilon = 2344.5399, ESS = 677 Acc. rate = 4.14% Uniqueness rate particules = 61.1% Uniqueness rate components = 61.1% Global parameters uniqueness rate = 61.1%

Iteration 121: Espilon = 2320.0373, ESS = 644 Acc. rate = 3.57% Uniqueness rate particules = 62.4% Uniqueness rate components = 62.4% Global parameters uniqueness rate = 62.4%

Iteration 122: Espilon = 2294.3116, ESS = 611 Acc. rate = 4.91% Uniqueness rate particules = 64.1% Uniqueness rate components = 64.1% Global parameters uniqueness rate = 64.1%

Iteration 123: Espilon = 2257.2420, ESS = 581 Acc. rate = 4.82% Uniqueness rate particules = 65.5% Uniqueness rate components = 65.5% Global parameters uniqueness rate = 65.5%

Iteration 124: Espilon = 2228.1461, ESS = 553 Acc. rate = 3.98% Uniqueness rate particules = 66.5% Uniqueness rate components = 66.5% Global parameters uniqueness rate = 66.5%

Iteration 125: Espilon = 2186.0254, ESS = 525 Acc. rate = 2.48% Uniqueness rate particules = 67.3% Uniqueness rate components = 67.3% Global parameters uniqueness rate = 67.3%

Resampling... 400 unique particles left
Iteration 126: Espilon = 2170.9218, ESS = 1000 Acc. rate = 6.50% Uniqueness rate particules = 46.2% Uniqueness rate components = 46.2% Global parameters uniqueness rate = 46.2%

Iteration 127: Espilon = 2150.1576, ESS = 954 Acc. rate = 5.24% Uniqueness rate particules = 50.4% Uniqueness rate components = 50.4% Global parameters uniqueness rate = 50.4%

Iteration 128: Espilon = 2125.8053, ESS = 906 Acc. rate = 5.41% Uniqueness rate particules = 54.2% Uniqueness rate components = 54.2% Global parameters uniqueness rate = 54.2%

Iteration 129: Espilon = 2102.4008, ESS = 861 Acc. rate = 6.50% Uniqueness rate particules = 58.7% Uniqueness rate components = 58.7% Global parameters uniqueness rate = 58.7%

Iteration 130: Espilon = 2057.7238, ESS = 821 Acc. rate = 6.46% Uniqueness rate particules = 61.7% Uniqueness rate components = 61.7% Global parameters uniqueness rate = 61.7%

Iteration 131: Espilon = 2043.3756, ESS = 783 Acc. rate = 6.77% Uniqueness rate particules = 64.9% Uniqueness rate components = 64.9% Global parameters uniqueness rate = 64.9%

Iteration 132: Espilon = 2019.2621, ESS = 743 Acc. rate = 4.85% Uniqueness rate particules = 66.8% Uniqueness rate components = 66.8% Global parameters uniqueness rate = 66.8%

Iteration 133: Espilon = 2001.6911, ESS = 706 Acc. rate = 5.67% Uniqueness rate particules = 69.0% Uniqueness rate components = 69.0% Global parameters uniqueness rate = 69.0%

Iteration 134: Espilon = 1971.9844, ESS = 670 Acc. rate = 6.72% Uniqueness rate particules = 70.9% Uniqueness rate components = 70.9% Global parameters uniqueness rate = 70.9%

Iteration 135: Espilon = 1939.9157, ESS = 636 Acc. rate = 5.82% Uniqueness rate particules = 72.1% Uniqueness rate components = 72.1% Global parameters uniqueness rate = 72.1%

Iteration 136: Espilon = 1918.2727, ESS = 604 Acc. rate = 5.46% Uniqueness rate particules = 73.5% Uniqueness rate components = 73.5% Global parameters uniqueness rate = 73.5%

Iteration 137: Espilon = 1892.4314, ESS = 573 Acc. rate = 5.06% Uniqueness rate particules = 73.7% Uniqueness rate components = 73.7% Global parameters uniqueness rate = 73.7%

Iteration 138: Espilon = 1864.8362, ESS = 544 Acc. rate = 4.96% Uniqueness rate particules = 74.5% Uniqueness rate components = 74.5% Global parameters uniqueness rate = 74.5%

Iteration 139: Espilon = 1841.5829, ESS = 516 Acc. rate = 5.62% Uniqueness rate particules = 75.1% Uniqueness rate components = 75.1% Global parameters uniqueness rate = 75.1%

Resampling... 413 unique particles left
Iteration 140: Espilon = 1819.6918, ESS = 1000 Acc. rate = 6.00% Uniqueness rate particules = 47.2% Uniqueness rate components = 47.2% Global parameters uniqueness rate = 47.2%

Iteration 141: Espilon = 1793.5712, ESS = 950 Acc. rate = 4.63% Uniqueness rate particules = 51.2% Uniqueness rate components = 51.2% Global parameters uniqueness rate = 51.2%

Iteration 142: Espilon = 1777.8210, ESS = 902 Acc. rate = 2.99% Uniqueness rate particules = 53.2% Uniqueness rate components = 53.2% Global parameters uniqueness rate = 53.2%

Iteration 143: Espilon = 1753.7231, ESS = 857 Acc. rate = 3.73% Uniqueness rate particules = 55.9% Uniqueness rate components = 55.9% Global parameters uniqueness rate = 55.9%

Iteration 144: Espilon = 1741.4515, ESS = 815 Acc. rate = 4.54% Uniqueness rate particules = 58.4% Uniqueness rate components = 58.4% Global parameters uniqueness rate = 58.4%

Iteration 145: Espilon = 1725.8199, ESS = 774 Acc. rate = 3.23% Uniqueness rate particules = 60.0% Uniqueness rate components = 60.0% Global parameters uniqueness rate = 60.0%

Iteration 146: Espilon = 1710.4946, ESS = 735 Acc. rate = 4.08% Uniqueness rate particules = 62.0% Uniqueness rate components = 62.0% Global parameters uniqueness rate = 62.0%

Iteration 147: Espilon = 1696.5862, ESS = 703 Acc. rate = 5.26% Uniqueness rate particules = 64.5% Uniqueness rate components = 64.5% Global parameters uniqueness rate = 64.5%

Iteration 148: Espilon = 1687.1431, ESS = 668 Acc. rate = 3.59% Uniqueness rate particules = 65.8% Uniqueness rate components = 65.8% Global parameters uniqueness rate = 65.8%

Iteration 149: Espilon = 1670.3492, ESS = 634 Acc. rate = 3.94% Uniqueness rate particules = 66.9% Uniqueness rate components = 66.9% Global parameters uniqueness rate = 66.9%

Iteration 150: Espilon = 1660.5934, ESS = 603 Acc. rate = 2.49% Uniqueness rate particules = 67.6% Uniqueness rate components = 67.6% Global parameters uniqueness rate = 67.6%

Iteration 151: Espilon = 1643.5770, ESS = 572 Acc. rate = 3.50% Uniqueness rate particules = 68.6% Uniqueness rate components = 68.6% Global parameters uniqueness rate = 68.6%

Iteration 152: Espilon = 1627.0164, ESS = 543 Acc. rate = 2.58% Uniqueness rate particules = 69.1% Uniqueness rate components = 69.1% Global parameters uniqueness rate = 69.1%

