Host : clust2
Date : Fri Apr 18 12:19:01 CEST 2025
Cœurs CPU alloués : 1
Importation done
Importing data...
From 2020-03-24T00:00:00.000000000 to 2020-07-21T00:00:00.000000000
Data importation done!
Iteration 0: Epsilon = inf, ESS = 1000 Acc. rate = 100% Numb. unique particles = 1000
Iteration 1: Espilon = 135108.3944, ESS = 950 Acc. rate = 82.21% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 2: Espilon = 97798.2671, ESS = 902 Acc. rate = 79.49% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 3: Espilon = 85511.3022, ESS = 856 Acc. rate = 75.23% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 4: Espilon = 79301.4092, ESS = 813 Acc. rate = 76.01% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 5: Espilon = 74265.1367, ESS = 772 Acc. rate = 72.54% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 6: Espilon = 71140.1382, ESS = 733 Acc. rate = 68.08% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 7: Espilon = 68751.3465, ESS = 696 Acc. rate = 67.39% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 8: Espilon = 67417.4599, ESS = 661 Acc. rate = 66.87% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 9: Espilon = 66110.3267, ESS = 628 Acc. rate = 66.88% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 10: Espilon = 64869.0624, ESS = 596 Acc. rate = 62.75% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 11: Espilon = 63891.5906, ESS = 566 Acc. rate = 62.01% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 12: Espilon = 63170.8204, ESS = 537 Acc. rate = 57.54% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Iteration 13: Espilon = 62633.1867, ESS = 510 Acc. rate = 60.98% Uniqueness rate particules = 100.0% Uniqueness rate components = 100.0% Global parameters uniqueness rate = 100.0%

Resampling... 484 unique particles left
Iteration 14: Espilon = 61914.6294, ESS = 1000 Acc. rate = 59.30% Uniqueness rate particules = 90.1% Uniqueness rate components = 90.1% Global parameters uniqueness rate = 90.1%

Iteration 15: Espilon = 61345.3103, ESS = 950 Acc. rate = 57.05% Uniqueness rate particules = 96.5% Uniqueness rate components = 96.5% Global parameters uniqueness rate = 96.5%

Iteration 16: Espilon = 60790.9159, ESS = 902 Acc. rate = 55.21% Uniqueness rate particules = 98.4% Uniqueness rate components = 98.4% Global parameters uniqueness rate = 98.4%

Iteration 17: Espilon = 60180.4717, ESS = 856 Acc. rate = 55.14% Uniqueness rate particules = 98.6% Uniqueness rate components = 98.6% Global parameters uniqueness rate = 98.6%

Iteration 18: Espilon = 59594.4142, ESS = 813 Acc. rate = 53.14% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 19: Espilon = 58814.1058, ESS = 772 Acc. rate = 52.46% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 20: Espilon = 58015.8743, ESS = 733 Acc. rate = 55.12% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 21: Espilon = 56919.0704, ESS = 696 Acc. rate = 54.45% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 22: Espilon = 55759.1157, ESS = 661 Acc. rate = 49.62% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 23: Espilon = 54687.0754, ESS = 628 Acc. rate = 51.27% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 24: Espilon = 54063.7993, ESS = 596 Acc. rate = 50.67% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 25: Espilon = 53198.4896, ESS = 566 Acc. rate = 50.53% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 26: Espilon = 52186.3484, ESS = 537 Acc. rate = 51.02% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Iteration 27: Espilon = 50706.6168, ESS = 510 Acc. rate = 51.57% Uniqueness rate particules = 98.9% Uniqueness rate components = 98.9% Global parameters uniqueness rate = 98.9%

Resampling... 483 unique particles left
Iteration 28: Espilon = 49548.3460, ESS = 1000 Acc. rate = 47.50% Uniqueness rate particules = 84.4% Uniqueness rate components = 84.4% Global parameters uniqueness rate = 84.4%

Iteration 29: Espilon = 48324.5315, ESS = 950 Acc. rate = 52.84% Uniqueness rate particules = 93.2% Uniqueness rate components = 93.2% Global parameters uniqueness rate = 93.2%

Iteration 30: Espilon = 45880.0707, ESS = 902 Acc. rate = 49.56% Uniqueness rate particules = 96.6% Uniqueness rate components = 96.6% Global parameters uniqueness rate = 96.6%

Iteration 31: Espilon = 44449.0192, ESS = 856 Acc. rate = 50.00% Uniqueness rate particules = 97.0% Uniqueness rate components = 97.0% Global parameters uniqueness rate = 97.0%

Iteration 32: Espilon = 42851.2382, ESS = 813 Acc. rate = 50.31% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 33: Espilon = 40753.1232, ESS = 772 Acc. rate = 48.32% Uniqueness rate particules = 97.2% Uniqueness rate components = 97.2% Global parameters uniqueness rate = 97.2%

Iteration 34: Espilon = 39038.7514, ESS = 733 Acc. rate = 47.48% Uniqueness rate particules = 97.3% Uniqueness rate components = 97.3% Global parameters uniqueness rate = 97.3%

Iteration 35: Espilon = 36832.1996, ESS = 696 Acc. rate = 48.85% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 36: Espilon = 35664.2143, ESS = 661 Acc. rate = 46.29% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 37: Espilon = 33750.4818, ESS = 628 Acc. rate = 46.82% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 38: Espilon = 32141.4712, ESS = 596 Acc. rate = 42.45% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 39: Espilon = 29996.2717, ESS = 566 Acc. rate = 43.99% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 40: Espilon = 28117.1849, ESS = 537 Acc. rate = 44.88% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Iteration 41: Espilon = 26445.0095, ESS = 510 Acc. rate = 41.76% Uniqueness rate particules = 97.4% Uniqueness rate components = 97.4% Global parameters uniqueness rate = 97.4%

Resampling... 478 unique particles left
Iteration 42: Espilon = 24881.1938, ESS = 1000 Acc. rate = 42.30% Uniqueness rate particules = 81.6% Uniqueness rate components = 81.6% Global parameters uniqueness rate = 81.6%

Iteration 43: Espilon = 23447.2427, ESS = 950 Acc. rate = 43.05% Uniqueness rate particules = 91.3% Uniqueness rate components = 91.3% Global parameters uniqueness rate = 91.3%

Iteration 44: Espilon = 21396.3216, ESS = 902 Acc. rate = 42.46% Uniqueness rate particules = 94.5% Uniqueness rate components = 94.5% Global parameters uniqueness rate = 94.5%

Iteration 45: Espilon = 19244.7128, ESS = 856 Acc. rate = 37.38% Uniqueness rate particules = 95.2% Uniqueness rate components = 95.2% Global parameters uniqueness rate = 95.2%

Iteration 46: Espilon = 17377.9780, ESS = 813 Acc. rate = 41.45% Uniqueness rate particules = 95.3% Uniqueness rate components = 95.3% Global parameters uniqueness rate = 95.3%

Iteration 47: Espilon = 15814.0615, ESS = 772 Acc. rate = 38.34% Uniqueness rate particules = 95.6% Uniqueness rate components = 95.6% Global parameters uniqueness rate = 95.6%

Iteration 48: Espilon = 14178.1049, ESS = 733 Acc. rate = 40.79% Uniqueness rate particules = 95.6% Uniqueness rate components = 95.6% Global parameters uniqueness rate = 95.6%

Iteration 49: Espilon = 13002.2589, ESS = 696 Acc. rate = 36.78% Uniqueness rate particules = 95.6% Uniqueness rate components = 95.6% Global parameters uniqueness rate = 95.6%

Iteration 50: Espilon = 11383.5629, ESS = 661 Acc. rate = 39.33% Uniqueness rate particules = 95.6% Uniqueness rate components = 95.6% Global parameters uniqueness rate = 95.6%

Iteration 51: Espilon = 9996.4523, ESS = 628 Acc. rate = 36.15% Uniqueness rate particules = 95.6% Uniqueness rate components = 95.6% Global parameters uniqueness rate = 95.6%

Iteration 52: Espilon = 8899.1879, ESS = 596 Acc. rate = 39.26% Uniqueness rate particules = 95.7% Uniqueness rate components = 95.7% Global parameters uniqueness rate = 95.7%

Iteration 53: Espilon = 7421.5639, ESS = 566 Acc. rate = 40.28% Uniqueness rate particules = 95.7% Uniqueness rate components = 95.7% Global parameters uniqueness rate = 95.7%

