method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.008273398637771606,1000000.0,8.273398637771606,23.01636199484107,23.985126855389353,21532.420474448583,27.631021114720113,8.331351449287762,10.025421417052199,14.960359201925183,16.34617829901278,15,3,False,42
ABC-Vanilla,2154.4346900318833,0.017824497029677675,464158.8833612779,3.840171473310787,13.496942063745701,23.921435874811664,21944.14730569603,27.631021114530213,8.160995506137478,10.030469548242234,14.911982338793555,16.28355427276802,15,3,False,42
ABC-Vanilla,4641.588833612778,0.03840171473310786,215443.4690031884,1.7824497029677682,12.163634292683279,23.97336701777549,21720.05482377468,27.63102111459666,7.96495240360338,10.034093059656204,14.861529789456574,16.20886850812522,15,3,False,42
ABC-Vanilla,10000.0,0.08273398637771606,100000.0,0.8273398637771607,11.23756090771687,23.907973384343656,21725.724209618376,27.631021114528846,8.524102116181806,9.996161538426094,14.968277236151291,16.337978013376812,15,3,False,42
ABC-Vanilla,21544.346900318837,0.1782449702967768,46415.88833612779,0.38401714733107867,10.496511859499812,23.907102523412465,21800.755283826384,27.631021114530945,8.373430350777005,9.988448309142472,14.999969252433816,16.37727598607269,15,3,False,42
ABC-Vanilla,46415.88833612777,0.3840171473310785,21544.346900318847,0.17824497029677688,9.875797876547441,23.9266584399618,21284.067284887453,27.631021114509757,8.161948213013087,9.994196194935835,14.824733785544403,16.259683115150626,15,3,False,42
ABC-Vanilla,100000.0,0.8273398637771606,10000.0,0.08273398637771606,9.326243120277166,23.946136611574083,21659.790663247113,27.63102111455297,8.334955253585461,10.001480432543675,14.975441371450337,16.35604684395833,15,3,False,42
ABC-Vanilla,215443.4690031882,1.7824497029677666,4641.588833612783,0.03840171473310789,8.832937526856389,23.90727746531113,21927.486168012376,27.631021114510695,7.956871475057605,10.011516457375576,14.889625934813097,16.286989210094916,15,3,False,42
ABC-Vanilla,464158.8833612778,3.840171473310786,2154.434690031884,0.017824497029677686,8.37740435505613,23.959765734786163,22364.704081041455,27.631021114698456,8.182089884927343,10.041936473174633,14.98178209199971,16.419001747481385,15,3,False,42
ABC-Vanilla,1000000.0,8.273398637771606,1000.0,0.008273398637771606,7.986159838959555,23.92802710707477,22398.216564781054,27.631021114655443,8.061263438021456,10.017717503700933,15.024496726853034,16.47835020792478,15,3,False,42
permABC-Vanilla,1000.0,0.019092610359191894,1000000.0,19.092610359191895,13.907181680531567,23.969130228166616,3716.8265386319886,27.63102111459646,6.992306752294048,10.048365479637368,5.345267374909866,6.713221259529188,15,3,False,42
permABC-Vanilla,2154.4346900318833,0.041133782081105116,464158.8833612779,8.862004704774478,5.151434111432818,23.961678704088733,2299.2478287094277,27.63102111455564,5.734868687675912,10.0334038091291,3.8546145959312685,5.243671974790394,15,3,False,42
permABC-Vanilla,4641.588833612778,0.08862004704774476,215443.4690031884,4.113378208110513,4.23376115678172,23.93784573208315,1700.8996210792445,27.631021114613386,4.696678286914547,10.011623433770508,3.152652322998097,4.489642878016043,15,3,False,42
permABC-Vanilla,10000.0,0.19092610359191894,100000.0,1.9092610359191895,3.6527726295800593,23.967234266520073,1420.4423923407617,27.631021114678806,4.017805800988883,10.044862092608968,2.7365651637420956,4.050301613766365,15,3,False,42
permABC-Vanilla,21544.346900318837,0.4113378208110512,46415.88833612779,0.8862004704774478,3.229574511485328,23.93412405019639,1167.3399172141496,27.631021114572604,3.2121062977359096,10.022809654668038,2.3666670548509656,3.6868044517620215,15,3,False,42
permABC-Vanilla,46415.88833612777,0.8862004704774473,21544.346900318847,0.41133782081105136,2.897050589849375,24.003179895109014,1011.9762106263913,27.631021114660367,2.651670884305583,10.066393489920392,2.0717890740142293,3.4316451718285426,15,3,False,42
permABC-Vanilla,100000.0,1.9092610359191895,10000.0,0.19092610359191894,2.618352522872669,24.004221458305672,882.4945254404813,27.631021114743017,2.1648833726636783,10.069914272992964,1.8318958948804018,3.2216432849256895,15,3,False,42
permABC-Vanilla,215443.4690031882,4.113378208110509,4641.588833612783,0.08862004704774483,2.3823118563938612,23.975850599256553,792.5296561865996,27.631021114722135,1.7006979915215084,10.075158197440327,1.615480952068441,3.0506997512354355,15,3,False,42
permABC-Vanilla,464158.8833612778,8.862004704774476,2154.434690031884,0.04113378208110513,2.1793065308235895,24.0344439542272,700.0372159639285,27.631021114765243,1.3321216587895452,10.091785808479065,1.4131250923060883,2.9295965309907426,15,3,False,42
permABC-Vanilla,1000000.0,19.092610359191895,1000.0,0.019092610359191894,1.9923872875097846,24.05126075075771,639.7579052400847,27.631021114726966,1.0101094541447613,10.127024493264724,1.2257028683904918,2.812731595362671,15,3,False,42
ABC-SMC,950.0,0.050945313771565755,14250.0,0.7641797065734863,16.67986406990871,23.965826147231297,21010.136299271187,27.6310211146362,8.229519068134334,10.042028978507163,14.685538296311455,15.996705418773402,15,3,False,42
ABC-SMC,1852.0,0.07881248792012532,27780.0,1.1821873188018799,16.056889871633764,23.963799637260703,20481.155072734102,27.631021114635992,8.229347005387782,10.038740379870667,14.507166343136046,15.80436499840794,15,3,False,42
ABC-SMC,2708.0,0.10412131945292155,40620.0,1.5618197917938232,15.598194366454074,23.967085649316193,20061.690400746906,27.63102111463662,8.216068470453395,10.03908382445888,14.361313120356126,15.64252700187362,15,3,False,42
ABC-SMC,3521.0,0.12853225072224936,52815.0,1.9279837608337402,15.298377073304033,23.97797981302153,19832.308045668462,27.631021114657926,8.255171756329327,10.05067430736147,14.22804091720419,15.491825621790536,15,3,False,42
ABC-SMC,4293.0,0.15508683522542316,64395.0,2.3263025283813477,15.045968105081899,23.9740267896293,19661.186812918026,27.631021114657244,8.314466490812707,10.056680660479673,14.0971018127474,15.359646648219856,15,3,False,42
ABC-SMC,5026.0,0.18216123580932617,75390.0,2.7324185371398926,14.788039984919202,23.966135047539876,19438.509173513667,27.63102111465627,8.370803679398279,10.057350902654933,13.985812786187005,15.225728519598226,15,3,False,42
ABC-SMC,5722.0,0.2078125794728597,85830.0,3.1171886920928955,14.591871270410568,23.967236307806658,19160.034989074768,27.631021114655812,8.321019359997857,10.056268966718847,13.844984832575754,15.08660001034815,15,3,False,42
ABC-SMC,6383.0,0.23335849444071452,95745.0,3.5003774166107178,14.384893631161498,23.966287108249134,18972.314097371112,27.631021114676145,8.359092555896511,10.059482033292191,13.746826632524025,14.975652612896942,15,3,False,42
ABC-SMC,7011.0,0.25932830174764,105165.0,3.8899245262145996,14.196555266236516,23.97342201082874,18833.156148442933,27.631021114676248,8.303433016519197,10.065421585617102,13.650929863161421,14.856701497902447,15,3,False,42
ABC-SMC,7607.0,0.2849331061045329,114105.0,4.273996591567993,14.02279829501973,23.97231578361366,18557.90264236041,27.631021114675857,8.219085179780153,10.060826989866118,13.548029857050667,14.745161585787132,15,3,False,42
ABC-SMC,8173.0,0.30809327761332195,122595.0,4.621399164199829,13.917023113237303,23.988394282750026,18491.0253709215,27.631021114698044,8.237901191842791,10.075282200912993,13.461882869919695,14.648016656958106,15,3,False,42
ABC-SMC,8710.0,0.33235917091369627,130650.0,4.985387563705444,13.803138853822123,23.97497720267436,18140.333680880853,27.631021114696956,8.360694823803703,10.064871492180732,13.384740152027952,14.552673041935984,15,3,False,42
ABC-SMC,9220.0,0.3582499821980794,138300.0,5.373749732971191,13.672999755836827,23.98526279349924,17645.940048458637,27.631021114718894,8.365919797012449,10.051333888904495,13.28363447176874,14.461284357747285,15,3,False,42
ABC-SMC,20730.223123732252,0.7570830287765699,153300.0,5.598628997802734,13.565240641418438,23.981329481789203,17384.192721014246,27.631021114697823,8.409755364500674,10.049495109382706,13.16833658661288,14.343918287651462,15,3,False,42
ABC-SMC,22476.861167002015,0.8050346758284079,167565.0,6.001533508300781,13.45776312737435,23.985218256944375,17050.95692574638,27.631021114697486,8.37680818304827,10.045267026172594,13.084495024586083,14.264706986175202,15,3,False,42
ABC-SMC,24053.78486055777,0.8474729608887853,181125.0,6.381471395492554,13.37646885687045,23.979577197639966,16666.189607469052,27.631021114697145,8.41580136049127,10.031749970252202,13.008087489351329,14.171241116767844,15,3,False,42
ABC-SMC,25510.84812623274,0.892679790067955,194010.0,6.788829803466797,13.28754212100086,23.98448919828245,16657.108812956103,27.631021114697983,8.472732339310332,10.043612408785911,12.929984531695466,14.070551607236965,15,3,False,42
ABC-SMC,26750.972762645913,0.9293898534218161,206250.0,7.165595769882202,13.167197788349464,23.979572934195204,16510.19599818442,27.631021114697635,8.486881396567222,10.045285221826363,12.853110008530141,13.992367718718375,15,3,False,42
ABC-SMC,27879.078694817657,0.9685018774949047,217875.0,7.568842172622681,13.051306320246201,23.974228228594924,16221.175431495007,27.631021114697077,8.43871964536416,10.037338921871152,12.766095212425718,13.90198789174642,15,3,False,42
ABC-SMC,28960.151802656546,1.0103958306020004,228930.0,7.9871790409088135,12.93001461264784,23.966082341250374,16174.489938509898,27.63102111469624,8.554326507437587,10.043580497430762,12.707540451463894,13.812542578878054,15,3,False,42
ABC-SMC,30231.060606060604,1.0567900508341164,239430.0,8.369777202606201,12.791007650134564,23.96335511353714,15965.669898992972,27.631021114695958,8.547389942960304,10.037423262965968,12.639072368340658,13.746134648070308,15,3,False,42
ABC-SMC,31314.500941619583,1.0991579320396332,249420.0,8.754792928695679,12.710923726701497,23.96322629563435,15957.20806568627,27.63102111469621,8.599847924009852,10.04381340773452,12.585230050086244,13.68869036679141,15,3,False,42
ABC-SMC,32384.615384615387,1.1454786487934812,258915.0,9.158101797103882,12.653483007861146,23.965291286931727,15993.039608696781,27.631021114696498,8.662125611510808,10.057437086294268,12.520793788806035,13.618180728239619,15,3,False,42
ABC-SMC,33324.62686567164,1.18365919412072,267930.0,9.51661992073059,12.570590868970614,23.959662308102423,15895.290780316182,27.63102111469577,8.63971325162017,10.060776296905509,12.435611433656053,13.539913065061205,15,3,False,42
ABC-SMC,34135.18518518518,1.2223342024249793,276495.0,9.900907039642334,12.496657400064464,23.973782465405773,15720.107992420984,27.631021114738825,8.714176134278656,10.065514711989339,12.37728666710503,13.47873709563414,15,3,False,42
ABC-SMC,35138.888888888876,1.2701668562712491,284625.0,10.28835153579712,12.461052070711057,23.98720327020579,15519.387537742088,27.631021114781724,8.696300037735032,10.063147822451233,12.311035832731081,13.39815445895089,15,3,False,42
ABC-SMC,35957.56457564575,1.3074469595670992,292335.0,10.629543781280518,12.41098689201275,23.98209154499265,15342.557362197585,27.631021114781383,8.77970820718645,10.057866290506484,12.26659450707599,13.330633551846503,15,3,False,42
ABC-SMC,73175.0,2.5414024080548967,307335.0,10.673890113830566,12.345286783169398,23.993602157905514,14971.877858004598,27.631021114782317,8.686299199795435,10.045170426692236,12.19359712637676,13.240988652808008,15,3,False,42
ABC-SMC,73424.65753424658,2.4444009071071395,321600.0,10.706475973129272,12.257565348036197,23.998578869431753,14889.773459190235,27.631021114782126,8.68369592236411,10.048460476515249,12.141194889386295,13.165663398070613,15,3,False,42
ABC-SMC,74979.86577181208,2.401091215061128,335160.0,10.732877731323242,12.169995171492419,23.993880011596996,14540.036452213244,27.63102111478191,8.677074902987078,10.031490017778033,12.07642228287869,13.101622505210115,15,3,False,42
ABC-SMC,76831.12582781457,2.3742199470402126,348045.0,10.755216360092163,12.09726509563425,23.984884776242353,14378.167427497403,27.6310211147813,8.654470064475367,10.02711958232978,12.021103184129611,13.052808075419797,15,3,False,42
ABC-SMC,77231.5112540193,2.3100299978307333,360285.0,10.776289939880371,12.021560889898238,24.000644115153122,14292.430707814166,27.631021114782783,8.684345825011356,10.036710409526385,11.96418859924356,13.005929007855098,15,3,False,42
ABC-SMC,78974.52229299363,2.364845032904558,371970.0,11.138420104980469,11.961126872079493,24.024338646538446,14255.031976328417,27.6310211147842,8.692024638882407,10.051937988051437,11.900062396891261,12.937506485924809,15,3,False,42
ABC-SMC,80059.56112852665,2.413396426751945,383085.0,11.548101902008057,11.874872848544506,24.02072088611098,14193.801672296799,27.631021114783657,8.620331797380743,10.055138487420486,11.838187323671939,12.891220354349672,15,3,False,42
ABC-SMC,81006.17283950618,2.449457243146229,393690.0,11.904362201690674,11.813819018173398,24.02706910831101,14043.051991618402,27.631021114805183,8.68455798073463,10.054942292036097,11.766785965525566,12.83537748259569,15,3,False,42
ABC-SMC,82321.10091743119,2.501438881643686,403785.0,12.26955771446228,11.76478953776188,24.058054119792978,13869.45885113412,27.6310211148081,8.754711365138853,10.064859296841902,11.728724178221691,12.778131069275803,15,3,False,42
ABC-SMC,82265.67164179105,2.510516560492824,413385.0,12.61534571647644,11.699369044065067,24.076609335978404,13732.496094659158,27.631021114808682,8.783529557822648,10.068931888508123,11.66737245283345,12.71143717962257,15,3,False,42
ABC-SMC,83833.33333333333,2.5698650450933544,422520.0,12.952119827270508,11.650638235317212,24.10231752276654,13691.681921113573,27.631021114831075,8.845246597799413,10.078341347241418,11.624197934900192,12.651552548759259,15,3,False,42
ABC-SMC,84552.94117647057,2.6147301056805774,431220.0,13.335123538970947,11.58548132946834,24.09534729338374,13582.03427206897,27.631021114830425,8.901224363113108,10.075319501623895,11.5866507131069,12.6303149923398,15,3,False,42
ABC-SMC,85923.75366568915,2.6803584858585783,439500.0,13.710033655166626,11.449368713197233,24.1301320036561,13589.125589402507,27.63102111485365,8.917387901776673,10.084090347986141,11.551621379510687,12.594476043926285,15,3,False,42
ABC-SMC,86956.26822157434,2.742151245547221,447390.0,14.108368158340454,11.396024833839682,24.154156083978037,13328.441303119482,27.631021114876027,8.964346820988823,10.074076394025816,11.505384972387791,12.569458369396958,15,3,False,42
ABC-SMC,87143.67816091953,2.7728443401526675,454890.0,14.474247455596924,11.363645156438283,24.19720536399632,13296.54171599563,27.631021114900435,8.888633112664838,10.09158796978718,11.483158468278049,12.538684907586772,15,3,False,42
ABC-SMC,162310.88082901554,5.015292768857228,469890.0,14.519272565841675,11.327735105422535,24.159903875772176,13275.093025255284,27.631021114815745,8.89112835326734,10.090745418964335,11.420790129618581,12.476482767893334,15,3,False,42
ABC-SMC,159792.0792079208,4.907961174993231,484170.0,14.871122360229492,11.303307214715566,24.144746376473094,13063.88077381184,27.631021114814732,8.909972989020297,10.076176505688654,11.365023316559764,12.433213932666645,15,3,False,42
ABC-SMC,157284.36018957346,4.830141655076736,497805.0,15.287398338317871,11.1941329275532,24.14574621340958,12956.163048539689,27.631021114835427,8.838231574344624,10.07110806859406,11.311359317307234,12.402977802969911,15,3,False,42
ABC-SMC,156211.0091743119,4.793456789185877,510810.0,15.674603700637817,11.159290934721033,24.161568079325477,13043.009202088244,27.631021114835963,8.908099677980074,10.087813955548606,11.300410870669806,12.3650318692973,15,3,False,42
ABC-SMC,152986.84210526315,4.6936595649049995,523215.0,16.052315711975098,11.127465101820698,24.17250514054492,13087.860736005987,27.63102111483631,8.837220166045455,10.102953908891331,11.2439822288206,12.306805234121207,15,3,False,42
ABC-SMC,155091.30434782608,4.766715160314588,535065.0,16.445167303085327,11.086259043742386,24.17068338719823,12908.63999130936,27.631021114835914,8.893266811565875,10.093815033098078,11.180674939580378,12.272293823375353,15,3,False,42
ABC-SMC,155653.84615384613,4.797739316934873,546345.0,16.840065002441406,11.03467331096941,24.176696069551085,12704.52088056156,27.63102111483644,8.854437258195798,10.086171193282192,11.125090880287907,12.232647871262458,15,3,False,42
ABC-SMC,156717.2995780591,4.853627584486907,557130.0,17.254646062850952,10.988293198720987,24.225725000858333,12570.757941243406,27.631021114860086,8.944299773650267,10.098166353969441,11.095653774862472,12.182321778547632,15,3,False,42
ABC-SMC,158284.5188284519,4.922653208882905,567450.0,17.647711753845215,10.965701842793763,24.246688778025934,12429.231281884717,27.631021114862698,8.933510766425417,10.101005128970654,11.058858604884465,12.164499937222875,15,3,False,42
ABC-SMC,159680.4979253112,4.9979166371199115,577245.0,18.067468643188477,10.930924670621996,24.250313758301036,12398.03476744936,27.631021114883676,9.081551012838457,10.10942827043334,11.027773195685201,12.123311557543403,15,3,False,42
ABC-SMC,160266.39344262297,5.049566688433371,586575.0,18.481414079666138,10.861513316462663,24.28979289221622,12201.22788123546,27.63102111492746,8.996610918632472,10.106117232127502,11.002272056346047,12.080866272328933,15,3,False,42
ABC-SMC,161361.7886178862,5.111638252651142,595425.0,18.861945152282715,10.856512198101235,24.326502120663648,12095.3586302328,27.631021114929037,8.969032245058283,10.110142302634628,10.975488504500612,12.035308446299254,15,3,False,42
ABC-SMC,161024.0,5.134258143107097,603840.0,19.25346803665161,10.76346241840896,24.331586048471664,11984.111692811237,27.631021114929716,9.018117050628097,10.107398188056298,10.929204051246927,12.010806335702137,15,3,False,42
ABC-SMC,160618.11023622047,5.158362363580018,611955.0,19.653360605239868,10.740821485142622,24.322276901013346,11872.35801040288,27.63102111492894,9.038631058738588,10.099028853786463,10.903303392479028,11.977254001919778,15,3,False,42
