method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,M0,K,K_outliers,include_osum,seed
ABC-SMC,449136.84210526315,186.54352991204513,853360.0,17.721635341644287,9.099862031178786,24.327341122247503,15211.52941370028,27.631021115013546,8.540595405744417,10.045602228966741,10.425731598396698,11.354854524807742,,20,4,True,43
ABC-SMC,440111.11111111107,179.2947306777492,871420.0,17.750178337097168,9.033085673206752,24.350173509906934,14971.28546133465,27.631021115015557,8.676782175105052,10.034977562370454,10.388392612155227,11.308728505005863,,20,4,True,43
ABC-SMC,423161.90476190473,172.6631073724656,888640.0,18.129626274108887,9.028773030641805,24.36029736773461,14639.761676467384,27.631021115015624,8.759557486435117,10.017819679752243,10.360451259640431,11.275025442154693,,20,4,True,43
ABC-SMC,426981.1320754717,173.52375219453057,905200.0,18.39351773262024,9.02608210725098,24.360965900895522,14641.245596442328,27.631021115015262,8.79308395737177,10.020341202424094,10.316233834339984,11.220827620810503,,20,4,True,43
ABC-SMC,426398.14814814815,172.61104009769582,921020.0,18.641992330551147,8.986047294848412,24.36543057565656,14785.295460630685,27.63102111501508,8.737262865160618,10.048764818094623,10.266317350067371,11.17263227458574,,20,4,True,43
ABC-SMC,425536.36363636365,171.72815149480647,936180.0,18.89009666442871,8.963571458777666,24.38766109311777,14497.539902266446,27.631021115037466,8.874023017360829,10.030962156130292,10.228172348152894,11.162663761759848,,20,4,True,43
ABC-SMC,424419.64285714284,171.96663788386755,950700.0,19.260263442993164,8.933983645332649,24.43639618704118,14358.530177800076,27.63102111506074,8.91087003507662,10.019151124777155,10.19893876595234,11.138689534058189,,20,4,True,43
ABC-SMC,423070.1754385965,172.32707299684225,964600.0,19.645286321640015,8.893375827589464,24.41333181847439,14333.114893221396,27.631021115059767,8.97369148902867,10.017077263915617,10.154895668967097,11.128719846653633,,20,4,True,43
ABC-SMC,417957.26495726494,171.05881373087564,978020.0,20.01388120651245,8.888030243506414,24.40883924348748,14461.416456627703,27.63102111505925,8.98318056906419,10.031458709109218,10.122015274237816,11.090281904830768,,20,4,True,43
ABC-SMC,423401.70940170944,174.39376594673874,990760.0,20.404070615768433,8.86957730607782,24.394234976222794,14143.326534009047,27.631021115058463,9.090233113123093,10.01039259039576,10.05085959441398,11.047895836799945,,20,4,True,43
ABC-SMC,428623.9316239316,177.93505212180636,1002980.0,20.818401098251343,8.831607116978045,24.36816099814329,13665.360289324035,27.631021115057514,9.027953417598482,9.985887009862932,10.027499382932211,11.008649524148119,,20,4,True,43
ABC-SMC,429906.77966101695,179.74537914082157,1014580.0,21.209954738616943,8.789721089212131,24.4193384696257,13904.516744459333,27.631021115080994,9.111059703751101,10.033639606626542,9.999483740134737,10.983122847844513,,20,4,True,43
ABC-SMC,434686.4406779661,183.1563165632345,1025860.0,21.61244535446167,8.767513045037969,24.43082574536907,13896.624187920792,27.63102111508154,9.126733031277048,10.031991640433057,9.971038666100384,10.966200532847568,,20,4,True,43
ABC-SMC,431950.0,183.3614925543467,1036680.0,22.003379106521606,8.757628449057762,24.444111892065585,13980.140840457678,27.631021115103824,9.059446216391375,10.03767792973923,9.940222649381552,10.968108010847283,,20,4,True,43
ABC-SMC,429098.3606557377,183.13053201456538,1047000.0,22.341924905776978,8.675241080661753,24.461344842724642,13781.621365425615,27.631021115104666,8.961594147398062,10.026012597903266,9.882602199818878,10.941235516618235,,20,4,True,43
ABC-SMC,751408.4507042255,315.2160812431658,1067000.0,22.38034176826477,8.639677045279498,24.33053404513783,13383.855759198152,27.631021114866623,8.884762086223967,10.004843197941147,9.888134954244181,10.927762055997533,,20,4,True,43
ABC-SMC,733972.972972973,306.93708561562204,1086280.0,22.71334433555603,8.63064916917718,24.314574406627493,12836.492033539806,27.631021114865607,8.85740043995334,9.97878475084764,9.844371609810953,10.888611854278762,,20,4,True,43
ABC-SMC,736746.6666666666,307.1856625874837,1105120.0,23.03892469406128,8.622286100137341,24.341179729538723,12854.252059454186,27.63102111486703,8.813068884742805,9.978893856257919,9.816789443783613,10.861965340130613,,20,4,True,43
ABC-SMC,739026.3157894736,303.61017427946393,1123320.0,23.074373245239258,8.611821543733878,24.365190668431573,13094.284884457902,27.631021114867632,8.594489499618438,10.021196477421585,9.815570893108077,10.841383534805223,,20,4,True,43
ABC-SMC,731320.5128205129,300.7133465546828,1140860.0,23.45564103126526,8.582367834379598,24.336865539285952,13172.356874164594,27.631021114866638,8.668122651572391,10.028253005376527,9.829474751853756,10.817516261512553,,20,4,True,43
ABC-SMC,714654.3209876543,294.2689642494107,1157740.0,23.83578610420227,8.578596516025147,24.32481247460995,13114.800430469659,27.631021114865653,8.601402125137568,10.021449950821046,9.783444533084417,10.774612853966037,,20,4,True,43
ABC-SMC,707168.6746987952,291.3140704832881,1173900.0,24.179067850112915,8.54830645249454,24.344570003509997,12857.791221337417,27.631021114866016,8.516715050008797,10.00302000923003,9.750872017976324,10.705432089576199,,20,4,True,43
ABC-SMC,708000.0,291.85053848084954,1189440.0,24.515445232391357,8.52073442141595,24.331717359042816,12748.90581612342,27.631021114864996,8.510060078540686,9.992162741136303,9.721020405290838,10.705165765971543,,20,4,True,43
ABC-SMC,716857.1428571428,295.5010022435869,1204320.0,24.822084188461304,8.506185590487599,24.342423041234248,12411.4748670773,27.63102111486465,8.570033348239324,9.968942825331832,9.714811967587611,10.676132833539715,,20,4,True,43
ABC-SMC,708430.2325581396,292.37069640048713,1218500.0,25.143879890441895,8.441487549152106,24.346450867323,12555.072871080478,27.631021114866297,8.653105482518166,9.986608146443718,9.701976435537553,10.630483524471824,,20,4,True,43
ABC-SMC,692179.7752808989,286.05437814519644,1232080.0,25.458839654922485,8.406859226657176,24.345897851938698,12612.42676256202,27.631021114865568,8.813617518621122,9.99141927573883,9.639283351318051,10.611910767551898,,20,4,True,43
ABC-SMC,691688.8888888889,286.24658054775665,1245040.0,25.762192249298096,8.378519177945021,24.381259671657567,12569.78740072828,27.631021114867092,8.666559304163998,9.985021941647107,9.562509403032,10.595536590918254,,20,4,True,43
ABC-SMC,690846.1538461538,286.56906086009934,1257340.0,26.077784538269043,8.370180367332711,24.340247761117677,12663.14535059172,27.631021114865327,8.505618143624861,9.988974464715675,9.554672877939456,10.548545786574511,,20,4,True,43
ABC-SMC,689869.5652173912,283.7972304095392,1269360.0,26.109345197677612,8.319232846009337,24.343185494466162,12718.554301660173,27.63102111486527,8.513066684641302,9.994366144645296,9.54026678392421,10.537699894703968,,20,4,True,43
ABC-SMC,688602.1505376344,284.10153491522675,1280800.0,26.42144274711609,8.290460600194308,24.38744650074256,13119.335578801147,27.631021114888267,8.402075323937598,10.087840455715202,9.460472205784686,10.476212394998157,,20,4,True,43
ABC-SMC,694451.6129032258,287.4200164630849,1291680.0,26.730061531066895,8.282406808106716,24.393775935386746,13315.036703602584,27.631021114887616,8.564966152264711,10.10725419027551,9.448195625750497,10.433829856005078,,20,4,True,43
ABC-SMC,685515.7894736842,281.68344748647587,1302480.0,26.75992751121521,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,676948.4536082475,276.140707055318,1313280.0,26.785648584365845,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,668727.2727272727,270.7958751254612,1324080.0,26.808791637420654,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,654352.9411764706,263.053765483931,1334880.0,26.831484079360962,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,653242.718446602,260.72071825416344,1345680.0,26.854233980178833,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,658485.4368932039,260.94318593590003,1356480.0,26.877148151397705,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,657346.1538461538,258.65275584734405,1367280.0,26.89988660812378,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,656228.5714285714,256.4041546412877,1378080.0,26.922436237335205,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,661371.4285714286,256.6225982847668,1388880.0,26.945372819900513,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,666514.2857142857,256.83970224289664,1399680.0,26.96816873550415,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,653000.0,249.91454018486868,1410480.0,26.99077033996582,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,646036.3636363636,245.5726905302568,1421280.0,27.012995958328247,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,639321.4285714285,241.38509801455908,1432080.0,27.035130977630615,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,627339.1304347826,235.2782850680144,1442880.0,27.057002782821655,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,621230.7692307692,231.44353760613333,1453680.0,27.078893899917603,8.274808357701763,24.39760311395807,13328.387847018035,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
ABC-SMC,620542.3728813559,229.67031446553892,1464480.0,27.101097106933594,8.274808357701763,24.39760311395807,13328.387847018039,27.63102111488769,8.572022427264155,10.108275316234641,9.444193608588236,10.428797269507452,,20,4,True,43
