method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.010881392478942872,20000.0,0.010881392478942872,15.585666011703715,23.903826854993937,16651.724773923313,27.631021086776652,7.248385417766848,9.998485026408522,11.401435065506416,11.471619388584473,20,0,False,44
ABC-Vanilla,2154.4346900318833,0.02344324943248655,43088.693800637666,0.02344324943248655,8.780386636923089,23.89835592923841,16654.57260674332,27.63102108677699,7.225761871761314,9.997336215766204,11.403904439166737,11.488396231875036,20,0,False,44
ABC-Vanilla,4641.588833612778,0.0505069498244193,92831.77667225557,0.0505069498244193,7.87622811880091,23.913350576612814,16577.417583237297,27.63102108674272,7.310931855228944,9.995286827095047,11.427500276994033,11.50537256311301,20,0,False,44
ABC-Vanilla,10000.0,0.10881392478942871,200000.0,0.10881392478942871,7.251020326857219,23.913334514591295,16285.2997675604,27.63102108677783,7.205038338862211,9.974172769418379,11.41938924332288,11.500894218953425,20,0,False,44
ABC-Vanilla,21544.346900318837,0.23443249432486554,430886.93800637673,0.23443249432486554,6.760909992816109,23.90353189516908,16591.87037886509,27.63102106216668,7.217197233048637,9.997259018620579,11.40223309729208,11.487529658575516,20,0,False,44
ABC-Vanilla,46415.88833612777,0.5050694982441929,928317.7667225554,0.5050694982441929,6.347751092559151,23.915566629243997,16711.167657478327,27.63102108673753,7.246543398220476,9.997508042373065,11.455090148139584,11.540497629609414,20,0,False,44
ABC-Vanilla,100000.0,1.088139247894287,2000000.0,1.088139247894287,5.985464176857897,23.890198137352606,16588.965406435535,27.631021086736535,7.26231007400896,9.987423975342155,11.423240220704788,11.523125154911646,20,0,False,44
ABC-Vanilla,215443.4690031882,2.3443249432486537,4308869.380063764,2.3443249432486537,5.671274782869628,23.894941272865456,16794.012872468436,27.631021086735288,7.212560469152511,10.000810916271073,11.431315958539795,11.528742274060194,20,0,False,44
ABC-Vanilla,464158.8833612778,5.05069498244193,9283177.667225556,5.05069498244193,5.386744922278646,23.89300732238292,16957.483596969047,27.631021086789264,7.1945999201943325,10.001653157516746,11.447327127999682,11.54050033399026,20,0,False,44
ABC-Vanilla,1000000.0,10.881392478942871,20000000.0,10.881392478942871,5.122165338888784,23.924892205711572,17155.25616242361,27.63102108687041,7.3239093225169585,10.030942204771762,11.408209541036047,11.479835525857409,20,0,False,44
permABC-Vanilla,1000.0,0.02954659748077393,20000.0,0.02954659748077393,9.191392009622607,23.929158064591167,2410.6982663004724,27.63102108681681,4.610309865146592,9.988853926527671,3.506093120893395,4.218945919399719,20,0,False,44
permABC-Vanilla,2154.4346900318833,0.063656214584988,43088.693800637666,0.063656214584988,2.8761228052682917,23.912539084919395,1350.3368899114823,27.63102108683702,2.730487805226394,9.991955492356334,2.1885261803677993,3.123402743171353,20,0,False,44
permABC-Vanilla,4641.588833612778,0.1371431569380117,92831.77667225557,0.1371431569380117,2.2148292211055884,23.95967519976992,1020.719471502885,27.63102108684225,1.7565816247784714,10.02459960962203,1.6550690189205681,2.743973976088161,20,0,False,44
permABC-Vanilla,10000.0,0.2954659748077393,200000.0,0.2954659748077393,1.8435348243405376,23.979388250473395,850.3202606726051,27.63102108688438,1.1894310570486304,10.052193875619386,1.325501454926084,2.561663611917241,20,0,False,44
permABC-Vanilla,21544.346900318837,0.6365621458498801,430886.93800637673,0.6365621458498801,1.6063140780733889,23.98465858418455,749.2816512324414,27.63102108686936,0.8545220090356278,10.061091873809994,1.1104982116337263,2.4657819544665105,20,0,False,44
permABC-Vanilla,46415.88833612777,1.3714315693801167,928317.7667225554,1.3714315693801167,1.4384249572437757,24.029691209127122,681.5926759670409,27.631021087010758,0.6323357546333891,10.097797097903534,0.9466520595920658,2.4129146799681065,20,0,False,44
permABC-Vanilla,100000.0,2.954659748077393,2000000.0,2.954659748077393,1.3103546881558272,24.066236702210947,630.2178112072415,27.631021087053437,0.477503933752482,10.124690091449935,0.8223304480587801,2.380099919917868,20,0,False,44
permABC-Vanilla,215443.4690031882,6.365621458498795,4308869.380063764,6.365621458498795,1.2067844173504267,24.088412555202886,593.2256684390779,27.63102108707616,0.36549867031302,10.15523485726856,0.7227615522825668,2.363399498524474,20,0,False,44
permABC-Vanilla,464158.8833612778,13.71431569380117,9283177.667225556,13.71431569380117,1.1167085115843345,24.132882610329503,560.9685828029269,27.631021087197983,0.2906289883396096,10.177993327814441,0.6498117807632064,2.3519297162310955,20,0,False,44
permABC-Vanilla,1000000.0,29.546597480773926,20000000.0,29.546597480773926,1.041301616272843,24.153514321828975,536.8940451623898,27.631021087259043,0.2399669363470019,10.201902945652984,0.5970991254792327,2.3460338829473106,20,0,False,44
ABC-SMC,950.0,0.1762032985687256,95000.0,0.8810164928436279,11.075356550538404,23.914920031063026,15996.195092545617,27.631021086816663,7.227769787250148,10.007478991451205,11.183765269097982,11.256142256366871,20,0,False,44
ABC-SMC,1852.4,0.27593722343444826,185240.0,1.3796861171722412,10.618160837966823,23.915473990990222,15594.458022706403,27.631021086816677,7.204625764757469,10.008784875550354,11.026980556130052,11.100510984271631,20,0,False,44
ABC-SMC,2709.6,0.3550612449645996,270960.0,1.775306224822998,10.280328157206002,23.919306461567697,15261.150814163055,27.631021086836814,7.1991839952289025,10.011134927802116,10.893616616701781,10.969357246958726,20,0,False,44
ABC-SMC,3523.8,0.44487805366516114,352380.0,2.2243902683258057,10.056838657552879,23.921162034357966,14994.024893004658,27.63102108683761,7.184512884437129,10.014163456365766,10.77404447435354,10.852974506719738,20,0,False,44
ABC-SMC,4297.2,0.5382526397705079,429720.0,2.691263198852539,9.845433504780022,23.923151628654686,14732.028870283933,27.631021086837794,7.175808789701934,10.016219677144438,10.66707533698563,10.749141920113122,20,0,False,44
ABC-SMC,5031.799999999999,0.6321900844573974,503180.0,3.1609504222869873,9.703656485958236,23.92327598467525,14508.341501686624,27.63102108683815,7.152699923720985,10.01831410710074,10.566141361668606,10.65024533145781,20,0,False,44
ABC-SMC,5729.599999999999,0.7300020217895508,572960.0,3.650010108947754,9.564764985737794,23.923264912081578,14308.366885389985,27.631021086838576,7.150256470612703,10.021171275938771,10.473735201966099,10.557878524007442,20,0,False,44
ABC-SMC,6392.400000000001,0.8189750194549561,639240.0,4.09487509727478,9.445263984717549,23.92540841178321,14063.008753872386,27.631021086858382,7.137067478558649,10.020548199739622,10.381183100519282,10.466570317521873,20,0,False,44
ABC-SMC,7022.0,0.9178341388702392,702200.0,4.589170694351196,9.33684035194498,23.925822562780414,13916.611686502656,27.631021086857814,7.138019599763334,10.025338664701497,10.292025123418407,10.37850692926213,20,0,False,44
ABC-SMC,7620.0,1.0057681560516358,762000.0,5.028840780258179,9.229474485736644,23.92397906828679,13744.752703893972,27.631021086857615,7.123686171712653,10.026536560605875,10.214141252072647,10.297736673792896,20,0,False,44
ABC-SMC,8188.000000000001,1.1027255058288574,818800.0,5.513627529144287,9.12773975073562,23.929809491554476,13556.413779909411,27.631021086877414,7.131019874634774,10.029798259692226,10.130449787449567,10.208691296745457,20,0,False,44
ABC-SMC,8727.6,1.1961618900299074,872760.0,5.980809450149536,9.026204998697185,23.930482317667256,13339.78656544052,27.63102108687767,7.124335177618109,10.02773368936307,10.05228263876338,10.131709567112622,20,0,False,44
ABC-SMC,9240.199999999999,1.2786538124084472,924020.0,6.393269062042236,8.929332905417155,23.925778549090246,13183.190245239755,27.63102108687658,7.098494333656165,10.02683085549205,9.978191986927031,10.05974367206365,20,0,False,44
ABC-SMC,20872.80880554423,3.6814129211637274,1024020.0,9.030505895614624,8.8414195815356,23.929385584842677,12994.245852556494,27.63102108687737,7.080704338142382,10.027187129445474,9.903897592127896,9.98616791385645,20,0,False,44
ABC-SMC,22680.17835427645,3.8645860875334193,1119040.0,9.533933877944946,8.753557971659427,23.928386246926557,12785.054316714659,27.631021086876643,7.084729818920818,10.02293422582748,9.836529006022554,9.925767235650063,20,0,False,44
ABC-SMC,24440.177849636217,4.0529466195750254,1209300.0,10.026989936828613,8.666546512593495,23.927731067644235,12601.91737858019,27.63102108687605,7.088310790156436,10.020280283158565,9.766610054990995,9.862224524097005,20,0,False,44
ABC-SMC,26068.03542673108,4.237765083374417,1295060.0,10.52660846710205,8.587061829294159,23.926821948006353,12449.008395455523,27.631021086895128,7.086260365270529,10.020825805639197,9.702365106397547,9.800105464851294,20,0,False,44
ABC-SMC,27641.36546184739,4.410931575729187,1376540.0,10.983219623565674,8.519833813107857,23.927947581378696,12278.20268993186,27.631021086894666,7.060081751512807,10.019530057274297,9.641878613392496,9.741835092208989,20,0,False,44
ABC-SMC,29102.081665332265,4.587332471262655,1453940.0,11.459156513214111,8.449250040670224,23.923142315659508,12141.192975370624,27.6310210868938,7.074939867308187,10.016310022037427,9.585787269215864,9.685229565668308,20,0,False,44
ABC-SMC,30488.22355289421,4.75518298958114,1527460.0,11.911733388900757,8.391942312558259,23.919854963947998,12029.994185866348,27.631021086893153,7.051007735992258,10.017555076067321,9.52554865633577,9.628438288397103,20,0,False,44
ABC-SMC,31780.740151213686,4.916954932343755,1597300.0,12.356307744979858,8.322723707482218,23.92172389801938,11887.61211601736,27.63102108689266,7.035077851794469,10.016383762403088,9.471571508530337,9.571671265749249,20,0,False,44
ABC-SMC,33009.12698412699,5.07753538706946,1663660.0,12.795389175415039,8.269020054346079,23.92325341683612,11765.987566045344,27.631021086893185,7.02011494711513,10.016408520398157,9.41501724972532,9.51754434562235,20,0,False,44
ABC-SMC,34205.62599049129,5.230069538303865,1726700.0,13.200695514678955,8.218954019733012,23.92255875265098,11643.884943615714,27.631021086893078,7.00866267608086,10.01838833931059,9.356331684888762,9.459572209148376,20,0,False,44
ABC-SMC,35293.95495851442,5.370426347537363,1786580.0,13.592549085617065,8.170275762945401,23.923494233803897,11497.287612225597,27.631021086912632,7.003079148368019,10.017212962578679,9.304243196748587,9.405842455190282,20,0,False,44
ABC-SMC,36317.178881008665,5.533117586651404,1843460.0,14.043052434921265,8.122729514350173,23.921094900077097,11364.24211362673,27.631021086932034,6.992196390847146,10.015408694026505,9.247554998529711,9.357544062549984,20,0,False,44
ABC-SMC,37307.90405033425,5.690864629741732,1897480.0,14.471868753433228,8.0684657670533,23.916174396283317,11235.868975102987,27.631021086931717,6.997109877014007,10.012783979175287,9.194706336094972,9.305881169215622,20,0,False,44
ABC-SMC,38227.1479011377,5.855132851613742,1948820.0,14.924733638763428,8.01887258350126,23.912858924349447,11148.119300654058,27.631021086932048,7.001752608394062,10.013248799209585,9.139164306031038,9.257201912605925,20,0,False,44
ABC-SMC,80725.768321513,11.896983951541547,2048820.0,15.097272634506226,7.964262468118985,23.91927084132117,11046.083778018601,27.631021086931916,6.9890494911000065,10.017607912760903,9.087104189571605,9.20836384644473,20,0,False,44
ABC-SMC,83942.05168363352,12.18574310338581,2143880.0,15.561193943023682,7.909312338345793,23.921451612804667,10895.785722735209,27.631021086932012,6.9836881972041835,10.014466441896289,9.034026314356618,9.157324007732186,20,0,False,44
ABC-SMC,86797.97979797979,12.452305057943562,2234180.0,16.026116609573364,7.85597858437867,23.927204588370127,10789.091872469977,27.631021086952117,6.976010007570407,10.016079742910954,8.986199948183089,9.111639656339628,20,0,False,44
ABC-SMC,89160.64565718677,12.705791005714412,2319960.0,16.53023409843445,7.799153963481579,23.93084836326564,10728.04405611851,27.631021086972705,6.970308180826959,10.02266649843151,8.937158988527461,9.06915867825377,20,0,False,44
ABC-SMC,92081.28834355829,13.038671272663985,2401480.0,17.002427339553833,7.759461706775171,23.9375610779909,10589.664101955546,27.63102108697306,6.965913745702589,10.021064126997494,8.892333571238202,9.029903889611596,20,0,False,44
ABC-SMC,94257.03422053232,13.272807081389338,2478960.0,17.453741312026978,7.728759153860516,23.94785205157485,10487.381303864728,27.631021087015526,6.953534560552201,10.025212051875942,8.84871648316154,8.989712957785416,20,0,False,44
ABC-SMC,96251.88536953244,13.489530097305506,2552600.0,17.8871169090271,7.685969458505307,23.950320172504348,10403.90290998956,27.631021087035705,6.943579718687488,10.028954126217487,8.799173697668996,8.939751829478803,20,0,False,44
ABC-SMC,98296.8515742129,13.73951545898346,2622560.0,18.328513622283936,7.640922358977774,23.952448189654504,10332.049576537476,27.631021087035617,6.928243915820398,10.033078635794473,8.757983758807113,8.899612356563486,20,0,False,44
