method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.026108856678009034,1000000.0,26.108856678009033,9.67799465341384,23.92550310452797,61143.01334000595,27.631021114552556,7.954009713238884,10.001649549983632,13.919087446167705,14.881894866636097,50,3,False,42
ABC-Vanilla,2154.4346900318833,0.05624982654417326,464158.8833612779,12.118657761504316,6.90739739041909,23.961206163397843,60702.49531434999,27.63102111461674,7.955187488773663,10.014031932876366,13.934931863336262,14.896189733655325,50,3,False,42
ABC-Vanilla,4641.588833612778,0.12118657761504315,215443.4690031884,5.624982654417328,6.515929277442474,23.941298576300333,60238.449573837905,27.631021114593853,7.769927029406939,9.996964132547017,13.949749908446393,14.95350058191315,50,3,False,42
ABC-Vanilla,10000.0,0.26108856678009035,100000.0,2.6108856678009036,6.240795360818671,23.962955650802606,60537.681845930856,27.63102111459489,8.026995313651206,10.006163915523864,13.974383021725105,14.957771791552865,50,3,False,42
ABC-Vanilla,21544.346900318837,0.5624982654417326,46415.88833612779,1.2118657761504317,6.02160981314207,23.936467365700317,60578.296396720805,27.63102111453345,7.864973949989093,9.995019723833122,13.925778205445853,14.960372140311364,50,3,False,42
ABC-Vanilla,46415.88833612777,1.211865776150431,21544.346900318847,0.5624982654417329,5.832818526582607,23.921939173450372,60712.438220940545,27.631021114571983,7.787741740212296,9.991137713567422,13.89794333845566,14.909504982223092,50,3,False,42
ABC-Vanilla,100000.0,2.610885667800903,10000.0,0.26108856678009035,5.664268547711321,23.99754549965793,60841.065879502356,27.631021114579116,7.930387215560812,10.030665286376026,13.90181688800131,14.905505432339735,50,3,False,42
ABC-Vanilla,215443.4690031882,5.624982654417322,4641.588833612783,0.12118657761504326,5.511485860776979,23.966908818254023,63049.620042013776,27.63102111459688,7.981335165250808,10.043838901997209,14.017439687029642,15.040683953653064,50,3,False,42
ABC-Vanilla,464158.8833612778,12.118657761504315,2154.434690031884,0.056249826544173286,5.3746766334820695,23.920413068802418,61633.77273389582,27.631021114551476,7.945995747439776,10.00467026796848,13.95384213138588,14.942683637944148,50,3,False,42
ABC-Vanilla,1000000.0,26.108856678009033,1000.0,0.026108856678009034,5.247657973439351,23.89425592715642,63125.75183786689,27.631021114566654,7.826952145424308,10.016356805077692,13.97323748300493,14.930842908638684,50,3,False,42
permABC-Vanilla,1000.0,0.05159719777107239,1000000.0,51.59719777107239,3.7205560242611204,23.926204038276378,3786.5188402635786,27.63102111457291,3.1963495551095544,10.015196764419274,2.3704118527070537,3.0610136983209,50,3,False,42
permABC-Vanilla,2154.4346900318833,0.11116279278643412,464158.8833612779,23.949297701991977,1.4449566414062966,23.947805282311304,2661.1345422789873,27.63102111451266,1.9269765913493975,10.034190038453387,1.6709823308798923,2.3984981977562128,50,3,False,42
permABC-Vanilla,4641.588833612778,0.23949297701991973,215443.4690031884,11.116279278643415,1.2094647593341936,24.008797970118366,2250.838118489384,27.631021114661724,1.334881281807388,10.069878926500444,1.3670457478819962,2.1162347224834175,50,3,False,42
permABC-Vanilla,10000.0,0.5159719777107239,100000.0,5.159719777107239,1.057837048970583,24.018682805347126,1964.777125322428,27.63102111472299,0.952669181836538,10.0873452393534,1.1271436940888555,1.9179432611869014,50,3,False,42
permABC-Vanilla,21544.346900318837,1.1116279278643413,46415.88833612779,2.394929770199198,0.9467172010417597,24.012348195942533,1795.9474265233046,27.631021114764405,0.6986897921013605,10.11175641646036,0.9627114930235505,1.7821229172333424,50,3,False,42
permABC-Vanilla,46415.88833612777,2.3949297701991967,21544.346900318847,1.111627927864342,0.8615736299323057,24.0136208133925,1666.1724280446736,27.631021114767055,0.5423036212279891,10.12871488815312,0.8498703711134842,1.706239537451334,50,3,False,42
permABC-Vanilla,100000.0,5.159719777107239,10000.0,0.5159719777107239,0.7934807176994175,24.059888880833054,1550.9282745752316,27.631021114747597,0.40318151611194486,10.15184099389902,0.7301199823780742,1.623473671204849,50,3,False,42
permABC-Vanilla,215443.4690031882,11.116279278643404,4641.588833612783,0.23949297701991995,0.7378543000611992,24.119931199269317,1466.101267869355,27.631021114835303,0.3329048924230969,10.16854497025813,0.6697629780231804,1.585286933470947,50,3,False,42
permABC-Vanilla,464158.8833612778,23.949297701991973,2154.434690031884,0.11116279278643416,0.6926880760091609,24.13970104911246,1406.9394243170382,27.631021114877644,0.2705298272522715,10.193767058266836,0.6064023202691322,1.5531736151044657,50,3,False,42
permABC-Vanilla,1000000.0,51.59719777107239,1000.0,0.05159719777107239,0.6516189240094299,24.137747788063443,1365.246337062964,27.631021114796475,0.23093482719907027,10.225761831795989,0.5673743185589866,1.5348832405067163,50,3,False,42
