method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-SMC,1852.0,0.0699209690093994,27780.0,1.0488145351409912,14.304186254803572,23.943668296147024,16015.751893852235,27.631021114604007,7.81243695622192,10.064912637049694,12.549759027597766,13.169526682948993,15,1,True,42,
ABC-SMC,2708.0,0.093555990854899,40620.0,1.4033398628234863,13.830160059222832,23.938325996488857,15695.925769631998,27.63102111460314,7.772864106665352,10.065475002345268,12.38083749176454,13.000810889759787,15,1,True,42,
ABC-SMC,3521.0,0.1153326829274495,52815.0,1.7299902439117432,13.474967762662253,23.94000904841071,15466.359035777385,27.63102111460293,7.723432582122978,10.070637532068446,12.241463466594034,12.85416869178874,15,1,True,42,
ABC-SMC,4293.0,0.1395650545756022,64395.0,2.093475818634033,13.187179448641183,23.93872251841129,15082.73994479077,27.631021114602405,7.739036217258582,10.066037060555209,12.098544148738636,12.72210493851992,15,1,True,42,
ABC-SMC,5026.0,0.1651300271352132,75390.0,2.4769504070281982,12.984050895143556,23.93847816690867,14725.703375775738,27.63102111460267,7.735673446336662,10.06355305621569,11.982350225386655,12.596967148283778,15,1,True,42,
ABC-SMC,5722.0,0.1867465813954671,85830.0,2.801198720932007,12.809769815694535,23.951776221794283,14445.063078377829,27.63102111462469,7.715272076828962,10.06909289961099,11.883053009360856,12.46858811082507,15,1,True,42,
ABC-SMC,6383.0,0.211954402923584,95745.0,3.17931604385376,12.58392518420094,23.966463520970915,14173.186789810115,27.63102111466708,7.6991526209792465,10.074114763632576,11.767744597923576,12.364260893223715,15,1,True,42,
ABC-SMC,7011.0,0.2377351601918538,105165.0,3.566027402877808,12.41679928414495,23.96326694377615,14029.004067483484,27.631021114666463,7.678659176250261,10.078141968930456,11.67358656425617,12.261404254947,15,1,True,42,
ABC-SMC,7607.0,0.2620666821797688,114105.0,3.931000232696533,12.244253350067686,23.96192410928976,13826.708624109991,27.63102111468693,7.683075956165807,10.078753714299328,11.565692118821108,12.1596161598144,15,1,True,42,
ABC-SMC,8173.0,0.2851442337036133,122595.0,4.277163505554199,12.087954010125395,23.95437930858015,13629.74546398775,27.631021114686085,7.626155121687616,10.075899578510322,11.46262370870916,12.063014749249472,15,1,True,42,
ABC-SMC,8710.0,0.3076516628265381,130650.0,4.614774942398071,11.972284975065865,23.94801882017818,13366.51457406686,27.63102111468553,7.590514171030453,10.06915258198278,11.36791106526667,11.968795367790646,15,1,True,42,
ABC-SMC,9220.0,0.3320111751556396,138300.0,4.980167627334595,11.906870525135908,23.954497120688814,13118.786906666885,27.631021114707146,7.621323498420052,10.067749435241536,11.278849779700762,11.875554908040446,15,1,True,42,
ABC-SMC,20730.22312373225,0.7003760966519554,153300.0,5.179281234741211,11.770365436225571,23.96391134075262,12831.748001314252,27.63102111470798,7.561009454262274,10.066506305922664,11.21569615740069,11.793273446884582,15,1,True,42,
ABC-SMC,22166.666666666664,0.7311853151472787,167580.0,5.527760982513428,11.641863464511518,23.98175969617082,12640.089911403737,27.63102111473,7.526540591642563,10.07057447244344,11.138723613715731,11.707999598506612,15,1,True,42,
ABC-SMC,23680.392156862745,0.7762062783334769,181155.0,5.937978029251099,11.522652446026806,23.986287260644627,12580.162621144376,27.63102111475128,7.504407769126163,10.07884624095868,11.053760194785436,11.636320715600522,15,1,True,42,
ABC-SMC,25069.767441860466,0.8191977668486209,194040.0,6.340590715408325,11.442256439765,23.99155093711959,12435.518325317313,27.63102111477195,7.471830897826521,10.081926876633204,10.979190199303185,11.555437543812316,15,1,True,42,
ABC-SMC,26344.8275862069,0.8563064524040368,206280.0,6.704879522323608,11.323249585649489,23.997074008244034,12283.603402168112,27.631021114793107,7.466930849465487,10.08290108259895,10.906631051316118,11.483715829281724,15,1,True,42,
ABC-SMC,27513.257575757576,0.8968622997553661,217905.0,7.1031494140625,11.221358271692944,24.00239775396939,12152.92878043974,27.631021114793523,7.474463865968587,10.084924562907966,10.837225918678778,11.4187087774142,15,1,True,42,
ABC-SMC,28422.71880819367,0.9286707931982664,228945.0,7.480443239212036,11.130646455876033,23.99918280043808,11985.55889645355,27.63102111479309,7.456184986547777,10.082017503171985,10.75409947326437,11.346892417511686,15,1,True,42,
ABC-SMC,29395.948434622464,0.9637213250916014,239430.0,7.849510192871094,11.013871491660518,24.00157991451989,11690.405129917304,27.63102111481443,7.464774171017619,10.071071370600796,10.687719483480318,11.27070357779416,15,1,True,42,
ABC-SMC,30230.90909090909,1.0002344304865056,249405.0,8.251934051513672,10.952818808448214,24.008117566700424,11537.20478922766,27.63102111481524,7.506762163900925,10.071293184221789,10.622661173162282,11.219538707445055,15,1,True,42,
ABC-SMC,31041.36690647482,1.0347486971665345,258885.0,8.629804134368896,10.921912918681803,24.013275617700515,11440.017493078798,27.631021114815866,7.531268055643172,10.079667987088264,10.579765071973728,11.12624200999843,15,1,True,42,
ABC-SMC,31834.22459893048,1.0691227972401227,267885.0,8.996668338775635,10.809928021412167,24.02159353572649,11404.024175985516,27.631021114816622,7.565533876200063,10.09056816349526,10.51087170898752,11.055649136482751,15,1,True,42,
ABC-SMC,32561.83745583039,1.1058972496868444,276450.0,9.389067649841309,10.76457677953992,24.0345056618931,11452.453174145008,27.63102111483852,7.564436395333761,10.114166787894977,10.44931741391292,10.982692085374335,15,1,True,42,
