method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-Vanilla,1000.0,0.0031491966247558,1000000.0,3.14919662475586,49.969384679667,23.941664940499383,4207.771464617161,27.59375276629121,7.510869434965036,9.927161441239118,11.67565888948492,11.787969598156511,5,0,True,42,
ABC-Vanilla,2154.434690031884,0.0067847384541053,464158.8833612779,1.461727588831785,16.730901093539877,23.94293801670306,4151.343975447939,27.593752766353184,7.233775058295921,9.938034171756671,11.59028777539886,11.709679838847086,5,0,True,42,
ABC-Vanilla,4641.588833612778,0.0146172758883178,215443.4690031884,0.6784738454105345,13.157531417709482,23.976451896855224,4172.55827568846,27.593752766395667,7.300775815901687,9.927995963572515,11.667256390694249,11.780358816929963,5,0,True,42,
ABC-Vanilla,10000.0,0.0314919662475585,100000.0,0.3149196624755859,10.80826217792382,23.92947986352364,4439.55537571572,27.59375276627102,7.0401910004945965,9.94592155160124,11.862512678412676,11.991023667961649,5,0,True,42,
ABC-Vanilla,21544.34690031884,0.0678473845410534,46415.88833612779,0.1461727588831785,9.034110339258438,23.947767000327147,4215.713583569169,27.593752766352733,7.480211709056684,9.913310222688164,11.744560856765466,11.832655130137391,5,0,True,42,
ABC-Vanilla,46415.88833612777,0.1461727588831784,21544.346900318847,0.0678473845410534,7.626150577212133,23.93290887927604,4409.929842785745,27.593752766331075,7.659810157639545,9.92898568285243,11.828740953482193,12.000272424936297,5,0,True,42,
ABC-Vanilla,100000.0,0.3149196624755859,10000.0,0.0314919662475585,6.497493822891121,23.931686834252247,4276.870938713186,27.593752762079777,7.7743449723777,9.904504925117608,11.851987481261434,11.933581150903208,5,0,True,42,
ABC-Vanilla,215443.4690031882,0.6784738454105339,4641.588833612783,0.0146172758883178,5.55647931055988,23.941452536024244,4168.32337459315,27.593752766291946,7.276917764369358,9.947194626294124,11.406954082845166,11.58039206317954,5,0,True,42,
ABC-Vanilla,464158.8833612778,1.4617275888317849,2154.434690031884,0.0067847384541053,4.75314349788974,23.904000147255097,4198.581905283651,27.59375276632565,7.2811341985761775,9.90240619224315,11.562881931177971,11.71258020922834,5,0,True,42,
ABC-Vanilla,1000000.0,3.14919662475586,1000.0,0.0031491966247558,4.048291042016524,23.936350191071444,4261.768943199152,27.59375276632902,7.579867317044585,9.925980795233995,11.677622324971855,11.770060736531534,5,0,True,42,
