method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.010986146926879882,20000.0,0.010986146926879882,17.311391403310537,23.96129310563522,20180.602143316508,27.631021114597335,7.567327460438387,10.019185337506475,12.660716501801728,13.382124391353235,20,0,False,43
ABC-Vanilla,2154.4346900318833,0.023668936049057187,43088.693800637666,0.023668936049057187,9.780637897109465,23.94256567978815,20870.44148494379,27.63102111451274,7.614472460079853,10.022979037080667,12.82908579908425,13.53186277788942,20,0,False,43
ABC-Vanilla,4641.588833612778,0.050993176900235,92831.77667225557,0.050993176900235,8.83219639997973,23.927454451216768,20938.735819331036,27.63102111459237,7.667119934226295,10.000576377840265,12.871374634137728,13.632882623423537,20,0,False,43
ABC-Vanilla,10000.0,0.10986146926879882,200000.0,0.10986146926879882,8.173674958115585,23.970599920601394,19930.9251642763,27.631021114535248,7.686543666899317,10.010243716329118,12.678302010205005,13.375351042598766,20,0,False,43
ABC-Vanilla,21544.346900318837,0.2366893604905719,430886.93800637673,0.2366893604905719,7.649346579913867,23.93379760136488,20472.4972548163,27.63102111455407,7.46553622270681,10.014267482121085,12.749047158478389,13.514558984892266,20,0,False,43
ABC-Vanilla,46415.88833612777,0.5099317690023498,928317.7667225554,0.5099317690023498,7.210138129572718,23.949679785961216,21273.069771280767,27.631021114635548,7.715633435013555,10.026643520322015,12.869344220960889,13.620502895115541,20,0,False,43
ABC-Vanilla,100000.0,1.0986146926879883,2000000.0,1.0986146926879883,6.82101629643018,23.937253875132797,20353.834927207157,27.63102111457413,7.497954180012218,10.005713174229909,12.72110239140812,13.468100361723348,20,0,False,43
ABC-Vanilla,215443.4690031882,2.366893604905717,4308869.380063764,2.366893604905717,6.483838799455111,23.934419954091673,19467.651517270064,27.63102111461245,7.672351068687331,9.977152363723967,12.624038890349487,13.38503248072333,20,0,False,43
ABC-Vanilla,464158.8833612778,5.0993176900235,9283177.667225556,5.0993176900235,6.174977982290017,23.93333413779907,20343.265272249042,27.63102111459376,7.379967034519209,10.019606977491739,12.658766516794087,13.396001995867076,20,0,False,43
ABC-Vanilla,1000000.0,10.986146926879883,20000000.0,10.986146926879883,5.873433173175621,23.90678857743439,20569.300338363522,27.63102111450901,7.7111763933865065,10.012204004022406,12.720648444084306,13.475095476106699,20,0,False,43
