method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.0056264536380767815,1000000.0,5.626453638076782,30.06138350558657,23.996339562311533,13238.083608033872,27.631021114536914,8.239022788928418,10.017320062983957,14.267900793237027,14.960990326591483,10,2,False,42
ABC-Vanilla,2154.4346900318833,0.012121826899728714,464158.8833612779,2.611568437933719,15.72816717627556,23.95183986306491,13589.492728822823,27.631021114533084,8.049551670645833,10.014947167290426,14.296483630893093,14.975222124608312,10,2,False,42
ABC-Vanilla,4641.588833612778,0.026115684379337183,215443.4690031884,1.2121826899728718,13.762185701652312,23.935166144864937,13451.671302194223,27.63102111453269,7.916139899271175,10.013176033669536,14.225980746456916,14.855109311206233,10,2,False,42
ABC-Vanilla,10000.0,0.05626453638076782,100000.0,0.5626453638076783,12.400900710504972,23.932293096832577,13657.925700671116,27.63102111448816,8.195950048184672,10.00676205330919,14.359257608913618,15.005237899313235,10,2,False,42
ABC-Vanilla,21544.346900318837,0.12121826899728716,46415.88833612779,0.2611568437933719,11.308238812378036,23.965708389468713,13426.310500714444,27.63102111455384,7.89322107484316,10.036691917803935,14.142365006223802,14.882428101508024,10,2,False,42
ABC-Vanilla,46415.88833612777,0.26115684379337173,21544.346900318847,0.12121826899728722,10.397711532638139,23.952348961938007,13576.85275869908,27.631021114493084,8.256946305654818,10.031802051319353,14.216622709117967,14.928223816577324,10,2,False,42
ABC-Vanilla,100000.0,0.5626453638076782,10000.0,0.056264536380767824,9.589481398288484,23.93833928321265,13736.913585574814,27.63102111453208,8.043539304695743,10.015821344935716,14.25820187428847,14.99731586782886,10,2,False,42
ABC-Vanilla,215443.4690031882,1.2121826899728705,4641.588833612783,0.026115684379337208,8.875968953231512,23.92585559339735,13248.553652405475,27.63102111452863,7.6121691750146265,10.002545508950112,14.176887886881323,14.86730373320557,10,2,False,42
ABC-Vanilla,464158.8833612778,2.6115684379337183,2154.434690031884,0.012121826899728719,8.244348762141342,23.96116605788189,12904.404714865288,27.631021114533965,8.009674693631528,9.981820854700118,14.158592350064136,14.854682005503957,10,2,False,42
ABC-Vanilla,1000000.0,5.626453638076782,1000.0,0.005626453638076782,7.648483810298576,23.947753066870696,13270.801868800609,27.631021114511082,8.188820323204249,9.99635164988713,14.305116437340567,15.003231745674698,10,2,False,42
permABC-Vanilla,1000.0,0.012322766065597533,1000000.0,12.322766065597534,21.216509792266656,23.964715475318222,3279.0127339281876,27.631021114616587,7.4388783275540264,10.008428081630852,6.421736169544708,7.583192031003551,10,2,False,42
permABC-Vanilla,2154.4346900318833,0.02654859468887103,464158.8833612779,5.719721336929999,6.99184345798943,23.94297116393551,1697.359975074465,27.631021114511793,5.523464863942169,9.993506551581984,4.1708908547909,5.780979441030109,10,2,False,42
permABC-Vanilla,4641.588833612778,0.057197213369299976,215443.4690031884,2.6548594688871043,5.525926841262168,23.91589504796809,1249.8786359907053,27.631021114530622,4.782709434213906,10.016785019713705,3.343908771116662,5.0304572003935135,10,2,False,42
permABC-Vanilla,10000.0,0.12322766065597533,100000.0,1.2322766065597535,4.648255821659962,23.957979646747184,968.9686612444397,27.631021114553494,4.131084244138951,10.016915970003655,2.8164010540331033,4.534711752159089,10,2,False,42
permABC-Vanilla,21544.346900318837,0.26548594688871036,46415.88833612779,0.5719721336929999,4.036223014469292,23.97888379906384,781.1829663734242,27.631021114576026,3.4056384125629258,10.028133523047236,2.399908644830041,4.184336620585596,10,2,False,42
permABC-Vanilla,46415.88833612777,0.5719721336929996,21544.346900318847,0.2654859468887105,3.5509023911031896,23.997064533703693,647.4688603412847,27.63102111455676,2.610468593783737,10.032534052459686,2.0411466227334105,3.896195373132002,10,2,False,42
permABC-Vanilla,100000.0,1.2322766065597532,10000.0,0.12322766065597535,3.1500824250480686,23.990488292880826,561.6730894547507,27.631021114556617,1.9753947879486038,10.082164075627363,1.7217556789886252,3.681651648204222,10,2,False,42
permABC-Vanilla,215443.4690031882,2.6548594688871017,4641.588833612783,0.05719721336930003,2.807911118712162,24.0235696052387,470.2402211935746,27.63102111466384,1.415464808692654,10.05234077609255,1.4496893022475268,3.5032363465445253,10,2,False,42
permABC-Vanilla,464158.8833612778,5.7197213369299975,2154.434690031884,0.026548594688871045,2.5188596447389795,24.01640469790548,426.8412864381738,27.631021114640838,1.0401434168644839,10.08512980316117,1.232637192193566,3.4087698752211244,10,2,False,42
permABC-Vanilla,1000000.0,12.322766065597534,1000.0,0.012322766065597535,2.2748038002195923,24.033521601867534,371.93935647781603,27.631021114683577,0.6970694804224487,10.081468530124393,0.9940838591471403,3.3073222254677943,10,2,False,42
ABC-SMC,950.0,0.06876003742218018,9500.0,0.6876003742218018,20.71745644774875,23.945066300236356,12830.223257563224,27.631021114471526,7.523079994520359,10.015669672848311,13.932888029343687,14.531647951513452,10,2,False,42
ABC-SMC,1852.0,0.10744905471801758,18520.0,1.0744905471801758,19.769310846249315,23.9542757102666,12526.269697889,27.63102111449188,7.511501996302462,10.02527308170924,13.706628150873552,14.292122267805212,10,2,False,42
ABC-SMC,2708.0,0.14530296325683592,27080.0,1.4530296325683594,19.127614665028823,23.95663112936556,12154.314233018613,27.631021114491915,7.535965365227655,10.02498443470405,13.494217535051623,14.086611066782773,10,2,False,42
ABC-SMC,3521.0,0.1834198236465454,35210.0,1.834198236465454,18.50682262692267,23.968507783477406,11719.53712591448,27.631021114492547,7.5734226703216665,10.023316070540906,13.31315794676333,13.91232377217422,10,2,False,42
ABC-SMC,4293.0,0.2191772699356079,42930.0,2.191772699356079,18.07509071159088,23.966309298101343,11448.16272580568,27.631021114492118,7.539533516547482,10.021871334183677,13.1467622742809,13.745210618340302,10,2,False,42
ABC-SMC,5026.0,0.2573742151260376,50260.0,2.573742151260376,17.696347131997616,23.965274679573838,11143.089299531639,27.63102111449181,7.537645966627798,10.017047510176965,12.993107678412963,13.582061938505301,10,2,False,42
ABC-SMC,5722.0,0.2938559293746948,57220.0,2.9385592937469482,17.373489308331695,23.962912778141714,10866.233782855437,27.63102111451156,7.534539831721243,10.011648353568516,12.858857947574723,13.42524748597787,10,2,False,42
ABC-SMC,6383.0,0.3286283254623413,63830.0,3.286283254623413,17.110796587126487,23.962014040317808,10677.243994287326,27.6310211145316,7.543936173448186,10.010779696020233,12.743614602815411,13.28394817299139,10,2,False,42
ABC-SMC,7011.0,0.3615906238555908,70110.0,3.615906238555908,16.847329363526576,23.94778871039867,10521.321396690922,27.631021114530395,7.519430088659479,10.007798849080473,12.62589106999496,13.148291578618407,10,2,False,42
