method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.0016712028980255128,1000000.0,1.6712028980255127,96.24878358747236,23.906247866271684,1980.3697311394903,27.26838749624737,7.652944764131167,9.7964989204525,12.608427546692017,12.26096763019128,2,0,False,42
ABC-Vanilla,2154.4346900318833,0.0036004974975879806,464158.8833612779,0.7757036710176536,26.30724402611212,23.95844416789764,1993.4210119762454,27.28024001064109,7.216321864147499,9.786847799341505,12.764713904524005,12.37162828012116,2,0,False,42
ABC-Vanilla,4641.588833612778,0.007757036710176534,215443.4690031884,0.36004974975879817,17.14177530436281,23.928631952877247,1966.8867784560102,27.28019913063078,7.230844157704835,9.824340591917629,12.43976253807942,12.070907084499709,2,0,False,42
ABC-Vanilla,10000.0,0.016712028980255127,100000.0,0.16712028980255128,11.573911780773235,23.975503656097807,2020.3662038486536,27.280240010702087,7.038270053110525,9.806139407283238,12.838745847736057,12.396730991045702,2,0,False,42
ABC-Vanilla,21544.346900318837,0.03600497497587981,46415.88833612779,0.07757036710176536,7.908798563495023,23.937208219588058,2014.8856887034385,27.280238140587134,7.520131674996818,9.78466111076583,12.894983586941922,12.52772676297931,2,0,False,42
ABC-Vanilla,46415.88833612777,0.07757036710176532,21544.346900318847,0.03600497497587983,5.445098867947572,23.92280941304342,1951.314473423563,25.427453126239083,7.452996762222806,9.806233480900444,12.54698576053902,12.233554941438767,2,0,False,42
ABC-Vanilla,100000.0,0.16712028980255128,10000.0,0.016712028980255127,3.8196866869922896,23.94293286922432,2051.3351947450374,27.280239938996225,7.752484427747904,9.804081631048,12.853104107430042,12.3995732314592,2,0,False,42
ABC-Vanilla,215443.4690031882,0.36004974975879783,4641.588833612783,0.007757036710176541,2.7182898604705317,23.96311697154234,2053.856285579298,27.280240010698467,8.14521746901501,9.80980616648022,13.053788090793812,12.597048433064373,2,0,False,42
ABC-Vanilla,464158.8833612778,0.7757036710176535,2154.434690031884,0.0036004974975879823,2.0193502749210115,23.93817150374718,1924.8214104512722,27.280240010676618,8.050484717675843,9.816727190071479,12.610095589525162,12.168465689508496,2,0,False,42
ABC-Vanilla,1000000.0,1.6712028980255127,1000.0,0.0016712028980255128,1.5587681394907693,23.958761321803905,2106.7697784243906,27.280240010721556,7.823039143940615,9.8131574310201,12.953750942359854,12.525630163966817,2,0,False,42
permABC-Vanilla,1000.0,0.004291691780090332,1000000.0,4.291691780090332,86.99611910714803,23.946589389986727,1082.1970264530992,27.28024001069833,6.848280491331504,9.83708926053233,9.05553620220056,9.568496760817125,2,0,False,42
permABC-Vanilla,2154.4346900318833,0.009246169649951296,464158.8833612779,1.9920268643775036,17.849238449574802,23.95267530014657,355.88058948336084,27.28024001076042,6.698742460727577,9.801582138168527,4.7089319001421215,7.001411553858167,2,0,False,42
permABC-Vanilla,4641.588833612778,0.01992026864377503,215443.4690031884,0.9246169649951299,12.044520719676743,23.95077981492996,185.42281984118495,27.28024001065699,5.026053242748689,9.821740134578839,2.878595257482522,6.295954320991911,2,0,False,42
permABC-Vanilla,10000.0,0.04291691780090332,100000.0,0.4291691780090332,8.231298599220484,23.90999016396315,104.51260764287235,27.120740586469413,1.8605900525448544,9.808989916238277,1.6452759200649423,5.970510234754343,2,0,False,42
permABC-Vanilla,21544.346900318837,0.09246169649951297,46415.88833612779,0.19920268643775038,5.667190079226687,23.960855677209352,66.40868493084858,27.280240010700215,0.5022345489797649,9.828343440951857,0.7749256051852442,5.860245388233063,2,0,False,42
permABC-Vanilla,46415.88833612777,0.19920268643775027,21544.346900318847,0.09246169649951301,3.953060107905879,23.989972906165633,49.30760470956473,27.280240010743224,0.07868777232328295,9.84483926150473,0.2402787555956078,5.840153785699773,2,0,False,42
permABC-Vanilla,100000.0,0.4291691780090332,10000.0,0.04291691780090332,2.8115325545834184,24.05743755813838,41.60483438383858,27.280240010788436,0.04773041259577218,9.94046315940931,0.177785563474313,5.894847493606557,2,0,False,42
permABC-Vanilla,215443.4690031882,0.924616964995129,4641.588833612783,0.01992026864377505,2.085854666914434,24.08594023245526,37.83444972665029,27.2802400108962,0.16349930652262346,9.98167504198854,0.3804906438512164,5.925263717107875,2,0,False,42
permABC-Vanilla,464158.8833612778,1.9920268643775032,2154.434690031884,0.0092461696499513,1.5943763502963268,24.133456696669292,35.63725618386698,27.280240010961442,0.33983996715584397,10.03210005227343,0.533413316117422,5.9624918120806845,2,0,False,42
permABC-Vanilla,1000000.0,4.291691780090332,1000.0,0.004291691780090332,1.2799930587706818,24.21153813409591,34.594271495710274,27.28024001100849,0.4531709696481323,10.103651610919533,0.6071518349637869,6.010312088487435,2,0,False,42
