method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
permABC-Vanilla,215443.4690031882,2.5198587843108515,4641.588833612783,0.0542887117890087,3.92074921448251,23.92102803029618,806.8355868176932,27.63102111457218,3.553947803895648,10.016603388742803,2.4851470605345782,3.960685536882658,10,4,True,42,
permABC-Vanilla,464158.8833612778,5.428871178900872,2154.434690031884,0.0251985878431085,3.568177826395164,23.936715424523527,694.5327969349063,27.63102111459265,2.873072177228018,10.016690121200508,2.187060327295664,3.772285983247618,10,4,True,42,
permABC-Vanilla,1000000.0,11.69614839553833,1000.0,0.0116961483955383,3.255191492184961,23.91859584120797,614.7505515510185,27.63102111457208,2.2835521850205107,10.029428165563544,1.907557637366002,3.623403688012647,10,4,True,42,
ABC-SMC,950.0,0.0759313821792602,9500.0,0.7593138217926025,23.12364715756898,23.963785380182777,16635.972623368347,27.63102111465675,8.58885748295915,10.033349374990276,16.290423508488466,16.30688013768575,10,4,True,42,
ABC-SMC,1852.0,0.114191198348999,18520.0,1.1419119834899902,21.92891119763126,23.96203210288208,16222.63375316076,27.631021114676745,8.596884753272002,10.03498772763834,16.079564160436366,16.07079919291611,10,4,True,42,
ABC-SMC,2708.0,0.1520203828811645,27080.0,1.5202038288116455,21.27909831664021,23.963305717383665,15817.327011461171,27.63102111467698,8.529142661641272,10.03460772805297,15.871115408383224,15.870832023379815,10,4,True,42,
ABC-SMC,3521.0,0.1916489601135254,35210.0,1.916489601135254,20.79829220897072,23.97067801467002,15500.911428957705,27.631021114698,8.538866130621994,10.038634386668551,15.692333978476148,15.696477328652138,10,4,True,42,
ABC-SMC,4293.0,0.2289338588714599,42930.0,2.2893385887146,20.33791213230088,23.97830260479937,15282.48399477428,27.63102111469921,8.47881155599256,10.048480724659177,15.539951357434749,15.529720839039058,10,4,True,42,
ABC-SMC,5026.0,0.2680229663848876,50260.0,2.680229663848877,20.05800044691736,23.98145928157269,14943.457930578774,27.631021114699504,8.502049670776946,10.046069448290508,15.38742670773249,15.381502188976148,10,4,True,42,
ABC-SMC,5722.0,0.3020139455795288,57220.0,3.020139455795288,19.779914505969067,23.985764637562127,14584.521191391674,27.631021114720543,8.509488696640922,10.04237694730399,15.237955825061851,15.2264120481379,10,4,True,42,
ABC-SMC,6383.0,0.3414936304092407,63830.0,3.4149363040924072,19.472198938278257,23.992053889454084,14355.643998662228,27.6310211147413,8.476477861379633,10.04526096827984,15.093562262481234,15.107656273684965,10,4,True,42,
ABC-SMC,7011.0,0.3797991275787353,70110.0,3.7979912757873535,19.28334469960744,23.993192398745663,14111.69291711313,27.63102111474149,8.412753328997088,10.04519505799978,14.95173376218538,14.98008968037692,10,4,True,42,
ABC-SMC,7607.0,0.418655252456665,76070.0,4.18655252456665,19.02329974515273,23.98869643768262,13850.50528959822,27.631021114740832,8.40655599506745,10.039934019447792,14.811547098165113,14.855127467290515,10,4,True,42,
ABC-SMC,8173.0,0.4576149702072143,81730.0,4.576149702072144,18.81891315336817,23.98571850814752,13640.837311475316,27.63102111474035,8.369268772593877,10.040923008579446,14.678406717751168,14.73633607686456,10,4,True,42,
ABC-SMC,8710.0,0.49225754737854,87100.0,4.9225754737854,18.56038236744395,23.982813912695,13439.272872080985,27.63102111473987,8.365573173914012,10.03860776013116,14.551732152522243,14.62224014401165,10,4,True,42,
ABC-SMC,9220.0,0.5291508197784425,92200.0,5.291508197784424,18.31252451379838,23.977253302422262,13204.467006811215,27.631021114739315,8.396205633024637,10.033961103643826,14.445081910456231,14.51200861064895,10,4,True,42,
ABC-SMC,19883.268482490268,1.0712293799285293,102200.0,5.506119012832642,18.18190428405493,23.99474813661641,13080.247534528378,27.63102111463888,8.2355345544882,10.047435525651505,14.404147613819456,14.395080643113614,10,4,True,42,
ABC-SMC,20570.902394106808,1.0192332785871585,111700.0,5.534436702728272,18.01224184790404,23.990010379090144,12929.771290272838,27.63102111463806,8.245388846682422,10.047610238249908,14.29512435573358,14.29278874522356,10,4,True,42,
ABC-SMC,20849.74093264249,0.9599572018638176,120720.0,5.558152198791504,17.827905174016422,23.98739472925905,12709.511560143845,27.63102111463731,8.346701536103287,10.043195327624572,14.209106001932994,14.18581343680926,10,4,True,42,
ABC-SMC,21548.33333333333,0.9900598526000975,129290.0,5.940359115600586,17.66994598622516,24.00633508167564,12538.889619673737,27.631021114680102,8.395902005859922,10.049665142126525,14.103286010825007,14.083155661110489,10,4,True,42,
ABC-SMC,22132.045088566825,1.0128645505306226,137440.0,6.289888858795166,17.525990823842143,24.004277474286987,12394.17049093587,27.631021114679545,8.47426593035596,10.049573411241669,14.006143317062794,13.994035511686288,10,4,True,42,
ABC-SMC,22900.63091482649,1.049133730987645,145190.0,6.65150785446167,17.430452757756136,23.99678244807657,12166.714731970034,27.63102111467889,8.542233708036008,10.04059621951324,13.907286933099078,13.901031703567057,10,4,True,42,
ABC-SMC,23361.40888208269,1.072764360156213,152550.0,7.005151271820068,17.286719078432554,23.99432261518877,11971.12900922634,27.631021114678216,8.584328387397559,10.036178811389789,13.797295313658674,13.801224183311454,10,4,True,42,
ABC-SMC,24172.72727272727,1.1180653716578626,159540.0,7.3792314529418945,17.13528953574153,24.0162176937635,11811.811828858328,27.631021114700875,8.689658975548074,10.043837622119185,13.714868999977474,13.699909811710585,10,4,True,42,
ABC-SMC,24730.65476190476,1.1508241650604063,166190.0,7.733538389205933,17.033293469434874,24.01878775852409,11614.498598425293,27.63102111470122,8.738891685573618,10.042183733469807,13.627897806626851,13.62025182266586,10,4,True,42,
ABC-SMC,25370.588235294115,1.1920694042654596,172520.0,8.106071949005127,16.87065694948595,24.01520501007565,11506.00739094663,27.631021114721417,8.732256187435842,10.042073692678937,13.51219420655967,13.54029452724424,10,4,True,42,
ABC-SMC,25873.913043478264,1.2300601212874704,178530.0,8.487414836883545,16.736601907001194,24.01628421831189,11424.641481624563,27.631021114720976,8.71069981425891,10.045909434877736,13.436541092359406,13.434972735367491,10,4,True,42,
ABC-SMC,26471.264367816093,1.272824920456985,184240.0,8.858861446380615,16.57102038542552,24.014672251432376,11236.244510373552,27.631021114721584,8.70587921415801,10.04144403107252,13.345459773070454,13.35483091332666,10,4,True,42,
ABC-SMC,27133.047210300432,1.3216005715518897,189660.0,9.237987995147703,16.46319394340548,24.02881156233728,11088.330130402792,27.631021114742964,8.77598035388894,10.045661630719684,13.261712924251707,13.264189680008112,10,4,True,42,
ABC-SMC,27592.06798866856,1.3622846887064386,194800.0,9.617729902267456,16.35972679060753,24.03664519116091,10884.275391894307,27.631021114742765,8.747936218361598,10.03969246620024,13.178214114514,13.164911283143873,10,4,True,42,
ABC-SMC,49588.37772397095,2.3382829407514154,204800.0,9.657108545303345,16.26177545723058,23.97315077777352,11013.38370522207,27.63102111473872,8.427798254180974,10.047516792115312,13.108026029394743,13.11726225039063,10,4,True,42,
ABC-SMC,49153.66972477065,2.2991475162156134,214310.0,10.024283170700071,16.18990747643696,23.97504704183462,10991.052530561728,27.63102111473931,8.486943601718812,10.057516562592676,13.023070409400969,13.044687458196227,10,4,True,42,
ABC-SMC,48344.155844155845,2.248302579442144,223350.0,10.387157917022703,16.021793608302474,23.984220101364063,11026.787250051411,27.631021114739976,8.488486244088671,10.075197415015742,12.95090461423591,12.97781683845069,10,4,True,42,
ABC-SMC,48624.73794549266,2.258940912642569,231940.0,10.775148153305054,15.886357817556648,23.97655268542705,10841.3203550168,27.631021114739163,8.507655903484316,10.066224231567318,12.873929647887286,12.906254576170786,10,4,True,42,
ABC-SMC,48703.85395537525,2.266388490765864,240110.0,11.173295259475708,15.76291409649297,23.97728373422283,10737.480671414316,27.631021114739934,8.532648488661001,10.066075119410458,12.805892665742672,12.8362543161461,10,4,True,42,
ABC-SMC,48506.849315068495,2.254371167162393,247870.0,11.519836664199827,15.703872465758952,23.97544435605677,10547.291934441198,27.63102111473949,8.515031346707314,10.054024235520684,12.735816561888802,12.7725293340987,10,4,True,42,
ABC-SMC,48346.5909090909,2.250654543891097,255270.0,11.883455991744995,15.62443413019172,23.979365574739983,10351.912245487238,27.63102111473925,8.45445691368838,10.045126773282442,12.684571531036866,12.706378412402303,10,4,True,42,
ABC-SMC,48574.07407407407,2.267466342007672,262300.0,12.24431824684143,15.55656067479864,23.979754369398904,10222.591057489368,27.63102111476012,8.599613399933052,10.043845455429947,12.61834750639311,12.623153880870554,10,4,True,42,
ABC-SMC,48905.454545454544,2.292574362321333,268980.0,12.609158992767334,15.431955213271184,23.98716617117815,10118.684317910906,27.631021114760337,8.553489821098914,10.049108331791198,12.526563013211687,12.53446330795992,10,4,True,42,
ABC-SMC,49519.78417266186,2.332701142743337,275330.0,12.969818353652954,15.323551701296465,24.00702726398734,10002.827232512613,27.631021114762063,8.514491936797658,10.055703079576078,12.43634288719449,12.463965178934655,10,4,True,42,
ABC-SMC,49361.40350877194,2.3384504987482444,281360.0,13.32916784286499,15.200000798455196,24.016273563491342,9797.168394549071,27.63102111476303,8.626515119455634,10.04938229699917,12.356858351929873,12.395744228288248,10,4,True,42,
ABC-SMC,49496.55172413793,2.3621925403331887,287080.0,13.700716733932495,15.05782092385682,24.019724256404675,9696.676650684502,27.631021114763083,8.479067405545225,10.04739413569994,12.268513355652972,12.34395105360947,10,4,True,42,
ABC-SMC,49831.3458262351,2.395121446053865,292510.0,14.059362888336182,14.95998027435327,24.02963846227717,9629.395591922172,27.631021114805154,8.477012935282406,10.05392607813277,12.206009282206717,12.285997723197417,10,4,True,42,
ABC-SMC,50367.174280879866,2.4413413404409856,297670.0,14.428327322006226,14.862646971442272,24.02667096606792,9571.02884931637,27.631021114825767,8.387735197756196,10.05488279518304,12.128752854230092,12.233368865422536,10,4,True,42,
ABC-SMC,86912.42937853107,4.0868204865751965,307670.0,14.467344522476196,14.762687453452422,24.00651828579976,9347.246483435614,27.63102111472395,8.300303168077722,10.044121365206056,12.026874972093308,12.128307806511412,10,4,True,42,
ABC-SMC,84353.72340425532,3.8553867568361,317170.0,14.496254205703735,14.69033603509155,24.0071210307596,9276.37107930121,27.631021114723747,8.404070325994043,10.045371443974968,11.989898239483,12.055317400737271,10,4,True,42,
ABC-SMC,83005.08905852417,3.694780242958748,326210.0,14.52048635482788,14.62029489099473,24.004213506714752,9271.34991284572,27.631021114723044,8.469292562975651,10.05156633651065,11.942904543451483,12.000745539292764,10,4,True,42,
ABC-SMC,80867.1497584541,3.599910056533445,334790.0,14.903627634048462,14.545126193752049,24.018332466581366,9201.859313989982,27.631021114723072,8.60449231541761,10.054845779414418,11.866449498681414,11.918882317855996,10,4,True,42,
ABC-SMC,79386.57407407407,3.531876868671841,342950.0,15.257708072662354,14.460284398073773,24.009376057766904,9071.77556286918,27.63102111472296,8.624937361185454,10.049899929593764,11.785825804907684,11.869883267324314,10,4,True,42,
ABC-SMC,77588.49557522121,3.382819258006273,350700.0,15.290343046188354,14.39536128024253,24.01189434484943,8931.56797984196,27.63102111472337,8.6809574056093,10.04475358967428,11.72249403195595,11.80963993796878,10,4,True,42,
ABC-SMC,76674.5182012848,3.358662970826764,358070.0,15.684956073760986,14.303938943315211,24.02065871747085,8942.0225735361,27.631021114723293,8.653998575800781,10.056522622036868,11.667304948218725,11.738407278203592,10,4,True,42,
ABC-SMC,76056.25,3.3440162738164267,365070.0,16.051278114318848,14.232892063583964,24.009662871974623,8853.493920443125,27.631021114722312,8.731711015116343,10.051324719439751,11.618387946015474,11.686944732040066,10,4,True,42,
ABC-SMC,76020.44989775051,3.3586421139644944,371740.0,16.423759937286377,14.11944089353208,24.0203395150196,8805.481428753868,27.63102111474325,8.783170848144776,10.053766854832674,11.567348017258206,11.64648516545469,10,4,True,42,
ABC-SMC,75767.53507014028,3.3693834870516177,378080.0,16.813223600387573,14.0621751244581,24.02333462581379,8537.351478636316,27.63102111474345,8.762680582273713,10.036013053032596,11.519396355463934,11.580498492004482,10,4,True,42,
ABC-SMC,74875.24366471735,3.2831508049026104,384110.0,16.84256362915039,13.971692115182368,24.02643862368467,8531.463097738346,27.63102111476428,8.733378185835878,10.04323864872752,11.460375724643727,11.516718462946686,10,4,True,42,
ABC-SMC,74825.33589251438,3.3026514950274506,389840.0,17.206814289093018,13.895329220422749,24.02050726657196,8445.116491547324,27.63102111476415,8.689649100284834,10.03996574183856,11.400088818353158,11.468237373201998,10,4,True,42,
ABC-SMC,75448.47328244275,3.3576664578823645,395350.0,17.59417223930359,13.822639789424146,24.04688230188953,8482.941164904512,27.6310211147871,8.747757406820728,10.060715135516483,11.35215390574165,11.442128397674132,10,4,True,42,
ABC-SMC,75584.90566037735,3.384234320442631,400600.0,17.936441898345947,13.745266108412654,24.04848545896575,8480.322893414363,27.63102111480783,8.715740933131833,10.074229068594844,11.306051754342397,11.389470636457048,10,4,True,42,
ABC-SMC,118328.530259366,5.180094290191915,410600.0,17.974927186965942,13.711288764205204,24.025373499453995,8373.465589730964,27.631021114765208,8.7925107044327,10.07183463067913,11.254861950798157,11.299870947054137,10,4,True,42,
ABC-SMC,117346.3687150838,5.0290611869130055,420100.0,18.00403904914856,13.615688266260966,24.03506550028262,8416.360029985575,27.63102111476532,8.743543186820167,10.088302726192826,11.177803036586432,11.24185583304325,10,4,True,42,
ABC-SMC,112337.69633507852,4.804102038837852,429130.0,18.3516697883606,13.54711115575663,24.02280738272823,8340.189120021138,27.63102111476436,8.704302450409083,10.081814260331594,11.118431015330508,11.193112996207262,10,4,True,42,
ABC-SMC,111098.9847715736,4.747020653661737,437730.0,18.70326137542725,13.49359888537825,24.01859159122754,8222.609040430503,27.6310211147638,8.604573008382634,10.072841245687986,11.063825082056177,11.15105577992639,10,4,True,42,
ABC-SMC,107705.31400966184,4.526047430176666,445900.0,18.7378363609314,13.428482795481838,24.01940868685231,8111.374561268741,27.631021114764067,8.612681402758577,10.065525386328908,11.000985916786082,11.08985162362551,10,4,True,42,
ABC-SMC,105016.20370370372,4.414604328296803,453670.0,19.071090698242188,13.350744255700056,24.02924217370072,8114.500624420878,27.6310211147654,8.640834321759305,10.076972703744165,10.950316825650908,11.038449350275034,10,4,True,42,
ABC-SMC,103158.83668903804,4.350872327817367,461120.0,19.448399305343628,13.256627804612105,24.03038722119722,8056.444276839292,27.63102111476541,8.628189723156051,10.07236315270104,10.902332659070163,10.99267685425643,10,4,True,42,
ABC-SMC,100903.01724137928,4.274372705097855,468190.0,19.833089351654053,13.223094980139846,24.02846538232293,7853.314320612799,27.63102111478576,8.612602327189768,10.052349440551296,10.865442339453349,10.929343189868206,10,4,True,42,
ABC-SMC,100401.69133192392,4.276468486664916,474900.0,20.22769594192505,13.159166075277398,24.04123872205043,7787.664020019543,27.631021114786435,8.590654069121378,10.05789130329953,10.8188793790294,10.870643736182007,10,4,True,42,
ABC-SMC,99848.54771784232,4.274636037122165,481270.0,20.60374569892884,13.10678501314476,24.03996221312564,7738.864790140131,27.631021114785888,8.55897109966909,10.050845436312798,10.767374936627494,10.808064823746546,10,4,True,42,
ABC-SMC,99860.65573770492,4.298889783562206,487320.0,20.97858214378357,13.011375129746364,24.056500813785927,7806.958947265904,27.631021114807567,8.613106719673006,10.0745013451592,10.729192447879054,10.756578295429522,10,4,True,42,
ABC-SMC,100419.55193482689,4.350888559143315,493060.0,21.36286282539368,12.934780525385834,24.065593688116635,7774.5912099292655,27.631021114807595,8.69161363900509,10.07836266741034,10.669919377547425,10.710416398566505,10,4,True,42,
ABC-SMC,99502.99401197604,4.3383982843029765,498510.0,21.73537540435791,12.896113429275117,24.05745657292372,7633.550846967483,27.63102111480707,8.755378920189557,10.067357867611488,10.63159258750202,10.658959892410742,10,4,True,42,
ABC-SMC,99151.5748031496,4.352829728539534,503690.0,22.112375020980835,12.827410398870429,24.06575926263289,7431.367828029492,27.631021114807663,8.74686767690609,10.051006074012632,10.57838362311296,10.606270590207954,10,4,True,42,
ABC-SMC,152883.92857142855,6.5922644166719335,513690.0,22.1500084400177,12.801161938822444,24.03035813311027,7339.529633687004,27.631021114745923,8.529011395733551,10.046899310187854,10.52230006227457,10.548212635435886,10,4,True,42,
ABC-SMC,146971.9101123596,6.327636724107722,523220.0,22.526386737823486,12.738052518786542,24.02577840083011,7299.942741741797,27.63102111474513,8.58427969554438,10.046992809011387,10.46654335427822,10.503152808540628,10,4,True,42,
ABC-SMC,141587.7659574468,6.093385498574439,532370.0,22.911129474639893,12.681057662092552,24.04663068953085,7297.018134900097,27.631021114746822,8.523937396910707,10.056690056850368,10.435194117636058,10.458900035203769,10,4,True,42,
ABC-SMC,138025.51020408163,5.932718819501448,541060.0,23.25625777244568,12.621790684113943,24.034942625684568,7129.533217384084,27.631021114745888,8.540654688720775,10.03920256268761,10.401612699933713,10.41055993167156,10,4,True,42,
ABC-SMC,134637.25490196078,5.793677650245966,549320.0,23.63820481300354,12.593364843571475,24.033430651352862,6929.643649706149,27.63102111474561,8.641335720349463,10.023785057635497,10.357265746084156,10.373274073241689,10,4,True,42,
ABC-SMC,132033.17535545022,5.692618209603839,557180.0,24.0228488445282,12.526706396600206,24.0451103091778,6815.107414331893,27.63102111478772,8.665109512789737,10.01893009064768,10.298520498323404,10.335980720967632,10,4,True,42,
ABC-SMC,128913.24200913245,5.570989112331443,564640.0,24.40093231201172,12.459391865898509,24.044349158787632,6762.555417780139,27.63102111478742,8.671243985065932,10.02033126647314,10.238817499960955,10.283993060409609,10,4,True,42,
ABC-SMC,125929.5154185022,5.45751092717511,571720.0,24.777099609375,12.396508300688932,24.05462621695579,6665.798588249222,27.63102111478756,8.706094798836933,10.018086499556164,10.192304962734756,10.246162634760472,10,4,True,42,
ABC-SMC,124933.0453563715,5.426597801192018,578440.0,25.125147819519043,12.328179910490654,24.045754330631425,6644.897876701454,27.63102111478672,8.649756400815225,10.01956832412477,10.157276161715808,10.202187162563993,10,4,True,42,
ABC-SMC,124697.22814498936,5.435678394618575,584830.0,25.49333167076111,12.2867663671956,24.039927407142265,6471.50575879558,27.63102111478605,8.514897334495553,10.003242023292662,10.110778444096628,10.167879700228712,10,4,True,42,
ABC-SMC,123880.50314465408,5.4148809964801785,590910.0,25.82898235321045,12.254315133491204,24.04945808852916,6312.976169403612,27.631021114786225,8.528482975970329,9.99118391256263,10.077547463803777,10.122479928284438,10,4,True,42,
ABC-SMC,123804.97925311203,5.440199968725814,596740.0,26.221763849258423,12.184221601012348,24.05089212820383,6289.202027557221,27.63102111478597,8.566539662446827,9.992432907535802,10.035552314207688,10.093338989293684,10,4,True,42,
ABC-SMC,122912.2448979592,5.415247216516612,602270.0,26.5347113609314,12.149136634114107,24.039847565168365,6184.807655505865,27.63102111478509,8.518612663930888,9.98190450076759,9.977741022507953,10.063042167337192,10,4,True,42,
ABC-SMC,121751.50300601203,5.382616295365389,607540.0,26.85925531387329,12.057847259277722,24.03408916734259,6165.488354030242,27.631021114784463,8.447747104382211,9.984768568863425,9.92968254723639,10.03289713045038,10,4,True,42,
ABC-SMC,122510.0,5.443895053863526,612550.0,27.219475269317627,12.015950390982526,24.037640666113653,6173.905173138426,27.63102111478528,8.490357766276711,10.001445847961184,9.893372388805634,9.986109455419005,10,4,True,42,
ABC-SMC,190382.2629969419,8.332490410644345,622550.0,27.247243642807007,11.96963890836058,24.03611013990544,6114.502230113221,27.631021114745263,8.262284552203543,9.990610611214658,9.868785250248106,9.961985733431897,10,4,True,42,
ABC-SMC,181117.47851002868,7.907185923404203,632100.0,27.596078872680664,11.93576079800078,24.038583809085424,6011.38937047988,27.63102111474487,8.299937650938713,9.985118840866829,9.829074020557831,9.919429435478955,10,4,True,42,
ABC-SMC,175191.2568306011,7.640298468167664,641200.0,27.96349239349365,11.858823009689608,24.06155317788476,5843.781496012714,27.631021114767123,8.368981564571722,9.970623119871432,9.780307400576358,9.877848900596296,10,4,True,42,
ABC-SMC,168792.2077922078,7.357172532515092,649850.0,28.325114250183105,11.820957247569645,24.08497095084705,5806.024905481439,27.63102111476864,8.290437448973059,9.975890292130195,9.739431052617766,9.829710227938092,10,4,True,42,
ABC-SMC,164927.31829573936,7.192137904633257,658060.0,28.69663023948669,11.779506979952052,24.09420215906449,5842.195810052537,27.631021114768583,8.288384718462407,9.998647934568742,9.69673220357388,9.786393195072636,10,4,True,42,
ABC-SMC,159299.04306220094,6.951482843554191,665870.0,29.05719828605652,11.745763108071149,24.08351458754668,5876.644808421372,27.631021114767627,8.19611443851245,10.01024495150533,9.654166857757964,9.759149444101276,10,4,True,42,
ABC-SMC,156215.777262181,6.827963809126215,673290.0,29.428524017333984,11.707702152428372,24.10548906645248,5817.904454834197,27.631021114768963,8.102692700580786,10.014300144155008,9.60473264176803,9.716065741888569,10,4,True,42,
ABC-SMC,153938.91402714932,6.7365182470951686,680410.0,29.775410652160645,11.66350131107336,24.12059768163157,5774.544819896002,27.6310211147898,8.104931653931343,10.015384571697492,9.567631213874671,9.67628313535798,10,4,True,42,
ABC-SMC,153046.7706013363,6.712085473245396,687180.0,30.137263774871823,11.625620511750066,24.091548602629977,5716.308487313919,27.631021114789075,8.100409560310323,10.00955974133178,9.54349860749586,9.610256622378632,10,4,True,42,
ABC-SMC,151774.6170678337,6.668998010831537,693610.0,30.47732090950012,11.567018181137922,24.101761337030347,5680.623254322077,27.63102111481027,8.108546199810446,10.011661367850568,9.491758194856647,9.563211265425526,10,4,True,42,
ABC-SMC,150799.56896551722,6.647767383476782,699710.0,30.845640659332275,11.51101423745261,24.11130734328996,5707.42979346204,27.631021114810387,8.16050880213165,10.027919705611287,9.44839657824727,9.518329006676884,10,4,True,42,
ABC-SMC,149787.6857749469,6.619742519030399,705500.0,31.17898726463318,11.456341202716343,24.103989950915544,5637.531925051094,27.631021114809496,8.076259861593526,10.016738800516665,9.397192419648103,9.485396593466389,10,4,True,42,
ABC-SMC,147819.1268191268,6.4881531959264045,711010.0,31.20801687240601,11.392604037285157,24.12776695155856,5624.000024803724,27.631021114810768,8.053665112479964,10.027865913788714,9.328277449944206,9.443321766889884,10,4,True,42,
ABC-SMC,147073.92197125257,6.478885850377641,716250.0,31.55217409133911,11.343538149270252,24.149825952849227,5609.229668426477,27.631021114833143,7.979101740528437,10.041204429299592,9.286471076607125,9.40358057224726,10,4,True,42,
ABC-SMC,237336.6013071896,10.321440883711272,726250.0,31.58360910415649,11.27908136905772,24.040144657694583,5665.174283542448,27.63102111474731,8.000348130697924,10.051944346257631,9.2388081836175,9.366649495724468,10,4,True,42,
ABC-SMC,227798.76160990715,9.8952149459083,735790.0,31.961544275283813,11.19989353651644,24.05042910386137,5666.034633766192,27.6310211147478,8.033533885637777,10.065145364670808,9.195907702189446,9.339940198290094,10,4,True,42,
ABC-SMC,216526.1627906977,9.405363784279936,744850.0,32.354451417922974,11.162623724011496,24.053799680661843,5651.288021291819,27.631021114747583,7.986405702446639,10.07220069687153,9.145094768337811,9.316456328202698,10,4,True,42,
ABC-SMC,207567.49311294765,9.015790752799717,753470.0,32.727320432662964,11.09319283566166,24.066534908926418,5601.1494093679285,27.631021114748847,7.990192204868731,10.07121084776458,9.111524305363904,9.286207024140516,10,4,True,42,
ABC-SMC,198348.9583333333,8.607729027668634,761660.0,33.05367946624756,11.077594373945292,24.067456026000936,5465.420343318954,27.631021114748464,7.840505343642479,10.057490456317169,9.063438598675962,9.25199604943766,10,4,True,42,
ABC-SMC,195289.3401015228,8.48053717976294,769440.0,33.41331648826599,10.990894094903624,24.0697727014748,5453.976655660973,27.631021114747888,7.754843724363448,10.061916158839995,9.01990697493334,9.21181042179222,10,4,True,42,
