method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-Vanilla,1000.0,0.0016712028980255,1000000.0,1.6712028980255127,96.24878358747236,23.906247866271684,1980.3697311394903,27.26838749624737,7.652944764131167,9.7964989204525,12.608427546692017,12.26096763019128,2,0,True,42,
ABC-Vanilla,2154.434690031884,0.0036004974975879,464158.8833612779,0.7757036710176536,26.30724402611212,23.95844416789764,1993.4210119762447,27.28024001064109,7.216321864147499,9.786847799341505,12.764713904524005,12.37162828012116,2,0,True,42,
ABC-Vanilla,4641.588833612778,0.0077570367101765,215443.4690031884,0.3600497497587981,17.14177530436281,23.928631952877247,1966.8867784560105,27.28019913063078,7.230844157704835,9.824340591917627,12.43976253807942,12.070907084499709,2,0,True,42,
ABC-Vanilla,10000.0,0.0167120289802551,100000.0,0.1671202898025512,11.573911780773235,23.975503656097807,2020.3662038486536,27.280240010702087,7.038270053110525,9.806139407283238,12.838745847736057,12.396730991045702,2,0,True,42,
ABC-Vanilla,21544.34690031884,0.0360049749758798,46415.88833612779,0.0775703671017653,7.908798563495023,23.93720821958805,2014.8856887034383,27.280238140587134,7.520131674996818,9.78466111076583,12.894983586941922,12.52772676297931,2,0,True,42,
ABC-Vanilla,46415.88833612777,0.0775703671017653,21544.346900318847,0.0360049749758798,5.445098867947572,23.92280941304342,1951.314473423563,25.427453126239083,7.452996762222806,9.806233480900444,12.54698576053902,12.233554941438769,2,0,True,42,
ABC-Vanilla,100000.0,0.1671202898025512,10000.0,0.0167120289802551,3.8196866869922896,23.94293286922432,2051.3351947450374,27.280239938996225,7.752484427747904,9.804081631048,12.853104107430042,12.3995732314592,2,0,True,42,
ABC-Vanilla,215443.4690031882,0.3600497497587978,4641.588833612783,0.0077570367101765,2.718289860470532,23.96311697154234,2053.856285579298,27.280240010698467,8.14521746901501,9.80980616648022,13.053788090793812,12.597048433064373,2,0,True,42,
ABC-Vanilla,464158.8833612778,0.7757036710176535,2154.434690031884,0.0036004974975879,2.0193502749210115,23.93817150374718,1924.821410451272,27.28024001067661,8.050484717675843,9.81672719007148,12.610095589525162,12.168465689508496,2,0,True,42,
ABC-Vanilla,1000000.0,1.6712028980255127,1000.0,0.0016712028980255,1.558768139490769,23.958761321803905,2106.7697784243906,27.28024001072156,7.823039143940615,9.8131574310201,12.953750942359854,12.525630163966817,2,0,True,42,
permABC-Vanilla,1000.0,0.0042916917800903,1000000.0,4.291691780090332,86.99611910714803,23.946589389986727,1082.1970264530992,27.28024001069833,6.848280491331504,9.83708926053233,9.05553620220056,9.568496760817125,2,0,True,42,
