method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.005634018898010254,1000000.0,5.634018898010254,34.81094909069389,23.96816140696272,20481.24938690298,27.631021114656505,8.651064776584281,9.988022826773692,18.378456758598738,18.552946004219173,10,5,False,42
ABC-Vanilla,2154.4346900318833,0.012138125758168493,464158.8833612779,2.615079920536777,20.08874748067642,23.94378612011202,22024.454850589154,27.631021114595356,9.193386185137605,10.02344738595874,18.60976790824079,18.631954350747183,10,5,False,42
ABC-Vanilla,4641.588833612778,0.026150799205367763,215443.4690031884,1.2138125758168499,18.022249187888736,23.95841361089952,21402.504171158005,27.63102111461623,8.737575510978626,10.024527994005906,18.454367569797867,18.537133715174665,10,5,False,42
ABC-Vanilla,10000.0,0.05634018898010254,100000.0,0.5634018898010255,16.566976740908526,23.961188341265142,21289.420372708773,27.631021114535713,8.979757453757284,10.021636578981214,18.382292436401038,18.473899399360686,10,5,False,42
ABC-Vanilla,21544.346900318837,0.12138125758168496,46415.88833612779,0.2615079920536777,15.403950244193847,23.94775523077811,21199.592044386343,27.631021114573027,9.459135821986468,10.021231659453745,18.335804140185026,18.434019689774654,10,5,False,42
ABC-Vanilla,46415.88833612777,0.2615079920536776,21544.346900318847,0.12138125758168501,14.407177288362066,23.98747286841396,21397.589725687478,27.631021114599562,9.071813558140294,10.041830143610738,18.55352560521036,18.583188295086913,10,5,False,42
ABC-Vanilla,100000.0,0.5634018898010253,10000.0,0.05634018898010254,13.548200357934979,23.942133779990534,20913.089016118596,27.631021114594592,9.906804590625596,9.989864655354625,18.52868874767353,18.56807661746519,10,5,False,42
ABC-Vanilla,215443.4690031882,1.2138125758168485,4641.588833612783,0.026150799205367788,12.770717011065962,23.962303190571,21360.414939513386,27.63102111457609,9.423401147963899,10.019785004324554,18.534446420594513,18.53907610805164,10,5,False,42
ABC-Vanilla,464158.8833612778,2.6150799205367763,2154.434690031884,0.0121381257581685,12.050030236107,23.972178502558425,21413.90500295863,27.631021114616043,9.684082373526923,10.015124268655759,18.613671969817663,18.603762722625074,10,5,False,42
ABC-Vanilla,1000000.0,5.634018898010254,1000.0,0.005634018898010254,11.378416523113144,23.959954711781577,21244.82183712678,27.631021114576008,9.266598385828178,10.01182813589999,18.55144912531524,18.52422122766132,10,5,False,42
permABC-Vanilla,1000.0,0.011818483829498292,1000000.0,11.818483829498291,21.614425126054567,23.910943337567787,5758.686839991168,27.631021114569233,10.145850532185467,9.998084459673294,8.990503115458615,9.403213443787562,10,5,False,42
permABC-Vanilla,2154.4346900318833,0.025462151545851977,464158.8833612779,5.4856542573232465,10.252735562513262,23.953310194797357,4068.770277717213,27.631021114616114,9.151343452121901,10.023880531671509,7.352113809878979,7.930700142854041,10,5,False,42
permABC-Vanilla,4641.588833612778,0.054856542573232456,215443.4690031884,2.546215154585198,8.880345915664739,23.957981686015124,3249.280148851496,27.631021114553857,8.64631664101795,10.033386823199749,6.437277028392979,7.091752001109159,10,5,False,42
permABC-Vanilla,10000.0,0.11818483829498291,100000.0,1.1818483829498292,7.900713643855329,23.91822555419013,2639.265993713633,27.63102111453109,8.169177604813326,9.997391746742114,5.748469994901944,6.458847536531222,10,5,False,42
permABC-Vanilla,21544.346900318837,0.2546215154585198,46415.88833612779,0.5485654257323247,7.112157020459579,23.95084362094036,2184.9619865920595,27.631021114593416,7.646552143660228,10.018503844952615,5.101678557130553,5.909592633301245,10,5,False,42
