method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.005654039621353149,1000000.0,5.654039621353149,28.593213576630355,23.902963642028883,8306.229159388737,27.630430025581724,7.60515041343717,9.952405207348011,11.641626926911446,11.4924779090151,10,0,False,42
ABC-Vanilla,2154.4346900318833,0.01218125909905796,464158.8833612779,2.6243727171277005,12.233347693002369,23.984329330838545,8605.519439591433,27.630805286246176,7.359367345247529,9.991925385400524,11.807159088060722,11.627552460710099,10,0,False,42
ABC-Vanilla,4641.588833612778,0.026243727171276997,215443.4690031884,1.2181259099057964,10.438031010608439,23.986105075114594,8290.515172392868,27.630805286166957,7.453829373097571,9.994616554981716,11.666677295922764,11.506955784923445,10,0,False,42
ABC-Vanilla,10000.0,0.05654039621353149,100000.0,0.565403962135315,9.21220215356587,23.946657376004158,8496.95143344031,27.630805286283643,7.199148143470815,9.97590083108696,11.765693490367523,11.635279571486087,10,0,False,42
ABC-Vanilla,21544.346900318837,0.1218125909905796,46415.88833612779,0.26243727171277004,8.257152359232334,23.97666910049152,8197.794168426044,27.630805286246147,7.330877571901192,9.988070788274047,11.558026186585598,11.405843539641575,10,0,False,42
ABC-Vanilla,46415.88833612777,0.2624372717127699,21544.346900318847,0.12181259099057967,7.477596879288029,23.935767843108586,8253.071730043897,27.630805286121614,7.048997323006037,9.961971101386661,11.65972821035425,11.474624759657999,10,0,False,42
ABC-Vanilla,100000.0,0.565403962135315,10000.0,0.0565403962135315,6.809856463993783,23.93043917822746,8269.459828305738,27.63080528614124,7.41857976283911,9.960922622453337,11.610447797573773,11.437467200297641,10,0,False,42
ABC-Vanilla,215443.4690031882,1.218125909905795,4641.588833612783,0.026243727171277022,6.219531219097091,23.955030093030373,8253.874927167562,27.630805286225428,7.320785867895287,9.952138482219306,11.71159141429859,11.545072314139837,10,0,False,42
ABC-Vanilla,464158.8833612778,2.6243727171276996,2154.434690031884,0.012181259099057965,5.7021446821293145,23.938989183535117,8333.633344795402,27.630430043785886,7.199829383393771,9.970053758194044,11.703096218778224,11.558182878774788,10,0,False,42
ABC-Vanilla,1000000.0,5.654039621353149,1000.0,0.00565403962135315,5.242725291767257,23.955105500864427,8249.947569456723,27.63080528622542,7.340060544376826,9.962676706498097,11.68373828534435,11.521562388776678,10,0,False,42
permABC-Vanilla,1000.0,0.012058665513992308,1000000.0,12.05866551399231,16.933839136357747,23.934603221658165,1469.7583148716617,27.630805286139537,4.948500357604351,9.957902523763003,4.079514063987725,5.115494061909835,10,0,False,42
permABC-Vanilla,2154.4346900318833,0.02597960729883618,464158.8833612779,5.597136719801821,4.2554159605188175,23.951677754324713,704.0722845853898,27.630805286226163,2.8433032501069,10.000972291345727,2.2330097872730685,3.768207068780055,10,0,False,42
permABC-Vanilla,4641.588833612778,0.05597136719801819,215443.4690031884,2.597960729883619,3.167891618341202,23.980815532441063,501.09947330620514,27.630805286208748,1.643840601615119,9.966490855168233,1.5873357623721693,3.402439310717777,10,0,False,42
