method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.025930685043334963,1000000.0,25.93068504333496,9.85138643551838,23.904541137335748,58869.79239190497,27.63102111454978,7.807552771769808,9.991752525983191,13.688892146133284,14.951609538522739,50,2,False,42
ABC-Vanilla,2154.4346900318833,0.05586596739365175,464158.8833612779,12.035957814507347,6.788761829822534,23.981224206316057,60511.435258439255,27.631021114557115,7.794483940031297,10.047700242275738,13.741526597988031,14.975336670661791,50,2,False,42
ABC-Vanilla,4641.588833612778,0.12035957814507345,215443.4690031884,5.586596739365176,6.3985844926181406,23.965329360258053,60376.16675098709,27.631021114635722,7.8172287852826825,10.046271748900864,13.698146469131641,14.942008808603974,50,2,False,42
ABC-Vanilla,10000.0,0.2593068504333496,100000.0,2.5930685043334964,6.125341792551202,23.943502492397673,58343.46652162112,27.63102111457415,7.840671094949273,9.995550943453855,13.668999842027636,14.925515168514487,50,2,False,42
ABC-Vanilla,21544.346900318837,0.5586596739365176,46415.88833612779,1.2035957814507348,5.907436074566075,23.93801019811359,59949.351311426944,27.631021114510826,7.8978002452302825,10.016043949578401,13.730232122299755,14.994639543763878,50,2,False,42
ABC-Vanilla,46415.88833612777,1.203595781450734,21544.346900318847,0.5586596739365178,5.719889486389165,23.972134833513408,60242.513098661395,27.631021114516027,7.777649859393315,10.03672226672785,13.719166673012769,15.020383724146171,50,2,False,42
ABC-Vanilla,100000.0,2.5930685043334964,10000.0,0.2593068504333496,5.556837350831386,23.9436241676935,60758.97075564746,27.631021114614132,7.760557793350338,10.034600654357805,13.74439466521749,14.971034531303625,50,2,False,42
ABC-Vanilla,215443.4690031882,5.586596739365172,4641.588833612783,0.12035957814507355,5.4115336262293035,23.954886351638336,59198.69849983278,27.63102111453322,7.8355276657450865,10.02215657223479,13.644005581368026,14.94311038963972,50,2,False,42
ABC-Vanilla,464158.8833612778,12.035957814507343,2154.434690031884,0.05586596739365177,5.274312393102802,23.92465378878694,60297.38237645898,27.63102111455066,7.787396406175005,10.02408362054444,13.714805608813181,14.977825851018633,50,2,False,42
ABC-Vanilla,1000000.0,25.93068504333496,1000.0,0.025930685043334963,5.148655138659139,23.92792440086944,59767.571861129945,27.631021114551828,7.774496243684592,10.017502212857455,13.6943140255089,14.970185316372428,50,2,False,42
