method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-Vanilla,1000.0,0.0056340188980102,1000000.0,5.634018898010254,34.81094909069389,23.96816140696272,20481.24938690298,27.631021114656505,8.651064776584281,9.988022826773692,18.378456758598738,18.552946004219173,10,5,True,42,
ABC-Vanilla,2154.434690031884,0.0121381257581684,464158.8833612779,2.615079920536777,20.08874748067642,23.94378612011202,22024.454850589154,27.63102111459536,9.193386185137603,10.02344738595874,18.60976790824079,18.631954350747183,10,5,True,42,
ABC-Vanilla,4641.588833612778,0.0261507992053677,215443.4690031884,1.21381257581685,18.022249187888736,23.95841361089952,21402.504171158005,27.63102111461623,8.737575510978626,10.024527994005906,18.454367569797867,18.537133715174665,10,5,True,42,
ABC-Vanilla,10000.0,0.0563401889801025,100000.0,0.5634018898010255,16.566976740908526,23.961188341265142,21289.420372708773,27.63102111453572,8.979757453757284,10.021636578981214,18.38229243640104,18.47389939936069,10,5,True,42,
ABC-Vanilla,21544.34690031884,0.1213812575816849,46415.88833612779,0.2615079920536777,15.403950244193847,23.94775523077811,21199.592044386343,27.631021114573027,9.459135821986468,10.021231659453743,18.335804140185022,18.43401968977465,10,5,True,42,
ABC-Vanilla,46415.88833612777,0.2615079920536776,21544.346900318847,0.121381257581685,14.407177288362066,23.98747286841396,21397.58972568748,27.63102111459956,9.071813558140294,10.041830143610738,18.55352560521036,18.58318829508692,10,5,True,42,
ABC-Vanilla,100000.0,0.5634018898010253,10000.0,0.0563401889801025,13.54820035793498,23.94213377999053,20913.0890161186,27.631021114594592,9.906804590625596,9.989864655354625,18.52868874767353,18.56807661746519,10,5,True,42,
ABC-Vanilla,215443.4690031882,1.2138125758168483,4641.588833612783,0.0261507992053677,12.770717011065962,23.962303190571,21360.414939513383,27.63102111457609,9.4234011479639,10.019785004324554,18.53444642059452,18.53907610805164,10,5,True,42,
ABC-Vanilla,464158.8833612778,2.6150799205367763,2154.434690031884,0.0121381257581685,12.050030236107,23.972178502558425,21413.90500295863,27.631021114616043,9.684082373526923,10.01512426865576,18.613671969817663,18.60376272262508,10,5,True,42,
ABC-Vanilla,1000000.0,5.634018898010254,1000.0,0.0056340188980102,11.378416523113144,23.959954711781577,21244.82183712678,27.631021114576008,9.266598385828178,10.01182813589999,18.55144912531524,18.52422122766132,10,5,True,42,
permABC-Vanilla,1000.0,0.0118184838294982,1000000.0,11.818483829498293,21.614425126054567,23.910943337567787,5758.686839991168,27.63102111456924,10.145850532185468,9.998084459673294,8.990503115458615,9.403213443787562,10,5,True,42,
permABC-Vanilla,2154.434690031884,0.0254621515458519,464158.8833612779,5.485654257323247,10.252735562513262,23.95331019479736,4068.770277717213,27.631021114616114,9.1513434521219,10.023880531671509,7.352113809878979,7.930700142854041,10,5,True,42,
permABC-Vanilla,4641.588833612778,0.0548565425732324,215443.4690031884,2.546215154585198,8.880345915664739,23.957981686015124,3249.280148851496,27.631021114553857,8.64631664101795,10.033386823199749,6.437277028392979,7.091752001109159,10,5,True,42,
permABC-Vanilla,10000.0,0.1181848382949829,100000.0,1.1818483829498292,7.900713643855329,23.91822555419013,2639.265993713633,27.63102111453109,8.169177604813326,9.997391746742114,5.748469994901944,6.458847536531222,10,5,True,42,
permABC-Vanilla,21544.34690031884,0.2546215154585198,46415.88833612779,0.5485654257323247,7.112157020459579,23.95084362094036,2184.9619865920595,27.631021114593416,7.646552143660228,10.018503844952615,5.101678557130553,5.909592633301245,10,5,True,42,
permABC-Vanilla,46415.88833612777,0.5485654257323244,21544.346900318847,0.2546215154585199,6.448604280308026,23.969024454846416,1887.9669523138816,27.631021114637804,6.894393886184699,10.051712308161184,4.563424178809748,5.458510357494387,10,5,True,42,
permABC-Vanilla,100000.0,1.1818483829498292,10000.0,0.1181848382949829,5.867321433872345,23.975632587705725,1596.5623233661906,27.631021114597527,6.466715340147478,10.022029737397952,4.129446656243147,5.086934108020965,10,5,True,42,
permABC-Vanilla,215443.4690031882,2.5462151545851963,4641.588833612783,0.0548565425732325,5.356004692541736,23.97940971204931,1338.5253841143194,27.63102111455899,5.859028332592762,10.014412698069783,3.715904830867134,4.7787297884056485,10,5,True,42,
permABC-Vanilla,464158.8833612778,5.485654257323246,2154.434690031884,0.0254621515458519,4.915723209689681,23.99109099534204,1176.5000999319043,27.63102111455955,5.25673165575299,10.033671111864772,3.34854269379683,4.502223295965825,10,5,True,42,
permABC-Vanilla,1000000.0,11.818483829498293,1000.0,0.0118184838294982,4.481833080059579,23.98244618326243,1023.011134304362,27.63102111459838,4.62079918764548,10.043006864141397,2.987689984185772,4.251283107125563,10,5,True,42,
ABC-SMC,950.0,0.0742918968200683,9500.0,0.7429189682006836,25.19453100954836,23.98495468924485,20329.952602360667,27.63102111472077,8.959963879944846,10.02540757282596,18.06621558775023,18.151476329859303,10,5,True,42,
ABC-SMC,1852.0,0.1099868774414062,18520.0,1.0998687744140625,24.26841647290713,23.97859256871197,19735.23008360075,27.63102111472021,9.027382553468165,10.020325688206947,17.830610532164297,17.899106600188027,10,5,True,42,
ABC-SMC,2708.0,0.1454234361648559,27080.0,1.4542343616485596,23.52269183550735,23.982419819189715,19318.99370758473,27.63102111472009,9.009765871368815,10.02432571992536,17.61938937442514,17.675403398926253,10,5,True,42,
