method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,M0,K,K_outliers,include_osum,seed
permABC-Vanilla,10000.0,0.46195359945297243,200000.0,0.46195359945297243,3.422594433183686,23.931551997062346,2279.139154706483,27.63102111437984,4.179466049477495,10.034574777988526,3.0219631240763305,4.332844729084333,,20,4,True,44
permABC-Vanilla,21544.346900318837,0.9952488598465776,430886.93800637673,0.9952488598465776,3.125087696367098,23.924730016025126,1971.595299503041,27.631021114418594,3.693819997663339,10.02479002207034,2.6957805546541604,4.022418694177736,,20,4,True,44
permABC-Vanilla,46415.88833612778,2.1441986688681465,928317.7667225555,2.1441986688681465,2.8773910939799308,23.93273809659108,1755.026029212861,27.631021114479644,3.2945411852472963,10.041203914817599,2.4430099160381356,3.7659555939793643,,20,4,True,44
permABC-Vanilla,100000.0,4.619535994529724,2000000.0,4.619535994529724,2.6588725061114276,23.938436342416335,1548.5379706116944,27.631021114441488,2.918442514774002,10.043782256117325,2.206904287874898,3.5340933816929128,,20,4,True,44
permABC-Vanilla,215443.4690031882,9.952488598465768,4308869.380063764,9.952488598465768,2.4576531916735407,23.94970846058512,1386.078074403807,27.631021114423675,2.571894205883268,10.05314195806919,2.00794409757112,3.331585197854816,,20,4,True,44
permABC-Vanilla,464158.8833612778,21.441986688681467,9283177.667225556,21.441986688681467,2.278497925988379,23.968808473989426,1239.8193840030654,27.631021114519324,2.244588420353693,10.054610930278407,1.8210144921419686,3.159420917110763,,20,4,True,44
permABC-Vanilla,1000000.0,46.19535994529724,20000000.0,46.19535994529724,2.1191552221444994,23.995327897528526,1121.8047167138923,27.631021114640777,1.9473151851202353,10.063234409675468,1.6589549902335112,3.0075850858073014,,20,4,True,44
ABC-SMC,950.0,0.216217041015625,95000.0,1.081085205078125,13.916287910808807,23.932690858599713,26205.60620123116,27.63102111434155,7.892520763082425,10.009837626529471,13.959264996212628,15.499633915521985,,20,4,True,44
ABC-SMC,1852.4,0.3334206104278564,185240.0,1.6671030521392822,13.407368886748932,23.931457816179176,25612.737447113956,27.631021114340857,7.888713276274148,10.008049775929234,13.800424667808647,15.313752883279397,,20,4,True,44
ABC-SMC,2709.6,0.4466210842132568,270960.0,2.233105421066284,13.081953286881777,23.93118724557447,25047.97160357658,27.63102111434071,7.888197293234174,10.004978452700273,13.666983078724439,15.155626923212255,,20,4,True,44
ABC-SMC,3523.8,0.5520051956176758,352380.0,2.760025978088379,12.818050813702547,23.931535683868603,24486.113662650063,27.63102111435935,7.883734697307533,10.000574169573945,13.543309040953627,15.015775032838448,,20,4,True,44
ABC-SMC,4297.2,0.6680084228515625,429720.0,3.3400421142578125,12.62413541073823,23.928528829208737,24146.266851536064,27.631021114396937,7.85974635182892,10.001588090058721,13.437950987062658,14.88560154755728,,20,4,True,44
ABC-SMC,5031.799999999999,0.7827326774597168,503180.0,3.913663387298584,12.452990398602013,23.928875877883613,23772.702163702965,27.631021114415685,7.87365197704423,10.001368307424395,13.329898126976378,14.75842718486841,,20,4,True,44
ABC-SMC,5729.599999999999,0.8886732578277587,572960.0,4.443366289138794,12.265231108776568,23.93147241919835,23277.502697507618,27.63102111441659,7.8647588158491235,9.99697623241054,13.22914362368817,14.64051311391446,,20,4,True,44
ABC-SMC,6392.400000000001,0.9968165874481201,639240.0,4.984082937240601,12.116501181299403,23.93263072231054,22955.327503849996,27.63102111441744,7.866903339193316,9.99844921730947,13.133266950427466,14.52429626181394,,20,4,True,44
ABC-SMC,7022.0,1.1097886085510253,702200.0,5.548943042755127,11.981036052505498,23.930085072486705,22665.228576838243,27.631021114435907,7.854142802861132,9.998278378963063,13.042779010097892,14.421065655596534,,20,4,True,44
ABC-SMC,7620.0,1.221657133102417,762000.0,6.108285665512085,11.855532321747361,23.934702868075053,22407.911786412318,27.631021114436006,7.853330034380579,10.00207496650674,12.965808993333885,14.323453913471482,,20,4,True,44
ABC-SMC,8188.000000000001,1.3287631034851073,818800.0,6.643815517425537,11.744921178024851,23.942245056132037,22078.209778177574,27.631021114455717,7.849712801829905,10.003083510560948,12.876720849173093,14.229359062840768,,20,4,True,44
ABC-SMC,8727.6,1.4393178939819338,872760.0,7.196589469909668,11.636407678739303,23.943890424463074,21769.425991538083,27.631021114456193,7.834789753664127,10.001697890759583,12.798252700884523,14.135609343238993,,20,4,True,44
ABC-SMC,9240.199999999999,1.5471259117126464,924020.0,7.735629558563232,11.540462268007461,23.94645980436761,21565.43341346398,27.63102111445678,7.847403665060602,10.005426823088886,12.721235786078951,14.043293034482724,,20,4,True,44
ABC-SMC,20975.419909873002,3.7847654294987185,1024020.0,9.238612413406372,11.439748331798816,23.947545062276134,21345.57776106619,27.631021114456512,7.836219754655292,10.006166547549881,12.657480524121528,13.96260291330709,,20,4,True,44
ABC-SMC,22818.51549755302,3.8020984189156413,1119020.0,9.322745323181152,11.347518975401886,23.949353933310473,21097.187429253034,27.631021114456406,7.804146717504712,10.006318924245193,12.592104768073508,13.876426544378402,,20,4,True,44
ABC-SMC,24479.352226720646,3.9951824466226555,1209280.0,9.868100643157959,11.249977044331015,23.949042315815074,20884.239834703563,27.63102111447602,7.798521510777865,10.006397246341951,12.524411448785903,13.796991795739247,,20,4,True,44
ABC-SMC,26025.32154340836,4.195411680595668,1295020.0,10.438184261322021,11.179719339975323,23.9493691727816,20727.119670905093,27.63102111447629,7.776107064214908,10.008906578113852,12.45606827393846,13.719381426434214,,20,4,True,44
ABC-SMC,27540.21608643457,4.396822129120203,1376460.0,10.987658500671387,11.101120455130017,23.94757860023298,20510.457516743038,27.631021114495766,7.767856833948599,10.007819598006945,12.380836734906795,13.638086637494228,,20,4,True,44
ABC-SMC,28960.956175298805,4.599478045307783,1453840.0,11.544689893722534,11.03563166534956,23.9525695458292,20160.368716983907,27.631021114496882,7.7955240883555135,10.00124915219212,12.319979735380894,13.565020750740064,,20,4,True,44
ABC-SMC,30317.189360857483,4.811083243545344,1527380.0,12.119118690490723,10.96481243734157,23.961577645232648,20124.568660679783,27.631021114537525,7.8138018299202425,10.014039578476487,12.25568519968245,13.492517813231306,,20,4,True,44
ABC-SMC,31566.403162055336,5.005953245954552,1597260.0,12.665061712265015,10.88005919906105,23.963435957893033,20011.338826639752,27.631021114537184,7.793515690739949,10.018680355456906,12.193629555774624,13.416496652482149,,20,4,True,44
ABC-SMC,32839.71575207263,5.208089706505233,1663660.0,13.192091226577759,10.805999410607773,23.96902869256825,19890.6965694596,27.631021114557534,7.808417664431444,10.024549554946493,12.128758526455849,13.352442210031358,,20,4,True,44
ABC-SMC,33964.59480723839,5.414401894005897,1726760.0,13.763409614562988,10.735607446337875,23.965424697742364,19775.985908116818,27.63102111455695,7.839745355192273,10.02662864903867,12.070369425394754,13.291509603401817,,20,4,True,44
ABC-SMC,35130.161226897355,5.64235493370833,1786720.0,14.348508596420288,10.666437829981199,23.964570310318386,19594.765961103898,27.631021114556873,7.816078014878374,10.024536874174263,12.022168876565747,13.22350875083401,,20,4,True,44
ABC-SMC,36136.80909447275,5.848728970236425,1843700.0,14.92010760307312,10.617056374631094,23.974647241753424,19405.576931980166,27.631021114558614,7.802369284790521,10.030131001184508,11.959505185127972,13.165206074667333,,20,4,True,44
ABC-SMC,37023.41006632852,6.044608747591696,1897820.0,15.492332220077515,10.549766923923537,23.982101469807844,19282.749265679857,27.63102111457942,7.791119795063605,10.034642138816618,11.902212592158765,13.105947262514723,,20,4,True,44
ABC-SMC,37996.881091617935,6.25069173920689,1949240.0,16.033024311065674,10.493449200575402,23.990087461265677,19059.566370674052,27.631021114599793,7.827078915228455,10.034917360279996,11.848869128915407,13.045630979914996,,20,4,True,44
ABC-SMC,78999.22898997687,12.452353489977998,2049240.0,16.150702476501465,10.4416664739921,23.990154716687076,18896.643480328203,27.631021114599424,7.802512406771963,10.034332353016959,11.80884225910762,12.991872831799705,,20,4,True,44
ABC-SMC,82030.60443764346,12.758523887044706,2144280.0,16.67539072036743,10.389253198206344,23.99180261738404,18709.862097789228,27.631021114619195,7.818431424329677,10.032329260926002,11.758694348062114,12.935869085918261,,20,4,True,44
ABC-SMC,85031.96347031964,13.093007572528252,2234640.0,17.204211950302124,10.339459285523313,23.990108471703007,18508.91913101077,27.63102111461886,7.834381771068395,10.028979426212357,11.715025363333933,12.880149769284404,,20,4,True,44
ABC-SMC,87631.41993957704,13.450143200393171,2320480.0,17.807989597320557,10.287371672176533,23.980122649515394,18332.794742985414,27.631021114617678,7.818244646986555,10.023178567155663,11.662004880660682,12.827369808219348,,20,4,True,44
ABC-SMC,90032.23388305846,13.779873075871274,2402060.0,18.38235068321228,10.25497844143044,23.97886368882832,18137.922677801995,27.631021114617464,7.800970235595839,10.01972736356595,11.61121072242942,12.76372224185924,,20,4,True,44
ABC-SMC,92042.3162583519,14.074592123052858,2479620.0,18.958475589752197,10.205767985294095,23.967225198207476,18088.678158157163,27.631021114616445,7.781503184408697,10.019430130628479,11.564718401270419,12.709156734883157,,20,4,True,44
ABC-SMC,94287.29689807976,14.409216503272908,2553300.0,19.51007914543152,10.149554178962214,23.961026780740262,17914.23676464234,27.63102111461563,7.7748308997604125,10.014988689987842,11.51555823964307,12.653754161639075,,20,4,True,44
ABC-SMC,96233.30887747616,14.705670028596964,2623320.0,20.04382824897766,10.105505300790838,23.971893543801066,17754.998305167202,27.631021114616875,7.75965347342253,10.017980448715551,11.463362836501195,12.6009865541427,,20,4,True,44
ABC-SMC,98170.07299270072,15.057898437889824,2689860.0,20.629320859909058,10.054348162619709,23.978959657018166,17648.41480718612,27.63102111461702,7.764622904869585,10.02218059644745,11.418591545152005,12.54493967230631,,20,4,True,44
ABC-SMC,99966.59404502541,15.405839997612226,2753080.0,21.213841676712036,10.002953339380529,23.974889799149445,17411.19353978191,27.63102111461655,7.792192922037847,10.013653506373757,11.380034550519994,12.488397452035537,,20,4,True,44
ABC-SMC,101778.58176555716,15.76382741224231,2813160.0,21.785609483718872,9.960904589921132,23.9818821447872,17168.821266718744,27.631021114638322,7.806335626563009,10.008429633632606,11.329977975376941,12.430973307883853,,20,4,True,44
ABC-SMC,103544.01154401153,16.12187171567226,2870240.0,22.344914197921753,9.914703499640625,23.988650285150385,16912.576927948852,27.63102111463988,7.771097603874206,10.002244297389806,11.292682679652062,12.381114337814012,,20,4,True,44
ABC-SMC,105502.16450216451,16.541580445150622,2924520.0,22.92663049697876,9.868191494722728,23.991766834179963,16796.111374221953,27.631021114639687,7.8302737255590475,10.003212908648743,11.248239409006807,12.331997506304043,,20,4,True,44
ABC-SMC,106900.86206896552,16.893134034913164,2976120.0,23.51524257659912,9.802508019645478,24.002847929373615,16654.768187628528,27.631021114681477,7.868124716360766,10.006679436413311,11.206762778290335,12.292004869144584,,20,4,True,44
ABC-SMC,213619.44444444444,32.8264660305447,3076120.0,23.635055541992188,9.767522710073242,24.009861696352736,16485.433971457373,27.63102111466426,7.8095520581465205,10.008326642206843,11.169843717452967,12.24651393161899,,20,4,True,44
ABC-SMC,215137.0420624152,32.18948566121033,3171120.0,23.72365093231201,9.721970777943655,24.01028590366242,16393.037812692717,27.631021114663948,7.835889998442267,10.009403026988469,11.134177938046516,12.19730861082078,,20,4,True,44
ABC-SMC,217424.0,31.745474179585774,3261360.0,23.80910563468933,9.688686921862253,24.006057278011735,16270.850546042591,27.631021114663138,7.848667153354421,10.006410998490688,11.094728232098246,12.152942541828557,,20,4,True,44
ABC-SMC,219340.7601572739,31.940259908473656,3347140.0,24.370418310165405,9.649291164354645,24.00775831085329,16282.487075122119,27.63102111466261,7.846378516536002,10.015365284661224,11.056649237227983,12.105333795447647,,20,4,True,44
ABC-SMC,222068.65284974093,32.33122547673438,3428740.0,24.95970606803894,9.603384164953084,24.002164842318987,16168.464926900164,27.63102111466214,7.813595526942589,10.014670701238064,11.008098797250359,12.072605194312757,,20,4,True,44
ABC-SMC,224190.537084399,32.632262505533745,3506340.0,25.518429279327393,9.559417414750131,24.00610910197631,16205.316877537993,27.631021114662342,7.799784937981533,10.028869288041674,10.963216262041113,12.030627302303795,,20,4,True,44
ABC-SMC,227457.43329097837,33.139123395558684,3580180.0,26.080490112304688,9.520533947316766,24.005824186753607,16011.655291293706,27.631021114662055,7.800551534274961,10.023056762197488,10.926498575771713,11.983634716529574,,20,4,True,44
ABC-SMC,228724.31077694235,33.39448967075587,3650440.0,26.648802757263184,9.489649429993811,24.00759971532289,15879.762127431193,27.63102111468122,7.789183496195318,10.02106448940536,10.878664575671786,11.947733582182106,,20,4,True,44
ABC-SMC,231463.26276463261,33.90582917190875,3717300.0,27.226380825042725,9.448111052233662,24.002143194569058,15577.27388812774,27.631021114680454,7.74917996389529,10.004127573094893,10.844423460972115,11.893985854719515,,20,4,True,44
ABC-SMC,233383.95061728393,34.31622834853184,3780820.0,27.79614496231079,9.419643130170208,24.013053993040856,15564.922100383963,27.631021114702023,7.818610730554012,10.015008225041067,10.805388432966938,11.859989314278204,,20,4,True,44
ABC-SMC,235083.23133414934,34.66409539651112,3841260.0,28.320565938949585,9.3739444725745,24.01900037657909,15360.231105384717,27.631021114723026,7.810646105020025,10.010014061287254,10.768274081378829,11.823085569785567,,20,4,True,44
ABC-SMC,236572.81553398058,35.051612020696254,3898720.0,28.88252830505371,9.351637624641226,24.02783024657239,15325.540744080366,27.63102111472434,7.7834010397998625,10.014825916605936,10.736092885222444,11.770610433041597,,20,4,True,44
ABC-SMC,239016.92865779926,35.63247338171593,3953340.0,29.468055486679077,9.309904691933097,24.034355862875618,15362.212840759563,27.631021114745497,7.766314832527394,10.025661560783298,10.693709785749485,11.72039506207448,,20,4,True,44
ABC-SMC,239833.53293413174,35.9774455338895,4005220.0,30.04116702079773,9.284574771489153,24.034320780150427,15228.802890579667,27.631021114745273,7.773833530852838,10.023809888148014,10.651765725528984,11.679603509034509,,20,4,True,44
ABC-SMC,439531.0492505353,64.58902716381391,4105220.0,30.1630756855011,9.249235570506935,24.044146220545684,15076.398496712136,27.631021114748414,7.7428095928985075,10.021702748203452,10.61708257838117,11.62739545743853,,20,4,True,44
ABC-SMC,441199.5798319327,63.55813871912596,4200220.0,30.253674030303955,9.223992855321132,24.03581128858228,14989.747972180507,27.631021114747465,7.732606421642551,10.01922181063296,10.581346960223016,11.58617868020757,,20,4,True,44
ABC-SMC,439622.950819672,63.10371492729812,4290720.0,30.794612884521484,9.203043087400541,24.051016818460575,14932.929272615364,27.63102111477044,7.784073321873619,10.033676960021014,10.562784000101018,11.54262533713957,,20,4,True,44
ABC-SMC,442094.9494949495,63.387427185520984,4376740.0,31.376776456832886,9.159584788950198,24.05234648505594,14787.536091901424,27.63102111477046,7.821149688445361,10.027487062245937,10.531350726167968,11.480900857206185,,20,4,True,44
ABC-SMC,438830.7086614173,62.91253970363947,4458520.0,31.959570169448853,9.123964116973784,24.057597192597537,14762.124516239408,27.63102111477072,7.886388809551818,10.03379180727708,10.485698910484128,11.45298369278675,,20,4,True,44
ABC-SMC,438704.0618955513,62.93723707734039,4536200.0,32.538551568984985,9.095143036473592,24.06634750705259,14598.089857880408,27.631021114792212,7.894889996827847,10.034017204825265,10.459624791244497,11.397742072011495,,20,4,True,44
ABC-SMC,442460.6525911708,63.53462314422666,4610440.0,33.10153865814209,9.044060166687546,24.07376105162787,14668.532115396349,27.63102111481249,7.887631325352009,10.044690105254292,10.436568177135332,11.341138047408352,,20,4,True,44
ABC-SMC,444142.3149905123,63.864628775522434,4681260.0,33.65665936470032,9.009309864189941,24.068823242919848,14594.03468463294,27.63102111481274,7.904537811524196,10.041212294176175,10.40429434861976,11.31762938288357,,20,4,True,44
ABC-SMC,444636.7041198502,64.17145175433784,4748720.0,34.267555236816406,8.983508481916408,24.077880710490387,14504.081902185299,27.631021114813016,7.924416810869529,10.043458748059253,10.385052084666256,11.274643808449266,,20,4,True,44
ABC-SMC,446469.38775510207,64.54362055366248,4812940.0,34.78901147842407,8.955403008612175,24.07198617346191,14526.051530356457,27.63102111481232,7.954700533770466,10.047274677090858,10.347261761345045,11.240661843606137,,20,4,True,44
ABC-SMC,446344.32234432234,64.76826807518145,4874080.0,35.36347436904907,8.903869143073658,24.073773691196735,14477.54235382027,27.631021114812228,7.974924455069451,10.053261164485479,10.306774590359435,11.206384014926535,,20,4,True,44
ABC-SMC,446769.9275362319,65.11477802110754,4932340.0,35.94335746765137,8.886999353794536,24.085741535467008,14457.10363429727,27.631021114833892,7.940111983660127,10.062351683639475,10.28627354315321,11.1596974754885,,20,4,True,44
ABC-SMC,447737.881508079,65.57181836030641,4987800.0,36.523502826690674,8.859506676707948,24.095678443188575,14371.54600909799,27.63102111483411,7.962841038801163,10.063669157407364,10.249910922498893,11.115697633225713,,20,4,True,44
ABC-SMC,450075.0,66.145087991442,5040840.0,37.04124927520752,8.832749561406136,24.090014085300012,14294.169884024166,27.631021114833448,7.983940529457364,10.05893096181892,10.23068202524568,11.088929610014265,,20,4,True,44
ABC-SMC,452969.7508896797,66.93642164888755,5091380.0,37.618268966674805,8.813102753479763,24.098881714439965,14198.84808940745,27.631021114855443,8.013398237718931,10.059357170491545,10.18365017503428,11.06335127688332,,20,4,True,44
ABC-SMC,813695.9247648902,118.29972416629613,5191380.0,37.73761200904846,8.782620610042708,24.08999220859345,14185.907321939343,27.63102111474004,8.040281369741693,10.063328835936522,10.15238805383925,11.03633525805619,,20,4,True,44
ABC-SMC,805935.9756097561,116.78348881442373,5286940.0,38.30498433113098,8.745432808124917,24.084725919332207,13990.221916487482,27.631021114739255,8.026560086097138,10.05142491836993,10.107112559524342,11.040185139489907,,20,4,True,44
ABC-SMC,812389.7280966768,117.34786710710324,5378020.0,38.84214401245117,8.713590338357593,24.077108931380486,13962.981248966013,27.631021114758184,8.038701664733377,10.050575823491114,10.085885128774787,11.007321888504162,,20,4,True,44
ABC-SMC,808399.4082840239,116.52459548069882,5464780.0,39.385313272476196,8.680944094650156,24.077217878984236,14011.557419592626,27.63102111475775,8.03643422059182,10.057588617692597,10.05464820147468,10.969562806625763,,20,4,True,44
ABC-SMC,803959.420289855,115.83713863206944,5547320.0,39.963812828063965,8.652185409464789,24.082966885461,14073.511420210745,27.63102111475768,8.105213220084519,10.06269516581334,10.04326219218255,10.922524689091173,,20,4,True,44
ABC-SMC,806054.4412607449,116.18659421161117,5626260.0,40.549121379852295,8.621074582731975,24.11806195449732,13857.911992347224,27.631021114759687,8.066540052548058,10.0594209622528,10.011396287225066,10.905684615310735,,20,4,True,44
ABC-SMC,803076.0563380283,115.88773727416994,5701840.0,41.14014673233032,8.589676340173288,24.135395606022573,13819.693700213622,27.63102111478156,8.104298129777792,10.077893257125448,9.988070629646066,10.888501821164201,,20,4,True,44
ABC-SMC,799675.9002770083,115.44729533948396,5773660.0,41.67647361755371,8.578511925781147,24.15712761007873,13758.372157932285,27.631021114783064,8.119872033558956,10.080378613746323,9.969025052923053,10.839760337165934,,20,4,True,44
ABC-SMC,800276.712328767,115.71205674785458,5842020.0,42.23490071296692,8.553820227746527,24.17267338013844,13645.090280742792,27.631021114784037,8.062036315711154,10.073927660716807,9.941622698504585,10.804159460384005,,20,4,True,44
ABC-SMC,796107.8167115903,115.41269346067526,5907120.0,42.81810927391052,8.530019780248244,24.169638991754812,13501.855284697089,27.631021114803886,8.014141375312013,10.068232040153408,9.911213384435175,10.791366814710745,,20,4,True,44
ABC-SMC,795912.0,115.73600769042969,5969340.0,43.40100288391113,8.506423554858978,24.191790980660265,13556.85566323063,27.631021114824584,8.047444786089958,10.080892498606042,9.880906427836376,10.778177379987781,,20,4,True,44
ABC-SMC,795372.031662269,115.94895008056962,6028920.0,43.94465208053589,8.475344888049664,24.184268520059177,13571.18610574929,27.631021114824172,8.11922985070397,10.080800213601181,9.86929401452836,10.738654447266256,,20,4,True,44
ABC-SMC,790327.2727272728,115.51601298443683,6085520.0,44.47366499900818,8.463126253707234,24.206976349556278,13488.748054507065,27.63102111484555,8.04863272304467,10.075699557885212,9.831312769204578,10.717310156064906,,20,4,True,44
ABC-SMC,787171.7948717949,115.47272266485751,6139940.0,45.034361839294434,8.43903224031461,24.197655692623712,13375.447324468036,27.631021114845037,8.137120033354819,10.067656841103869,9.807931405834514,10.696057981181253,,20,4,True,44
ABC-SMC,785756.345177665,115.72794018663126,6191760.0,45.596808433532715,8.40998315381539,24.193847595001913,13231.977052354374,27.631021114844938,8.215231631399089,10.05835870926575,9.787658113840902,10.649721136518924,,20,4,True,44
ABC-SMC,1321798.319327731,192.00569441338544,6291760.0,45.69735527038574,8.397153121965262,24.190428311608,13305.748106452902,27.63102111480733,8.095391656843912,10.072044503602697,9.759282266336921,10.591725483894994,,20,4,True,44
ABC-SMC,1272350.5976095616,184.15002138966108,6387200.0,46.22165536880493,8.38370144628383,24.210463946852567,13221.687083082683,27.631021114808167,8.177857613328523,10.079972855265343,9.726347969283728,10.571438145019666,,20,4,True,44
ABC-SMC,1245746.153846154,179.94125072772687,6477880.0,46.784725189208984,8.356455512536847,24.217380750474256,13134.221076279444,27.63102111480937,8.36082811294843,10.074192809173677,9.68876077265329,10.552865519118814,,20,4,True,44
ABC-SMC,1220349.4423791822,176.01797571855852,6565480.0,47.348835468292236,8.344645877535319,24.216072941153428,13234.971312398984,27.63102111480904,8.359708480551458,10.086324320866542,9.678650760915474,10.535435561770472,,20,4,True,44
ABC-SMC,1187435.7142857143,171.16729872567313,6649640.0,47.92684364318848,8.340186313602851,24.204777864480857,13018.379914446734,27.63102111480803,8.258784633901179,10.072070708783828,9.65461862673166,10.500353784594267,,20,4,True,44
ABC-SMC,1160386.206896552,167.13762529965103,6730240.0,48.469911336898804,8.310977374562562,24.24224110168912,13221.809571615082,27.631021114850945,8.215017438961944,10.108424347493752,9.641262391838477,10.490943557260909,,20,4,True,44
ABC-SMC,1138454.8494983278,163.9190581331285,6807960.0,49.01179838180542,8.264139151219906,24.25679575815812,13175.797750870386,27.63102111487116,8.266369798256815,10.10991543900618,9.616102734561913,10.462632449682076,,20,4,True,44
ABC-SMC,1124493.4640522876,162.0378096898397,6881900.0,49.58356976509094,8.259107876244546,24.287390611838244,12966.86744628708,27.63102111487434,8.371692157116055,10.098979356443058,9.580031217416401,10.460887631897837,,20,4,True,44
ABC-SMC,1110568.6900958468,158.63994439950764,6952160.0,49.6543025970459,8.24373385018881,24.299215655337196,12963.359676324557,27.631021114895486,8.196984778762817,10.101018971861729,9.524568314012473,10.457070489089359,,20,4,True,44
ABC-SMC,1093302.1806853586,156.39036021128624,7019000.0,50.201305627822876,8.211177708976084,24.342382701402883,13032.465275572678,27.631021114898225,8.124974238814307,10.10977979206736,9.489574282515338,10.420790858807923,,20,4,True,44
ABC-SMC,1089624.6153846155,156.22757618243875,7082560.0,50.7739622592926,8.163535727270716,24.37698781247464,13123.62507848398,27.63102111491932,8.20314738170315,10.134848899206785,9.455254300523059,10.378600084802645,,20,4,True,44
ABC-SMC,1082378.787878788,154.04361161318693,7143700.0,50.834391832351685,8.160731487792349,24.387390707831813,13236.046982582131,27.631021114919168,8.255715248074237,10.14623884405889,9.439117354169912,10.34325369150175,,20,4,True,44
ABC-SMC,1071782.738095238,152.7977018129258,7202380.0,51.340027809143066,8.142488156107056,24.42118345534548,13035.044956288935,27.63102111494194,8.2309334111379,10.146401125342157,9.441512693449091,10.331527269358421,,20,4,True,44
ABC-SMC,1070539.8230088495,153.1033065818404,7258260.0,51.9020209312439,8.101399398593141,24.431056565737848,13164.352588083855,27.63102111494288,8.313590688225371,10.159345513187143,9.419789641427242,10.308661124281619,,20,4,True,44
ABC-SMC,1062738.372093023,152.61103039564088,7311640.0,52.498194456100464,8.060323289946805,24.461557458941254,13219.015156697045,27.631021114964845,8.394979868782304,10.166124509032743,9.393693672885885,10.27014494331626,,20,4,True,44
ABC-SMC,1051817.1428571427,151.63536957332065,7362720.0,53.07237935066223,8.048991623653277,24.504035293171498,13438.813569507365,27.63102111498754,8.110738722721235,10.200539378383409,9.382239530855253,10.260020535617924,,20,4,True,44
ABC-SMC,1608344.8275862073,229.27055482206677,7462720.0,53.19076871871948,8.036483410923164,24.460397657585364,13416.269729642769,27.63102111490381,8.164056314854456,10.202101175866614,9.356745574434107,10.202746757150905,,20,4,True,44
ABC-SMC,1542804.0816326533,219.2208260905986,7559740.0,53.709102392196655,8.027777310536457,24.480584230098316,13582.875798752018,27.631021114903977,8.168011352287483,10.221470653613572,9.353546462602287,10.21050380059736,,20,4,True,44
