method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,M0,K,K_outliers,include_osum,seed
permABC-Vanilla,1000.0,0.030569915669342324,20000.0,0.030569915669342324,11.539273107228876,23.922788433036363,5564.263231851966,27.63102111438001,10.334147569713036,10.004045711575982,6.4110302576434535,6.594519014083981,,20,4,True,45
permABC-Vanilla,2154.4346900318833,0.06586088678938033,43088.693800637666,0.06586088678938033,4.790105388875026,23.899992526719643,3414.8855178365393,8.516993169861626,8.632358478300777,10.005421983223043,4.696597269787396,5.153730892632493,,20,4,True,45
permABC-Vanilla,4641.588833612778,0.1418929792153036,92831.77667225557,0.1418929792153036,3.9242184595155463,23.92313013951101,2579.198428359483,27.631021114437615,6.760467500738973,10.030325489014485,3.8333671470648563,4.451309468019248,,20,4,True,45
permABC-Vanilla,10000.0,0.30569915669342324,200000.0,0.30569915669342324,3.3642994986038275,23.929430730874053,2062.9515520408286,27.631021114379372,5.13644852110218,10.029346654833834,3.24781627065317,3.9613862548270795,,20,4,True,45
permABC-Vanilla,21544.346900318837,0.6586088678938035,430886.93800637673,0.6586088678938035,2.9473033376931923,23.946335418336385,1675.624139610533,27.63102111440209,3.8755425063562527,10.030472286474724,2.7772366616762776,3.584213900317963,,20,4,True,45
permABC-Vanilla,46415.88833612777,1.418929792153036,928317.7667225554,1.418929792153036,2.6188352323883834,23.929497933959887,1435.625157205288,8.517193189910827,2.996715707220175,10.047743064973579,2.396480191735942,3.2916384932643346,,20,4,True,45
permABC-Vanilla,100000.0,3.0569915669342325,2000000.0,3.0569915669342325,2.3496868275305305,23.944895868664148,1247.3815334022277,8.516793109855344,2.3398515226968,10.059632697203797,2.0855491804664554,3.079862590239354,,20,4,True,45
permABC-Vanilla,215443.4690031882,6.5860886789380295,4308869.380063764,6.5860886789380295,2.1259356117208124,23.958305680682717,1091.0941756913162,27.631021114426133,1.8428844741458537,10.068249020096726,1.8048010241573795,2.8990017199847284,,20,4,True,45
permABC-Vanilla,464158.8833612778,14.189297921530361,9283177.667225556,14.189297921530361,1.9325062426011064,23.981704200370125,969.1729282523479,27.63102111448505,1.4592853171976867,10.07894767126101,1.5745564094318123,2.765675128710475,,20,4,True,45
permABC-Vanilla,1000000.0,30.569915669342322,20000000.0,30.569915669342322,1.7714107082369335,23.980765162889433,873.1483393172247,27.6310211145798,1.1418524319789576,10.080906409142775,1.365144313396074,2.653195222928272,,20,4,True,45
ABC-SMC,950.0,0.09521431922912597,95000.0,0.4760715961456299,13.833746912399434,23.917627395911587,26214.955662834884,27.63102111437622,7.964415692547291,10.00259978384122,14.624881357825222,14.219523774498171,,20,4,True,45
ABC-SMC,2052.631578947369,0.12998274752968236,195000.0,0.6174180507659912,13.833746912399434,23.919007319232517,26196.08060826906,27.631021114375603,7.951742245515854,10.001881868180877,14.627035830474401,14.221145572805126,,20,4,True,45
ABC-PMC,41224.0,13.320068740844727,515300.0,8.325042963027954,13.892000078579434,24.049541582411543,27276.690918772874,27.63102111462441,8.858166992256237,9.894673317765486,15.142907904919955,14.719836619598876,,20,4,True,45
ABC-PMC,125028.86597938144,41.75390459827541,1212780.0,20.250643730163574,13.484622096398693,24.34164414373923,25770.980682459878,27.63102111462105,9.16121539157135,9.973034864117169,14.427919441579041,14.108520472391946,,20,4,True,45
ABC-PMC,210307.14285714284,64.15125259331295,2355440.0,35.92470145225525,13.068649843452503,24.280869418133896,27245.699673278148,27.631021114578477,8.54248885656651,10.094396392990884,14.055067346401497,13.768997073261335,,20,4,True,45
ABC-PMC,242679.94100294984,81.42104648207493,3290740.0,55.2034695148468,12.758921449008689,24.143660545762344,26036.423749537687,27.631021114536342,8.72398816394628,10.093455479397246,14.169735842547919,13.907202328026912,,20,4,True,45
ABC-PMC,351773.64864864864,132.16093625571276,4165000.0,78.23927426338196,12.484450760157163,24.379692854566144,22882.5601465353,27.631021114665476,8.12421837445622,10.02441903444063,13.797098709334383,13.401415561645594,,20,4,True,45
ABC-PMC,323642.85714285716,124.93144415673756,5437200.0,104.94241309165955,12.261055240437052,24.080247608842917,22751.88418277206,27.6310211145508,8.145268596274803,9.969118390075804,13.945211640979078,13.536304477238527,,20,4,True,45
ABC-PMC,480143.4720229555,198.60837654540663,6693200.0,138.43003845214844,11.648002478415199,24.308950737119574,23183.243172805458,27.631021114616306,7.994348506595626,10.09167659551645,13.482088969495056,13.128303381307953,,20,4,True,45
ABC-PMC,497207.77777777775,195.8753858672248,8949740.0,176.28784728050232,11.06560235449444,24.08875646317079,20782.025539882634,27.631021114611254,7.6177894839300295,10.043550800663061,12.837780213592131,12.459841051936111,,20,4,True,45
ABC-PMC,681215.9624413146,256.5928006396047,11607920.0,218.61706614494324,10.512322236769716,24.076913337156235,18587.661637351546,27.631021114630908,7.712013248836124,10.01815611611213,12.39069372702296,12.046566161555221,,20,4,True,45
ABC-PMC,998283.0687830688,351.79542359851655,15094040.0,265.9573402404785,9.98670612493123,24.101134739755476,19489.40730030536,27.63102111456873,8.296217108021585,10.081494536407094,11.880946613763047,11.508793569441167,,20,4,True,45
ABC-PMC,1066133.9662447257,336.71751102817717,20213900.0,319.2082004547119,9.487370818684667,23.995775844993602,15947.8774902006,27.631021114484884,7.866726546860311,10.028341811556945,11.159446316309156,10.92835869663605,,20,4,True,45
ABC-PMC,1315125.514403292,389.3137343626454,25566040.0,378.41294980049133,9.013002277750433,24.067256973467252,15327.137151241854,27.631021114564252,7.74707150699993,10.06981518387947,10.728408040402673,10.509753386923151,,20,4,True,45
ABC-PMC,1573894.366197183,446.4506047592316,31289020.0,443.77190113067627,8.562352163862911,24.04862960181643,13040.278289527885,27.631021114524533,7.58966100543504,10.020273516155353,10.121992698223139,9.932885120740934,,20,4,True,45
ABC-PMC,1953501.9841269841,512.5331055550348,39382600.0,516.6333703994751,8.134234555669765,23.985195210757315,12257.885356848712,27.6310211145251,7.652622614334225,10.020072243578708,9.711576742787134,9.481238942113077,,20,4,True,45
permABC-SMC,950.0,0.28298163414001465,95000.0,1.4149081707000732,7.147705442454692,23.862797264013924,6368.635702170422,27.63102111427406,9.311117223459892,9.96462157661542,6.897424726748909,6.954110716027168,,20,4,True,45
permABC-SMC,1852.4,0.4494757652282715,185240.0,2.2473788261413574,6.835461447590493,23.865245939860152,6170.70427646842,27.631021114274237,9.231164282030903,9.963941668461741,6.770717303324067,6.846805821589403,,20,4,True,45
permABC-SMC,2709.6,0.623707151412964,270960.0,3.1185357570648193,6.6534431692781455,23.868450906521325,6030.020114400893,27.631021114293617,9.18140923547384,9.968306088937991,6.6620064276792945,6.755871848225729,,20,4,True,45
permABC-SMC,3523.8,0.7939184665679931,352380.0,3.969592332839966,6.497559361246882,23.866686487340683,5869.827458498644,27.63102111429267,9.164899658957317,9.965278878431313,6.564426608327295,6.672353401876674,,20,4,True,45
permABC-SMC,4297.2,0.9481522560119628,429720.0,4.7407612800598145,6.376715502210666,23.881370387160835,5749.685413229317,27.63102111431405,9.13762512340692,9.974432641789054,6.471963101813266,6.597744059694659,,20,4,True,45
permABC-SMC,5031.799999999999,1.1437032699584961,503180.0,5.7185163497924805,6.257438390166944,23.88405723987176,5632.730567787531,27.63102111431354,9.139300248133742,9.976547433056178,6.384801977876136,6.526086533892532,,20,4,True,45
permABC-SMC,5729.599999999999,1.31246976852417,572960.0,6.56234884262085,6.164528764745556,23.887894977529747,5532.651712702755,27.63102111431377,9.144632536632345,9.981566172934764,6.301491507335769,6.458672875746705,,20,4,True,45
permABC-SMC,6392.400000000001,1.474236536026001,639240.0,7.371182680130005,6.063790843479177,23.889208520585647,5425.865036096533,27.63102111431392,9.133052208067024,9.982953555349122,6.221738548838724,6.395277982667448,,20,4,True,45
permABC-SMC,7022.0,1.6336443424224854,702200.0,8.168221712112427,5.96884118536001,23.89081855570786,5333.063183138125,27.631021114352997,9.125993053844159,9.9862512219028,6.143609541359859,6.333848663033238,,20,4,True,45
permABC-SMC,7620.0,1.7873328208923338,762000.0,8.93666410446167,5.892723529499837,23.890549693212165,5247.922296702113,27.631021114353015,9.107382375496808,9.988704495577972,6.0733613429350415,6.274565276102727,,20,4,True,45
permABC-SMC,8188.000000000001,1.9364964962005615,818800.0,9.682482481002808,5.811447407696737,23.897856947132624,5146.769093746269,27.631021114354066,9.082734875371905,9.992141775284852,5.998516967115977,6.217401069806781,,20,4,True,45
permABC-SMC,8727.6,2.0884565353393554,872760.0,10.442282676696777,5.747909694379592,23.899151999998693,5020.3670441926515,27.631021114373073,9.090892952363635,9.986998258708622,5.9301814081432145,6.1596001404787994,,20,4,True,45
permABC-SMC,9240.199999999999,2.228012228012085,924020.0,11.140061140060425,5.6821386933492946,23.909837146922236,4924.984097359602,27.63102111439334,9.106556197478595,9.990681851136111,5.860042423328183,6.107873266640192,,20,4,True,45
permABC-SMC,16511.12544340535,3.9587449120229694,1024020.0,12.276067972183228,5.612353175315479,23.916590111378852,4926.064364187932,27.6310211143959,8.940717305539637,10.006999954648785,5.8401667787288405,6.088769440062425,,20,4,True,45
permABC-SMC,15668.720246429573,3.7112447001025384,1119060.0,13.252854824066162,5.547401474820424,23.917916803406452,4853.163351957586,27.63102111439584,8.950627221129034,10.009553998904616,5.778994044554631,6.038978952598961,,20,4,True,45
permABC-SMC,15648.809523809523,3.6353621917234937,1209340.0,14.04703950881958,5.486654965437131,23.916972467828238,4767.431933775928,27.631021114395804,8.947139496230827,10.007740002068584,5.720518337930282,5.987426479794954,,20,4,True,45
permABC-SMC,15813.186813186816,3.625747892591689,1295100.0,14.847437620162964,5.430257730980008,23.92169714566485,4681.858387139762,27.631021114415827,8.917775457437576,10.009689769715418,5.659415260860571,5.940177881260509,,20,4,True,45
permABC-SMC,16263.705103969754,3.701925728406708,1376560.0,15.666549682617188,5.372634501160825,23.91860183603915,4609.336877292004,27.631021114415187,8.893959487524473,10.008749248154642,5.601698642951919,5.890103881905244,,20,4,True,45
permABC-SMC,16754.32127218253,3.81409432322618,1453940.0,16.549355268478394,5.312741545274966,23.918550727027508,4536.665457002617,27.631021114415095,8.886780253696026,10.009209376326325,5.547842697704853,5.843227035087332,,20,4,True,45
permABC-SMC,17310.06346328196,3.9474967924552082,1527440.0,17.416355848312378,5.259071410965226,23.917088101898294,4467.204444809084,27.6310211144155,8.84221934924753,10.009349705213237,5.492672876801046,5.79715165300533,,20,4,True,45
permABC-SMC,17906.7264573991,4.095882471366848,1597280.0,18.267635822296143,5.215681201616608,23.915148839958096,4401.6610263337425,27.63102111441493,8.81438244377256,10.010263900208518,5.436525957318503,5.752584863688047,,20,4,True,45
permABC-SMC,18529.96212965026,4.244771399936688,1663620.0,19.054778814315796,5.166112975711778,23.91287895670971,4334.806980131278,27.631021114414228,8.79474111843352,10.009106430941968,5.383517954225298,5.7071669627713115,,20,4,True,45
permABC-SMC,19116.91762621789,4.414081890251491,1726640.0,19.933993816375732,5.116490504530579,23.916404753639092,4280.365064670268,27.63102111443362,8.773201413871359,10.013615012464296,5.32886326904199,5.665217737181906,,20,4,True,45
permABC-SMC,19722.896886729963,4.587107658596802,1786500.0,20.775010585784912,5.062698237133484,23.91543364763305,4227.593845858247,27.631021114433867,8.748212046912592,10.016096177240566,5.280958546244019,5.6264617383061095,,20,4,True,45
permABC-SMC,20283.450704225354,4.760445685873569,1843360.0,21.631465196609497,5.013624089115975,23.92360536297724,4168.036156569255,27.631021114454864,8.711940843458928,10.02088666035275,5.229063918161962,5.586941183795979,,20,4,True,45
permABC-SMC,20827.222832052692,4.92639839976339,1897360.0,22.43974471092224,4.970245243711999,23.920303544128338,4095.8407741119763,27.631021114474297,8.686852642187093,10.017575552464196,5.1787079409902015,5.5481843186403905,,20,4,True,45
permABC-SMC,21366.885964912282,5.090004571697168,1948660.0,23.210420846939087,4.922915200655964,23.9137386896563,4042.770075781445,27.631021114473235,8.650592324361014,10.01548637496567,5.128104087921957,5.5098656371986605,,20,4,True,45
permABC-SMC,32570.111287758344,7.469896822930898,2048660.0,23.492825508117676,4.878633510056963,23.93738015309385,3958.847611808701,27.631021114400863,8.647717631213222,10.01925087534522,5.090765245553287,5.46980763201075,,20,4,True,45
permABC-SMC,29822.76015581525,6.609162822589652,2143660.0,23.753331184387207,4.84096753649459,23.934106464043452,3904.989827538113,27.63102111440066,8.610398731501773,10.018721046368352,5.043394110771358,5.431425533439056,,20,4,True,45
permABC-SMC,28654.438173422266,6.159898744233759,2233900.0,24.011285305023193,4.791793592842024,23.93497713521503,3854.984157968963,27.631021114400454,8.562710299304536,10.020104139997922,4.9939081879341485,5.392533606323484,,20,4,True,45
permABC-SMC,28315.673828125,5.918676673900336,2319620.0,24.242899656295776,4.747120688367085,23.934791216046925,3808.627492163937,27.631021114400472,8.528004594581976,10.021476971095632,4.94850907957553,5.355568363070538,,20,4,True,45
permABC-SMC,28307.47465220467,5.7746541019431605,2401040.0,24.490308046340942,4.709332078996502,23.939956500938116,3731.377539432551,27.631021114419976,8.475189938547553,10.017470352441045,4.903385531749363,5.317021742705865,,20,4,True,45
permABC-SMC,28605.72483841182,5.845291847887681,2478400.0,25.32180428504944,4.667015218316176,23.941091504865952,3678.6821793940057,27.63102111442,8.434956230440322,10.017638892805477,4.860065034937376,5.283560540975173,,20,4,True,45
permABC-SMC,28946.4609800363,5.929524744919986,2551920.0,26.1373450756073,4.630502402138158,23.942170080796117,3622.094157592483,27.6310211144201,8.39934465614531,10.016442938489345,4.817453281940837,5.2470000139414195,,20,4,True,45
permABC-SMC,29451.583913727252,6.054080113805403,2621780.0,26.94671058654785,4.592546883406151,23.942294182822366,3570.5746919152966,27.631021114420005,8.352002013598359,10.01549067021942,4.776461419017016,5.210744089622684,,20,4,True,45
permABC-SMC,30001.5625,6.191808198179517,2688140.0,27.73930072784424,4.557073825485544,23.943936631533013,3516.8460236921783,27.631021114420207,8.298646161488545,10.013862821150813,4.732938612889244,5.176304761769519,,20,4,True,45
permABC-SMC,30561.87513885803,6.343941984110953,2751180.0,28.5540828704834,4.51910894450926,23.95038970338,3462.2487919581727,27.631021114440202,8.248292767136506,10.014249804891206,4.6919346247559535,5.14167658619089,,20,4,True,45
permABC-SMC,31075.17134645147,6.518652237228606,2811060.0,29.483864068984985,4.483577817943313,23.949016341601904,3401.3014932810765,27.631021114440607,8.190182990349456,10.009572382168864,4.652068890817157,5.1092235446802015,,20,4,True,45
permABC-SMC,31640.9973521624,6.669802836159742,2867940.0,30.227546453475952,4.452695077628154,23.95019466906328,3349.892092101739,27.631021114440024,8.143040155337122,10.007699656836893,4.610704162578132,5.076333760726614,,20,4,True,45
permABC-SMC,32166.006164685157,6.853760049921571,2921960.0,31.129778146743774,4.415860130868515,23.953694019352838,3304.744950354984,27.631021114439818,8.08280421539759,10.008543744996462,4.568221340525633,5.042888623943406,,20,4,True,45
permABC-SMC,32694.9637123378,7.033923916536712,2973280.0,31.98325204849243,4.380415162446809,23.95137387163826,3262.755406412522,27.63102111443922,8.01177418378746,10.00794917275885,4.529212446986127,5.009602222338227,,20,4,True,45
permABC-SMC,48489.744398864,10.227258440898247,3073280.0,32.41018199920654,4.348935789034659,23.930682430351816,3260.708379121481,27.631021114400507,7.8872922910824155,10.012673360535919,4.4899088192636425,4.963169943124945,,20,4,True,45
permABC-SMC,43760.77348066298,9.029700940485158,3168280.0,32.687517404556274,4.310899048910911,23.928162928871878,3232.2243046722665,27.631021114400284,7.8272390924719035,10.015959769454705,4.452143302964505,4.930060916805866,,20,4,True,45
permABC-SMC,41267.98378926038,8.346519511279848,3258520.0,32.95205903053284,4.27746789485815,23.926413612224167,3187.356213125776,27.63102111439971,7.761028655595513,10.013455799603125,4.409620101884134,4.896502764499227,,20,4,True,45
permABC-SMC,40340.65138721351,8.009964421804908,3344240.0,33.20130252838135,4.242091982533491,23.929147490333534,3143.479397730005,27.63102111441865,7.6935823664854155,10.013022674432932,4.370916149019719,4.8673596680142195,,20,4,True,45
permABC-SMC,39982.02614379085,7.804785901202318,3425660.0,33.43570280075073,4.208250952337451,23.930401739393915,3105.948734360015,27.631021114438756,7.613638821031648,10.013501337833103,4.333567288107192,4.835819050863425,,20,4,True,45
permABC-SMC,40098.443223443224,7.707635725374187,3503000.0,33.66695284843445,4.178541203096861,23.931419167694365,3060.8762050825317,27.631021114438344,7.549403402552646,10.011018545956412,4.29736362276103,4.805755643098359,,20,4,True,45
permABC-SMC,40357.25569848793,7.646905894312841,3576460.0,33.883440017700195,4.142846493278869,23.937481917437257,3031.6434018586638,27.631021114438973,7.493744319933057,10.016661644167705,4.2618797425118,4.779180458101187,,20,4,True,45
permABC-SMC,40676.48371262829,7.607415870383933,3646240.0,34.09643793106079,4.11419143056117,23.93605871020266,2987.4972079996523,27.63102111443834,7.431924318062711,10.013056617602325,4.225797316779199,4.749354160645184,,20,4,True,45
permABC-SMC,41131.39818302681,7.6000068659479165,3712520.0,34.29883098602295,4.084610059024087,23.934367220562795,2943.5916160413362,27.63102111445731,7.379309266664111,10.009934887493621,4.188976521910593,4.72315137543205,,20,4,True,45
permABC-SMC,41635.20070577856,7.613727475348474,3775480.0,34.52064037322998,4.056199761826468,23.936021990237556,2913.1663142862917,27.63102111445688,7.3095757860908295,10.012178809302103,4.151384726762322,4.693208319605463,,20,4,True,45
permABC-SMC,42192.299229922995,7.639555988794375,3835280.0,34.721781969070435,4.029121604739578,23.938528388815634,2886.3275023750784,27.63102111447727,7.2408178282826885,10.016986270037588,4.1187193707016885,4.663821295471943,,20,4,True,45
permABC-SMC,42713.784021071115,7.665893453793949,3892080.0,34.92581057548523,4.001331210321702,23.933401118186502,2850.980999164876,27.631021114476503,7.180065321469664,10.014784095276523,4.083561661022191,4.635819014597247,,20,4,True,45
permABC-SMC,43267.98245614035,7.703423813769692,3946040.0,35.127612590789795,3.9690930226481425,23.936960616721215,2807.120571551702,27.631021114476113,7.091994817191686,10.012288824115076,4.048470143847199,4.609264771838746,,20,4,True,45
permABC-SMC,43791.63014899211,7.73857451655382,3997300.0,35.318854093551636,3.9400331925728955,23.937118474251335,2764.5932155133537,27.631021114476436,7.022094940528618,10.009009926934976,4.013777354433403,4.582276426650366,,20,4,True,45
permABC-SMC,64830.69620253164,11.266564115693297,4097300.0,35.60234260559082,3.910822094921715,23.92584058783923,2776.667295025729,27.63102111438131,6.946053929075418,10.031369379450892,3.9866639303839966,4.5557696095064815,,20,4,True,45
permABC-SMC,57698.04569226535,9.870699145660694,4192340.0,35.8602499961853,3.881546042951086,23.92631867025129,2746.797173848292,27.631021114380797,6.885580361848137,10.032937954832352,3.9548780762207576,4.52839757403088,,20,4,True,45
permABC-SMC,54375.571356018285,9.17376328870813,4282620.0,36.12627983093262,3.8542083190816707,23.92834679335582,2713.031791512744,27.631021114400067,6.8150790684321745,10.032886303095944,3.9228103005421793,4.500323363486122,,20,4,True,45
permABC-SMC,52517.432075018034,8.902859475699204,4368400.0,37.02699255943298,3.82771447109898,23.92876210898998,2683.0137812795692,27.631021114399655,6.746727878295237,10.033705935660862,3.8904763119775234,4.4765609598130425,,20,4,True,45
permABC-SMC,51996.72820752512,8.87492923821264,4449880.0,37.97582221031189,3.802429115472779,23.92294285312771,2646.857502623809,27.63102111439864,6.657749826268073,10.028791160005962,3.8572495241045504,4.449500004246645,,20,4,True,45
permABC-SMC,51764.00640292705,8.866494017609082,4527280.0,38.77317833900452,3.7741540756460057,23.921169148539786,2619.3833172229015,27.631021114398614,6.59547649129293,10.0298136415362,3.8261429732450436,4.425173392783448,,20,4,True,45
permABC-SMC,51869.22209695603,8.791960454981652,4600800.0,38.99234461784363,3.7447859008675164,23.9182554919363,2589.889285324346,27.63102111441694,6.534286896801656,10.028815503515792,3.7943131978508795,4.401139162104846,,20,4,True,45
permABC-SMC,52209.2555331992,8.771745678351385,4670640.0,39.23601841926575,3.7179116333008806,23.915915695141706,2567.853963153307,27.631021114416516,6.465002189677,10.03096159668288,3.7635133284886835,4.375525502441311,,20,4,True,45
permABC-SMC,52656.73632725656,8.768683277060584,4737000.0,39.441537380218506,3.692754720230731,23.92088689777446,2536.13317463327,27.631021114456065,6.384762695466117,10.032032796546634,3.7339198304901577,4.35055238658895,,20,4,True,45
permABC-SMC,53133.274297099844,8.925530138283882,4800060.0,40.316619634628296,3.6657900206215075,23.91945929576242,2506.04597656349,27.63102111445591,6.319667230579232,10.02983195386192,3.7053005399493615,4.326272025170593,,20,4,True,45
permABC-SMC,53641.94260485651,9.084653170166689,4859960.0,41.1534788608551,3.6394001387062604,23.925392987740288,2469.2447866436914,27.631021114456352,6.252865905546751,10.028241940574981,3.6771552758150428,4.303895557637152,,20,4,True,45
permABC-SMC,54055.1890941073,9.221773558577217,4916860.0,41.94062614440918,3.608818360867716,23.92580322734007,2441.7645232121668,27.631021114475363,6.1871897478198585,10.028239388812176,3.6474310557950744,4.279099222990798,,20,4,True,45
permABC-SMC,54529.39885914875,9.383247943759331,4970900.0,42.76884412765503,3.5843245430433455,23.923638876453722,2418.06984635118,27.631021114474713,6.115752875984282,10.028188420219976,3.6206472372939027,4.255679388940161,,20,4,True,45
permABC-SMC,55080.28076332529,9.424471442023242,5022220.0,42.96616530418396,3.5617615438107424,23.91939342935868,2382.6771844724008,27.631021114473707,6.045684463542798,10.021786806011885,3.591627878033406,4.231814717712192,,20,4,True,45
permABC-SMC,82509.98711340207,13.938755872323341,5122220.0,43.26589822769165,3.5359048042267025,23.92494101661752,2366.4834869702927,27.631021114419344,5.931332021109457,10.035220170915796,3.556196309054157,4.198597728219452,,20,4,True,45
permABC-SMC,73152.27145260798,12.207775321891988,5217220.0,43.53292679786682,3.509508357495091,23.92345512847327,2333.296686987546,27.63102111441981,5.854429948456219,10.031054157488617,3.5294196585145676,4.175668964789679,,20,4,True,45
permABC-SMC,68237.07894060168,11.434261459837108,5307480.0,44.46784281730652,3.4887744511046357,23.92156534003253,2308.3007898548312,27.631021114438276,5.769895445296709,10.029455744684622,3.500901051662173,4.152376554848553,,20,4,True,45
permABC-SMC,65996.32892804699,11.104270225054368,5393220.0,45.372048139572144,3.463718458851885,23.921646642875377,2289.7215633882824,27.631021114439086,5.71172900095554,10.032894158877722,3.4754688988371556,4.131791596185884,,20,4,True,45
permABC-SMC,64635.89138134593,10.923394740261182,5474660.0,46.2605767250061,3.4376329267949832,23.925503040456313,2262.1151815649273,27.631021114439402,5.646725738227156,10.03259171846096,3.449030261330678,4.111514900180884,,20,4,True,45
permABC-SMC,64393.64416608676,10.782723193432997,5552020.0,46.48431968688965,3.4132081822196545,23.926533252096306,2237.6540664793465,27.631021114439058,5.576108694826599,10.032683774955402,3.4215895473507727,4.090937138903428,,20,4,True,45
permABC-SMC,64320.832380516804,10.80689761722058,5625500.0,47.25856328010559,3.391053972740876,23.926023315291467,2216.0023264438287,27.63102111443946,5.507914117401175,10.032679224238565,3.3974468930168937,4.0691544340062284,,20,4,True,45
permABC-SMC,64353.672316384174,10.906903649454062,5695300.0,48.26304864883423,3.369455443661104,23.923365127349967,2198.8252346817303,27.631021114438834,5.443553381247327,10.034066743874531,3.3714693030474323,4.0475647720434065,,20,4,True,45
permABC-SMC,64664.42199775533,11.023189885046346,5761600.0,49.10831093788147,3.347698128327906,23.925297967131065,2179.0598442062533,27.631021114438592,5.378834511777715,10.03643397046869,3.345928295394048,4.02826857080569,,20,4,True,45
permABC-SMC,65122.763864042936,11.179886744999074,5824580.0,49.996453523635864,3.325644723744221,23.926633170108328,2156.06116425159,27.631021114438568,5.316799529737448,10.035785026295114,3.3211062537253833,4.008297124746304,,20,4,True,45
permABC-SMC,65513.24871966155,11.332439808239254,5884400.0,50.89398717880249,3.304951829495769,23.92654298027802,2138.579690337361,27.631021114438504,5.243117101638739,10.037493141807772,3.297514134067163,3.988885462037293,,20,4,True,45
permABC-SMC,66057.59395152323,11.495234093083948,5941220.0,51.69406771659851,3.2856219639029876,23.930579893600857,2121.386431428283,27.63102111445801,5.174701545092112,10.04071329275471,3.2714123739488556,3.9695232528669573,,20,4,True,45
permABC-SMC,66524.63382157125,11.666809829986207,5995200.0,52.57064509391785,3.261000451131978,23.931855806267357,2093.569601080465,27.631021114477736,5.121641628491259,10.037130485775855,3.2484992618818582,3.9493537917099957,,20,4,True,45
permABC-SMC,67049.01308494122,11.825790688689624,6046480.0,53.322490215301514,3.2412083955381816,23.937506550252948,2074.5039890149505,27.631021114499003,5.060619311998192,10.03994029078804,3.2242941202148914,3.930810255217205,,20,4,True,45
permABC-SMC,97967.48485814473,17.08963246416962,6146480.0,53.6101770401001,3.2177131774990304,23.945839193457417,2023.4715881240222,27.63102111451809,4.917027130136666,10.040192083414047,3.1747629735992566,3.88890571882786,,20,4,True,45
permABC-SMC,86351.4111787493,14.90776362047053,6241480.0,53.87665772438049,3.1977445040035954,23.939103412524574,2000.6219077984758,27.631021114516994,4.843842699043953,10.035200672148175,3.1502038663747873,3.867266407746627,,20,4,True,45
permABC-SMC,80658.85350318471,13.788939433492672,6331720.0,54.12158727645874,3.17737189331841,23.938691617985242,1979.8538269130136,27.631021114516738,4.778188878987772,10.034817834642032,3.124374169725091,3.847082530811805,,20,4,True,45
