method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.010590252161026001,1000000.0,10.590252161026001,20.63749377616849,23.951612096786153,34459.482310323656,27.631021114593302,8.430520157675131,10.017849597915191,16.508543063477653,18.350751956512116,20,5,False,42
ABC-Vanilla,2154.4346900318833,0.022816006631899536,464158.8833612779,4.915559617576189,12.91763913431237,23.958756639430487,34664.28735359355,27.631021114616413,8.625234277065848,10.03228429803896,16.515976857148896,18.39829124594045,20,5,False,42
ABC-Vanilla,4641.588833612778,0.04915559617576188,215443.4690031884,2.281600663189954,11.900354743323287,23.90439051314891,34389.865987733225,27.631021114487496,8.659486318496572,9.99013085185456,16.529797668337395,18.35728144869565,20,5,False,42
ABC-Vanilla,10000.0,0.10590252161026001,100000.0,1.0590252161026001,11.188302945808598,23.984852867373252,35467.98233028173,27.631021114660925,8.513904071962738,10.047140866695626,16.700141402387676,18.596392824367978,20,5,False,42
ABC-Vanilla,21544.346900318837,0.22816006631899538,46415.88833612779,0.49155596175761895,10.615223195260667,23.961805096932704,35266.34245809411,27.631021114637843,8.63170192489502,10.038345590034753,16.53955239246832,18.437129474178292,20,5,False,42
ABC-Vanilla,46415.88833612777,0.4915559617576187,21544.346900318847,0.2281600663189955,10.126858115281141,23.944173839730333,34946.47209026388,27.63102111457306,8.644462251822825,10.025564217804753,16.56382358712017,18.390598013781602,20,5,False,42
ABC-Vanilla,100000.0,1.0590252161026001,10000.0,0.10590252161026001,9.690554975491498,23.928761988996854,34590.92206256944,27.63102111459241,8.695843282590825,9.998408677374355,16.59014205548571,18.44447830382071,20,5,False,42
ABC-Vanilla,215443.4690031882,2.281600663189952,4641.588833612783,0.04915559617576192,9.303587565611881,23.919601248744968,34420.62972459806,27.63102111454955,8.486919668799842,9.984561351609239,16.613442282919145,18.45369137920332,20,5,False,42
ABC-Vanilla,464158.8833612778,4.9155596175761875,2154.434690031884,0.022816006631899546,8.940975941088023,23.92821527791435,35069.61815009793,27.63102111459252,8.942534442755713,10.024567023695711,16.57218192043865,18.381306847049952,20,5,False,42
ABC-Vanilla,1000000.0,10.590252161026001,1000.0,0.010590252161026001,8.605956886946514,23.91471534144727,34770.91452361267,27.631021114592208,8.685271812938023,10.00303519781493,16.607170187516886,18.470115651394597,20,5,False,42
permABC-Vanilla,1000.0,0.03007834720611572,1000000.0,30.078347206115723,11.738568290694168,23.937876294665788,6937.214746689235,27.631021114592468,10.41132314003821,10.050945003708751,6.9158179499499015,8.053960387913135,20,5,False,42
