method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.005694327116012573,1000000.0,5.694327116012573,28.31502561218097,23.919715181185943,9783.42626282312,27.631020556853418,7.4324555287379495,9.945381528555165,12.503546468894621,12.743063646942144,10,1,False,42
ABC-Vanilla,2154.4346900318833,0.012268055875126695,464158.8833612779,2.643072515662242,13.459300448431652,23.941091457154325,10247.482047949925,27.63102055683566,7.4550121274896455,10.005131486947239,12.533704792797579,12.720777353796047,10,1,False,42
ABC-Vanilla,4641.588833612778,0.026430725156622415,215443.4690031884,1.22680558751267,11.578383410245557,23.938329704995265,10413.079694573345,27.631020556834077,7.212214419026267,10.032040286386191,12.498764845075318,12.720232464038402,10,1,False,42
ABC-Vanilla,10000.0,0.05694327116012573,100000.0,0.5694327116012573,10.295129299024138,23.90604813551751,10027.311932900246,27.631020556749686,7.583863104902555,9.985608495757548,12.417117749109952,12.628222779487155,10,1,False,42
ABC-Vanilla,21544.346900318837,0.12268055875126697,46415.88833612779,0.2643072515662242,9.280565536650187,23.979568093940724,10308.638498461609,27.631020556901298,7.311724568962153,10.040682904225427,12.396268587190388,12.589214966722327,10,1,False,42
ABC-Vanilla,46415.88833612777,0.2643072515662241,21544.346900318847,0.12268055875126704,8.448618120283644,23.9409520124486,10202.913554570143,27.631020556836592,7.572597243430769,10.000228078940314,12.61587348800888,12.787703144342833,10,1,False,42
ABC-Vanilla,100000.0,0.5694327116012573,10000.0,0.056943271160125736,7.721718706861083,23.950524807437596,10162.808259003896,27.631020556775752,7.526544499659202,9.98833171703839,12.561616604533997,12.805158050577878,10,1,False,42
ABC-Vanilla,215443.4690031882,1.2268055875126687,4641.588833612783,0.02643072515662244,7.074621974439734,23.96726202445326,10445.170147445755,27.63102055683714,7.8253983949067685,10.029566566421948,12.541617704267725,12.77807549932766,10,1,False,42
ABC-Vanilla,464158.8833612778,2.6430725156622414,2154.434690031884,0.012268055875126702,6.524382141200654,23.921460701173558,10112.525338212703,27.631020556832688,7.778754668772718,9.988327091498315,12.375975382343322,12.620826472990935,10,1,False,42
ABC-Vanilla,1000000.0,5.694327116012573,1000.0,0.005694327116012574,6.02234214997765,23.926064385971728,10105.24982447055,27.631020556773056,7.425166910846383,9.996591250046295,12.392209120421963,12.626791756295367,10,1,False,42
permABC-Vanilla,1000.0,0.01196797251701355,1000000.0,11.96797251701355,17.718336947826295,23.94998083072354,1650.3316739790607,27.63102055687843,4.898596208619842,9.988360348172119,4.232388956437012,5.521394358497483,10,1,False,42
permABC-Vanilla,2154.4346900318833,0.025784215160002188,464158.8833612779,5.555040759595472,4.86805478502024,23.99380971815021,952.6845797108786,27.631020556884575,3.5563248418894773,10.053090766390374,2.7358751641088914,4.359933735525203,10,1,False,42
permABC-Vanilla,4641.588833612778,0.05555040759595471,215443.4690031884,2.578421516000219,3.8735947979584133,24.041455658269175,703.0420948822577,27.631020556988567,2.68289416552841,10.06259284640796,2.1504402209202227,3.905916180919818,10,1,False,42
permABC-Vanilla,10000.0,0.1196797251701355,100000.0,1.196797251701355,3.2652009563292537,24.000635826192195,565.8552430116844,27.63102055690266,1.9667145822917227,10.069271734841477,1.730743590459051,3.6069150671284578,10,1,False,42
permABC-Vanilla,21544.346900318837,0.25784215160002194,46415.88833612779,0.5555040759595472,2.8082124830372006,23.984836376704425,465.90813785754415,27.63102055690243,1.382050400342851,10.034845477208755,1.4245706303217207,3.413363365175945,10,1,False,42
permABC-Vanilla,46415.88833612777,0.555504075959547,21544.346900318847,0.257842151600022,2.452675380183737,23.969188489328623,402.4189158689215,27.631020556918592,0.8926824703192203,10.051321013455688,1.1449231314360475,3.2806759299316193,10,1,False,42
permABC-Vanilla,100000.0,1.196797251701355,10000.0,0.1196797251701355,2.1705169612792794,24.040761553296154,356.5556612893088,27.63102055698697,0.5958101721081379,10.093904853288258,0.9364037273970973,3.2218840173784162,10,1,False,42
permABC-Vanilla,215443.4690031882,2.578421516000217,4641.588833612783,0.05555040759595476,1.9396225623665817,24.064794735766068,320.83121621232726,27.631020557010686,0.4033785081643959,10.08914668376631,0.7697756477857243,3.1670796501839313,10,1,False,42
permABC-Vanilla,464158.8833612778,5.555040759595471,2154.434690031884,0.025784215160002198,1.7572989053800856,24.065329051204802,295.536406911421,27.631020556909125,0.26369722748945496,10.102979367426,0.6253444122163867,3.139489966169543,10,1,False,42
permABC-Vanilla,1000000.0,11.96797251701355,1000.0,0.01196797251701355,1.5964696374828233,24.100543526131393,275.6751108691394,27.63102055697299,0.1738369704067566,10.12906142708752,0.5046712587596349,3.1291726806890754,10,1,False,42
ABC-SMC,950.0,0.07627713680267334,9500.0,0.7627713680267334,18.362701204066813,23.93930646229024,9810.08117710231,27.631020556875328,7.459593173983717,10.02768160266229,12.162909561282628,12.367458869751665,10,1,False,42
