method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,M0,K,K_outliers,include_osum,seed
permABC-Vanilla,1000.0,0.03155028471805116,20000.0,0.03155028471805116,11.873312926838885,23.909505320719482,3774.740794437015,27.63102111435743,7.991258240724903,10.003242996868286,5.111631311086263,5.4657752413882275,,20,0,True,45
permABC-Vanilla,2154.4346900318833,0.06797302787695221,43088.693800637666,0.06797302787695221,3.7421704849803663,23.919664292535103,2106.7994808226617,27.631021114435814,5.478692020484894,10.010435919111817,3.409458791993201,4.047172553264385,,20,0,True,45
permABC-Vanilla,4641.588833612778,0.14644344924461014,92831.77667225557,0.14644344924461014,2.944464941189929,23.929271439865648,1558.9755326677487,27.631021114400514,3.548078989373805,10.028451189132003,2.619222251182797,3.4308474381074974,,20,0,True,45
permABC-Vanilla,10000.0,0.3155028471805116,200000.0,0.3155028471805116,2.4635119379672332,23.945845376502355,1232.0181906835974,27.631021114422282,2.44283786888966,10.03043908062151,2.1073828522832456,3.060643234004852,,20,0,True,45
permABC-Vanilla,21544.346900318837,0.6797302787695223,430886.93800637673,0.6797302787695223,2.128554862773457,23.94856165056134,1048.2824173083081,27.631021114442046,1.7797642230058497,10.053550677233499,1.758431263331125,2.842472929936252,,20,0,True,45
permABC-Vanilla,46415.88833612777,1.464434492446101,928317.7667225554,1.464434492446101,1.879150941560781,23.958817085017543,909.1391785551737,27.631021114521456,1.304331944886215,10.065575407857148,1.470861447920829,2.6898778372154477,,20,0,True,45
permABC-Vanilla,100000.0,3.155028471805116,2000000.0,3.155028471805116,1.6855157424615343,23.97534073259136,807.961169697043,27.63102111452524,0.9588060771752156,10.078418477199174,1.232383070093009,2.58276617836978,,20,0,True,45
permABC-Vanilla,215443.4690031882,6.797302787695217,4308869.380063764,6.797302787695217,1.5281563020888898,23.99931688784151,735.8323813203045,27.631021114586147,0.7164779099925013,10.099961702733616,1.0473302473155746,2.511208063940424,,20,0,True,45
permABC-Vanilla,464158.8833612778,14.644344924461013,9283177.667225556,14.644344924461013,1.3991253344146972,24.02644876080515,678.3443196464775,27.631021114588645,0.535194356988711,10.116169778752461,0.8949167861631384,2.4633119971712008,,20,0,True,45
permABC-Vanilla,1000000.0,31.55028471805116,20000000.0,31.55028471805116,1.2910325863914844,24.047678110664553,636.0265459527458,27.63102111468866,0.4066183410257266,10.136512298090105,0.7653867568179008,2.430054298734672,,20,0,True,45
ABC-SMC,950.0,0.08011260032653808,95000.0,0.40056300163269043,12.647794116556094,23.910047116342206,21415.533709089657,27.631021114337077,7.6551705474611795,10.007869574698162,13.238374533637588,13.597916765826987,,20,0,True,45
ABC-SMC,2052.199536939592,0.11125044480446038,195000.0,0.5285508632659912,12.647794116556094,23.912071545727706,21389.570358679644,27.631021114337873,7.648432106242121,10.0080852992191,13.238496328027074,13.598424554522953,,20,0,True,45
ABC-PMC,55637.123745819394,14.788699787994691,665420.0,8.843642473220825,12.628451285131007,24.36097616557676,22169.807669785383,27.631021114479072,7.914409047298754,10.097472664135383,13.284768349681872,13.654839075744055,,20,0,True,45
ABC-PMC,104409.21409214093,28.877532902125743,1541080.0,21.3116192817688,11.930571701329374,24.174862568949834,20507.32575641392,27.63102111463167,7.663350252185372,10.014989994661923,12.993908523790335,13.571817824743563,,20,0,True,45
ABC-PMC,171880.80301129236,47.17736202321358,2739780.0,37.60035753250122,11.674125003873897,24.10484698056289,20425.191185506017,27.631021114572288,8.101975934927902,10.026369959651442,12.812844888823207,13.088392503007437,,20,0,True,45
ABC-PMC,270730.0771208227,74.49334507429815,4212560.0,57.955822467803955,11.475418774464432,24.108613406096836,19147.812837498124,27.63102111461235,8.02817915087065,9.983389541290581,12.706055297507557,12.913154166918261,,20,0,True,45
ABC-PMC,423936.8575624083,120.84958381764866,5774020.0,82.29856657981873,11.20583317383314,24.22600859897894,19025.33553359363,27.631021114584243,7.4680586356937555,10.051145639605288,12.237332354419186,12.596010058771242,,20,0,True,45
ABC-PMC,404552.71565495204,118.08217854037706,7597500.0,110.87916564941406,11.037917820851682,24.050805620408177,19719.865424793687,27.63102111454336,7.610820456197563,10.09468838302057,12.36599811896609,12.71201084852872,,20,0,True,45
ABC-PMC,575375.4789272031,182.9604481371883,9010380.0,143.25803089141846,10.892742379337225,24.047560654905695,17233.51553267413,27.63102111464395,7.963238837948159,9.839427298416336,12.41954038491841,12.68215358475231,,20,0,True,45
ABC-PMC,631692.396313364,206.83604890849733,10966180.0,179.53369045257568,10.780026264409031,23.994624675501818,18566.130357938713,27.631021114522134,7.341375600460242,9.969756304139269,12.29793187870415,12.680391540402269,,20,0,True,45
ABC-PMC,839676.9626769627,282.80402518607474,13048580.0,219.73872756958008,10.24102495118858,24.09889698064564,17297.190522745317,27.631021114543493,7.2648626664605676,9.967667634320525,11.861030027730735,12.069115160326328,,20,0,True,45
ABC-PMC,869128.8659793815,273.62419944448567,16861100.0,265.4154734611511,9.72897370362915,23.975013326728245,15776.592635299487,27.63102111447928,7.4966698123955045,9.98132040110331,11.373092711611612,11.65105804461046,,20,0,True,45
ABC-PMC,1075183.1129196337,322.03760806808396,21138100.0,316.5629687309265,9.242525018447692,23.985892310048282,14204.011795640712,27.631021114460573,7.99105773383107,9.968113321868403,10.887273085038782,11.185416872698818,,20,0,True,45
ABC-PMC,1333632.6335877865,357.41161549364335,27952940.0,374.56737303733826,8.780398767525307,24.044870071005374,13417.347254357579,27.63102111454961,7.973302055028649,10.014830634822202,10.456888541871198,10.711062176072751,,20,0,True,45
ABC-PMC,1679406.043437205,415.7073878251347,35569820.0,440.2341237068176,8.341378829149042,24.02112389811377,12168.281401145141,27.631021114541085,7.270052347002512,9.975733153430607,9.818152207156462,10.098326784729917,,20,0,True,45
permABC-SMC,950.0,0.8560979843139649,95000.0,4.280489921569824,6.133478952939194,23.882086436840936,4326.514773486044,27.631021114356088,7.867484814714537,9.970978692469071,5.5291050014498975,5.805088406514213,,20,0,True,45
permABC-SMC,1852.4,1.0661662101745606,185240.0,5.330831050872803,5.764995018105431,23.884129367802277,4200.66134932822,27.631021114356002,7.747155839317216,9.97703288403468,5.398746036391889,5.691693368848165,,20,0,True,45
permABC-SMC,2709.6,1.2719494819641113,270960.0,6.359747409820557,5.565169688291239,23.890168755713084,4079.652502389172,27.63102111435747,7.658393125030537,9.980823269274557,5.2902730615295255,5.599215847834414,,20,0,True,45
permABC-SMC,3523.8,1.459527540206909,352380.0,7.297637701034546,5.429764542593025,23.89378497413416,3967.2640369866085,27.631021114376658,7.602805539049699,9.983180889271765,5.192732979741216,5.515871711332926,,20,0,True,45
permABC-SMC,4297.2,1.6415162563323975,429720.0,8.207581281661987,5.315338193134092,23.897287661213642,3861.4541310643235,27.63102111437657,7.534847770349053,9.985314149077919,5.10212722257874,5.438541659719538,,20,0,True,45
permABC-SMC,5031.799999999999,1.8436610698699951,503180.0,9.218305349349976,5.200263831220733,23.901432022814156,3765.9989663736965,27.63102111437712,7.463293641052405,9.988386298579044,5.015444102518336,5.366705874596053,,20,0,True,45
permABC-SMC,5729.599999999999,2.0483624935150146,572960.0,10.241812467575073,5.107190870215865,23.900559055640542,3690.0954320795004,27.63102111437691,7.416323428359571,9.991823312471228,4.935838755078362,5.296860251434362,,20,0,True,45
permABC-SMC,6392.400000000001,2.2797033309936525,639240.0,11.398516654968262,5.025109837170023,23.90696415922811,3621.8611010206587,27.631021114377234,7.3773023549772105,9.999567842001996,4.855532606042517,5.230745413271306,,20,0,True,45
permABC-SMC,7022.0,2.4649871826171874,702200.0,12.324935913085938,4.935038834827671,23.907935185634077,3542.6761176250147,27.63102111439611,7.304695467084296,10.001738617645806,4.778848721822117,5.165657458529649,,20,0,True,45
permABC-SMC,7620.0,2.6636072635650634,762000.0,13.318036317825317,4.864668683360844,23.91431993049917,3459.0447699373126,27.63102111445477,7.262603651740022,10.004253867380077,4.711982662552995,5.108352851840121,,20,0,True,45
permABC-SMC,8188.000000000001,2.848374128341675,818800.0,14.241870641708374,4.789735588176195,23.911507703324734,3384.677878425515,27.631021114454008,7.224368882832573,10.004007171814916,4.640356248700951,5.04912933026883,,20,0,True,45
permABC-SMC,8727.6,3.0363266468048096,872760.0,15.181633234024048,4.716226565056276,23.910729528219974,3307.7197386165244,27.631021114453933,7.187619167839685,10.003230492368502,4.574321581528502,4.990624203706977,,20,0,True,45
permABC-SMC,9240.199999999999,3.221611166000366,924020.0,16.10805583000183,4.653276510851813,23.914318490248718,3234.3419745142965,27.631021114454168,7.119541453076802,10.00483594282148,4.503681380981854,4.931862456138394,,20,0,True,45
permABC-SMC,16661.568499837293,5.892718843012573,1024020.0,18.108325004577637,4.596410228402983,23.899889583911506,3214.3548947107574,27.631021114376807,7.154457334471212,9.994670323100365,4.502468010227387,4.928679805402265,,20,0,True,45
permABC-SMC,15707.748455923638,5.163152789480561,1119020.0,18.39115023612976,4.537052081774537,23.899120568229144,3141.2525451331994,27.631021114376267,7.08996708549285,9.992080911403214,4.442404567927404,4.875296916770431,,20,0,True,45
permABC-SMC,15519.250513347022,4.7876164164141715,1209260.0,18.65255355834961,4.480942570442729,23.90266443499152,3087.724286855183,27.63102111437672,7.028270847317421,9.996764441376685,4.381968579224898,4.825582206472488,,20,0,True,45
permABC-SMC,15788.831992197025,4.757609608056515,1295000.0,19.51095700263977,4.423986819031132,23.902251421352908,3025.255351045077,27.631021114376814,6.962248933547237,9.99644460736361,4.325284936219866,4.776418136127623,,20,0,True,45
permABC-SMC,16136.459554513483,4.811980771850728,1376440.0,20.52309799194336,4.365322755204495,23.903853064553708,2973.202097895109,27.63102111439632,6.926105037621885,9.999863872280722,4.2675882416597775,4.731533419985942,,20,0,True,45
permABC-SMC,16645.29425234715,4.912765505987036,1453800.0,21.454046964645386,4.309119225641792,23.90027971788294,2907.728365091494,27.631021114395484,6.858829449150031,9.995547622210818,4.212530899252909,4.685885779422265,,20,0,True,45
permABC-SMC,17222.37257555255,5.077074119299449,1527280.0,22.511746644973755,4.2566118159798325,23.903433589216252,2855.552859626107,27.631021114395203,6.7734653250281465,9.999088259898386,4.154353378939563,4.639487235060293,,20,0,True,45
permABC-SMC,17848.45775592311,5.272859433531814,1597080.0,23.590773105621338,4.205576898876511,23.901664752608717,2807.617394467966,27.63102111439446,6.705778931386634,10.000206815391673,4.100824118263722,4.5959409200960595,,20,0,True,45
permABC-SMC,18445.10978043912,5.449243119561928,1663380.0,24.570637226104736,4.154649051319866,23.901503965469814,2757.155500945175,27.631021114393743,6.626791051158731,10.000383833592986,4.046606644109674,4.550424982212389,,20,0,True,45
permABC-SMC,19037.93559770622,5.652945526486512,1726360.0,25.630455017089844,4.112494276921185,23.903473534401105,2695.011622279015,27.631021114394,6.553691111309485,9.997824256658753,3.9928401468385544,4.507766666545656,,20,0,True,45
permABC-SMC,19611.11111111111,5.853344433968351,1786180.0,26.65613055229187,4.060637701425313,23.90509958534672,2638.176162716806,27.63102111441376,6.493724231106343,9.996632861183677,3.9460025868116673,4.468339263255929,,20,0,True,45
permABC-SMC,20137.67482517483,6.04783326804221,1843000.0,27.674885034561157,4.009493493287188,23.909485664894575,2590.022084544911,27.631021114414413,6.395022411834036,9.999044370797556,3.8933169086560477,4.424706287697663,,20,0,True,45
permABC-SMC,20691.317626527052,6.241132659645813,1896980.0,28.609352111816406,3.963783317728212,23.904925261742363,2554.8051080718496,27.631021114433413,6.30441816678667,10.000762679260589,3.8415343074054853,4.38376886325506,,20,0,True,45
permABC-SMC,21204.39703961689,6.404809345615704,1948260.0,29.423694133758545,3.9173169489461643,23.906321694309558,2505.142994834553,27.63102111445322,6.222727630501195,9.998551536031373,3.7932569791811517,4.344658939055271,,20,0,True,45
permABC-SMC,32481.12908341262,9.428307929191744,2048260.0,29.727454900741577,3.8749596796639407,23.89455263317333,2473.150582745613,27.6310211144495,6.110199612710028,9.981753038129696,3.773802994087627,4.327481622453656,,20,0,True,45
permABC-SMC,29351.684470008215,8.220363009371061,2143260.0,30.012545347213745,3.830007017697611,23.891203290926317,2436.3671794569577,27.631021114448583,6.041269390021241,9.981471539010245,3.730321207229094,4.291532680560908,,20,0,True,45
permABC-SMC,28165.195460277428,7.638561710583758,2233500.0,30.2868971824646,3.7892091127752976,23.88605886926001,2393.319811049213,27.63102111444792,5.968684632673571,9.977546627774139,3.686647724749423,4.255173335463511,,20,0,True,45
permABC-SMC,27775.08982035928,7.316294858555594,2319220.0,30.545531034469604,3.7430242668535842,23.889452573062055,2359.386948743808,27.631021114448522,5.886172600990632,9.98209086448086,3.642691314633835,4.220560066650564,,20,0,True,45
permABC-SMC,27759.481961147085,7.122453388298804,2400640.0,30.79748845100403,3.7025412719924504,23.895735508309826,2326.468007672299,27.631021114449847,5.809758173850118,9.987403856812943,3.6021969053473093,4.188587342164761,,20,0,True,45
permABC-SMC,28012.434998869543,7.019201555107612,2477980.0,31.045928478240967,3.6663851345000933,23.895982430866717,2286.7188272711787,27.631021114450487,5.71951555261,9.985014208884765,3.5597258733889263,4.155282183963789,,20,0,True,45
permABC-SMC,28437.806509139544,6.97402044220583,2551440.0,31.28545570373535,3.6241567856192787,23.89340398720652,2251.6119899716264,27.631021114449947,5.62952952538505,9.983778804055984,3.516309127464004,4.122873904348181,,20,0,True,45
permABC-SMC,29027.906976744187,6.980655148443853,2621220.0,31.517657995224,3.5857254853361917,23.888771305613,2218.3005333815636,27.631021114449396,5.54209542751015,9.982294105883652,3.47538982613226,4.0903761854909835,,20,0,True,45
permABC-SMC,29584.984588287098,6.989354448977781,2687500.0,31.74564790725708,3.5507908743711187,23.888287615435967,2188.8125614055043,27.631021114449045,5.449145963358708,9.983618227544433,3.4360983908393963,4.060502646596016,,20,0,True,45
permABC-SMC,30171.78587099605,7.014780465109717,2750460.0,31.973369359970093,3.5137172568710335,23.890525451891357,2156.8829411308016,27.631021114449037,5.375392372237325,9.984955121140759,3.396402441656721,4.030041511617329,,20,0,True,45
permABC-SMC,30686.39440925966,7.029563377298729,2810260.0,32.18837070465088,3.482095047079502,23.890820551014876,2122.1204273194494,27.631021114468506,5.289654675232287,9.983516107063485,3.36043078192172,4.000094473884978,,20,0,True,45
permABC-SMC,31231.590413943355,7.059113132667957,2867060.0,32.40132927894592,3.4466429188172136,23.885847309595416,2084.564260129117,27.631021114467703,5.220623652196331,9.977439268314262,3.322408940925766,3.9703231497842677,,20,0,True,45
permABC-SMC,31770.93756797912,7.094391278658376,2921020.0,32.612916707992554,3.4148009776864083,23.885414060410277,2059.2429637726227,27.631021114467696,5.141060456941959,9.979129974644927,3.284522800237152,3.9409976828279603,,20,0,True,45
permABC-SMC,32258.30258302583,7.124450632670398,2972280.0,32.822344064712524,3.380057804152782,23.89029114165359,2031.2422089997121,27.63102111446902,5.081621754168707,9.984435434034703,3.251254413097887,3.915505914614718,,20,0,True,45
permABC-SMC,48921.65605095541,10.553196736961413,3072280.0,33.13703775405884,3.3486897692409268,23.904328277978085,2006.173514565746,27.631021114375987,4.9566621661618155,9.99598247899263,3.2142193668421726,3.8801978073505996,,20,0,True,45
permABC-SMC,43434.99725726824,9.164422537949605,3167280.0,33.41348457336426,3.31327533402955,23.901211959997276,1979.3079440775139,27.631021114394624,4.8893897337460634,9.994609990736059,3.1825499785859583,3.854668313765079,,20,0,True,45
permABC-SMC,41286.692015209126,8.543235176869672,3257520.0,33.703062772750854,3.2859775068789614,23.901956594465986,1947.980908280706,27.631021114394677,4.799893862392414,9.992071485528943,3.1456414009601064,3.827279000446899,,20,0,True,45
permABC-SMC,40212.41279769064,8.174209374489049,3343260.0,33.98018836975098,3.262083717363602,23.900223317599654,1919.3872196245206,27.631021114394045,4.7318183810743495,9.989903835374545,3.1144785899818968,3.8014815600753153,,20,0,True,45
permABC-SMC,39877.96925943177,8.156045403767033,3424720.0,35.022058963775635,3.2330687827913795,23.901677632962862,1893.753803728165,27.631021114394386,4.64963184545661,9.990722230657003,3.0788514413410755,3.775259624946191,,20,0,True,45
permABC-SMC,39932.7251995439,8.214083555215032,3502100.0,36.01875638961792,3.2014582254846977,23.903763386020053,1876.5395962788102,27.63102111439419,4.5765523293600925,9.996607464604375,3.047942881629503,3.7506650683677085,,20,0,True,45
permABC-SMC,40067.234424025104,8.29793769968085,3575600.0,37.02539801597595,3.1708047838508806,23.90898384945289,1850.785594244828,27.6310211144145,4.514299472716809,9.998556293938458,3.016852135232729,3.7261701282173174,,20,0,True,45
permABC-SMC,40459.71143174251,8.445268201245849,3645420.0,38.04593324661255,3.1470382106820183,23.90870992565577,1823.5883333697157,27.63102111441479,4.442454549621827,9.997175854377128,2.986179346169601,3.702192963000048,,20,0,True,45
permABC-SMC,40941.31921464814,8.605207745770652,3711740.0,39.00740671157837,3.1144645039262446,23.9064889229735,1798.2625496826408,27.63102111441432,4.367579319719637,9.994639001432185,2.9532123491520883,3.676982461499927,,20,0,True,45
permABC-SMC,41462.434094903336,8.769203730333459,3774740.0,39.917415380477905,3.0859803477094276,23.905496228392344,1781.8053432455613,27.631021114433096,4.294737035441552,9.998092829574976,2.9216556304205517,3.6540202905195844,,20,0,True,45
permABC-SMC,41963.011599912454,8.948722640229775,3834580.0,40.88671374320984,3.0580058506628878,23.900347265258652,1759.7647859458457,27.631021114432702,4.230062799742692,9.995674023350585,2.8944340563544517,3.630865689585259,,20,0,True,45
permABC-SMC,42538.478355924795,9.149997787909264,3891420.0,41.85208988189697,3.031151495387142,23.903720858247276,1737.2681151792995,27.631021114452054,4.1548527050868165,9.996806356761214,2.8641897607937263,3.6080340264232147,,20,0,True,45
permABC-SMC,43015.699956389006,9.178143841077603,3945400.0,42.090967655181885,3.004865985423459,23.90750492302053,1711.4271863325225,27.631021114452988,4.086072546958216,9.995672152116686,2.834160732384811,3.5861324759321818,,20,0,True,45
permABC-SMC,43536.81917211329,9.215523111015104,3996680.0,42.299251079559326,2.9809155693512386,23.91148074357381,1690.811281525801,27.63102111445419,4.0186683544816475,9.996917997833986,2.8039509238026166,3.563603957785622,,20,0,True,45
permABC-SMC,64332.2864321608,13.389359092592594,4096680.0,42.63171935081482,2.9545558944280423,23.93063498783524,1665.8831923469008,27.631021114475733,3.9182473873705446,10.011207677754298,2.7669010924565485,3.529586453102531,,20,0,True,45
permABC-SMC,57452.02850877193,11.978252676495334,4191700.0,43.69666576385498,2.930376148560363,23.93176663169055,1644.6943762026763,27.63102111447544,3.8456701080000473,10.01137854728011,2.7373137609491893,3.507047224778248,,20,0,True,45
permABC-SMC,54202.0253164557,11.322850215284129,4281960.0,44.725258350372314,2.907524051596475,23.93643344934155,1625.6091161482689,27.63102111447673,3.7858480863654513,10.013911833434891,2.710725763072849,3.487816956479428,,20,0,True,45
permABC-SMC,52750.0,10.870245343821061,4367700.0,45.00281572341919,2.885971322608907,23.942057588001543,1604.1378461039503,27.631021114477214,3.71908345784293,10.015022060792651,2.6821100715713984,3.466440528943478,,20,0,True,45
permABC-SMC,51939.528367966384,10.620410326009818,4449140.0,45.48721742630005,2.86008865690355,23.943219331780526,1585.0071740731255,27.631021114477583,3.6503109433540954,10.016451071504434,2.654717452174212,3.446201284874768,,20,0,True,45
permABC-SMC,51945.145742483364,10.49798684626893,4526500.0,45.739728689193726,2.8365209081954728,23.946387820772387,1567.143444375515,27.631021114497702,3.587712478027985,10.01899434889854,2.6285853079316506,3.426486896748854,,20,0,True,45
permABC-SMC,51918.510158013545,10.381492265998375,4599980.0,45.9900107383728,2.81304479474832,23.94379153836762,1549.1149024732522,27.631021114498107,3.5273574528387144,10.018756189679575,2.6029818451570637,3.4073988123488514,,20,0,True,45
permABC-SMC,52187.97496647296,10.332898737652046,4669780.0,46.22938895225525,2.7923720888090418,23.9436127360876,1531.2294627461297,27.6310211144976,3.4618321400729464,10.019432511285363,2.575461243297326,3.386225561971466,,20,0,True,45
permABC-SMC,52611.41968451455,10.324490915216675,4736080.0,46.47053360939026,2.7681535790265914,23.940484323785622,1514.5254398735292,27.631021114496853,3.403357961886858,10.01846812913244,2.5499826422879943,3.3669082347002215,,20,0,True,45
permABC-SMC,53028.28729281768,10.32107242563153,4799060.0,46.702852725982666,2.7474895797958943,23.94002083177162,1496.477567682108,27.63102111451647,3.342981922123323,10.017693970297987,2.522707999839004,3.346789451865842,,20,0,True,45
permABC-SMC,53570.89305402425,10.3497977293576,4858880.0,46.93633270263672,2.7261955280466763,23.941519573850492,1480.9458847037342,27.631021114516553,3.28435262660694,10.01945398906865,2.497867935386343,3.329164225870858,,20,0,True,45
permABC-SMC,53983.088073797495,10.355360084330934,4915700.0,47.14795446395874,2.7046666881452084,23.943002343509118,1466.9965530868585,27.631021114516873,3.2275261262370982,10.022391861522388,2.4719532483492146,3.3111771531967493,,20,0,True,45
permABC-SMC,54492.10526315789,10.388276922075372,4969680.0,47.370542764663696,2.682167244254289,23.942788525510267,1449.314174794055,27.631021114517427,3.1694213667667475,10.02133132696078,2.446557304472195,3.2932943368641467,,20,0,True,45
permABC-SMC,55030.24989039895,10.431717383866769,5020960.0,47.589494705200195,2.6578589469969263,23.945076751263656,1433.3778486702256,27.63102111451805,3.120306851135522,10.022701832232814,2.422685802985293,3.2751311175823536,,20,0,True,45
permABC-SMC,79790.58896852602,14.932033167928504,5120960.0,47.91689443588257,2.6377214191563247,23.93856963672542,1416.4490964128836,27.631021114437125,3.0647982438517527,10.021118483057027,2.3960545273205307,3.2558388208509235,,20,0,True,45
permABC-SMC,70907.55845568243,13.10604146280128,5215960.0,48.204020500183105,2.6141920837838963,23.93778269184989,1396.2594892667744,27.63102111443674,3.009795210338259,10.016672450683062,2.370439531909481,3.2374889810878598,,20,0,True,45
permABC-SMC,66096.163428002,12.078871106887611,5306200.0,48.484588623046875,2.595151930586679,23.93323082391268,1384.2120034184086,27.631021114436095,2.9619749481327147,10.017821872779244,2.3471932958179575,3.2217715959437148,,20,0,True,45
permABC-SMC,63870.40985548448,11.545856821963472,5391940.0,48.73506164550781,2.575461098668723,23.935682684432482,1367.1893586291944,27.63102111443658,2.9061001239682733,10.016930803382307,2.322851821987741,3.203530097108118,,20,0,True,45
permABC-SMC,63013.81533502187,11.282619506621618,5473380.0,49.00041651725769,2.555745689321718,23.936355496462188,1354.261469736199,27.63102111443651,2.853881747648365,10.01885035001134,2.2995719062344775,3.1880918990803213,,20,0,True,45
permABC-SMC,62748.586931946644,11.136529404141907,5550740.0,49.25686955451965,2.5357289623451655,23.936210219044185,1343.4575253305438,27.631021114437115,2.8107783923282774,10.021568966853954,2.2793729511331895,3.1740898693450004,,20,0,True,45
permABC-SMC,62770.3125,11.05098756296294,5624220.0,49.508424282073975,2.51721640899511,23.940477156851767,1326.6130729371148,27.631021114456605,2.7626329290673697,10.021620427787935,2.255892366195458,3.1579720547417165,,20,0,True,45
permABC-SMC,62931.255526083114,10.996958990206664,5694020.0,49.750242471694946,2.4970639735828684,23.94237057432069,1312.9339304966393,27.63102111445665,2.716165406250011,10.022165904943899,2.2346685614388258,3.142702232279874,,20,0,True,45
permABC-SMC,63356.13726352838,10.997733302017796,5760340.0,49.9956955909729,2.4803895121175366,23.940391913107625,1301.7267497261587,27.63102111447592,2.6685269976089185,10.024202282620003,2.2126858210196145,3.1271904223730345,,20,0,True,45
permABC-SMC,63754.54346398073,10.998138797760845,5823340.0,50.22849988937378,2.457717385098711,23.936317965301072,1287.3800851083245,27.631021114475157,2.6212976276948163,10.021288179860083,2.190769452890032,3.1116614878660114,,20,0,True,45
permABC-SMC,64325.169472993664,11.033991664133213,5883180.0,50.45844388008118,2.441203070309289,23.932590297257345,1277.382745507401,27.631021114475498,2.5788461358431976,10.022186443983314,2.1704787005283688,3.0974132428421868,,20,0,True,45
permABC-SMC,64847.37991266375,11.061492653392808,5940020.0,50.66163635253906,2.4207625814764984,23.932751990607667,1263.2979346431487,27.63102111447555,2.53546212019675,10.02158649549004,2.148948181480951,3.083347014839343,,20,0,True,45
permABC-SMC,65379.581151832455,11.100229012404437,5994000.0,50.88344979286194,2.3999672738160394,23.93042370748229,1251.1168286865675,27.631021114494438,2.4918007919499505,10.020469625465815,2.1281103426797907,3.0686993441227255,,20,0,True,45
permABC-SMC,65910.16136066288,11.138085085806033,6045280.0,51.07925820350647,2.3808421011629237,23.93325520622131,1238.2669304900614,27.631021114494253,2.455875952698004,10.019945576958827,2.1088438832857674,3.0551446167671705,,20,0,True,45
permABC-SMC,97389.54041204437,16.294969734034712,6145280.0,51.41062951087952,2.3644534548564895,23.937372053521283,1225.1984079111899,27.631021114476255,2.3785995481862967,10.037805963486564,2.074547729757322,3.0342452558006423,,20,0,True,45
permABC-SMC,85040.61052057781,14.097771939610096,6240280.0,51.72472524642944,2.346448651761967,23.93970872101663,1212.3519227656102,27.63102111447657,2.3402637918368647,10.038702142226937,2.053411023220375,3.0209232876857297,,20,0,True,45
permABC-SMC,79850.15136226037,13.123863219733677,6330520.0,52.02299380302429,2.3278251630222226,23.938802017854925,1200.097704265384,27.631021114476894,2.294647455466556,10.038083030066074,2.031232526577207,3.007190040188697,,20,0,True,45
