method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.008110378980636598,1000000.0,8.110378980636597,22.76493202073613,23.94907744651954,19867.927100091096,27.631021114574057,7.757049382128517,10.01950045853402,14.171667157125198,15.157803140765022,15,2,False,42
ABC-Vanilla,2154.4346900318833,0.017473281825188907,464158.8833612779,3.764504451289062,12.819765934305345,23.939733926796407,19320.107389217985,27.631021114552617,8.004810321016107,9.99136319088556,14.15355778816424,15.114110418060099,15,2,False,42
ABC-Vanilla,4641.588833612778,0.037645044512890614,215443.4690031884,1.7473281825188913,11.510137798824246,23.945072779086676,19337.702989674886,27.631021114594674,7.886428945601545,10.01106436091837,14.101763811891045,14.998050417800075,15,2,False,42
ABC-Vanilla,10000.0,0.08110378980636597,100000.0,0.8110378980636597,10.598285993285447,23.95088488967115,19373.50134296171,27.631021114574036,8.009164594061534,10.000049518217121,14.177552916402762,15.150377469598137,15,2,False,42
ABC-Vanilla,21544.346900318837,0.1747328182518891,46415.88833612779,0.37645044512890624,9.873822345618281,23.938287532183207,19549.09257364287,6.907755277651879,7.890008319458704,10.009945113301173,14.175864299227163,15.173581838563665,15,2,False,42
ABC-Vanilla,46415.88833612777,0.376450445128906,21544.346900318847,0.1747328182518892,9.253876478195698,23.973472565313543,20281.78919621105,27.631021114577244,8.348993805932828,10.047870826990932,14.144596072878292,15.218361114692716,15,2,False,42
ABC-Vanilla,100000.0,0.8110378980636597,10000.0,0.08110378980636597,8.71681741800615,23.965633470476092,19306.072927329707,27.63102111465702,8.26773329193976,9.996987738931393,14.124349964048635,15.140778513057588,15,2,False,42
ABC-Vanilla,215443.4690031882,1.7473281825188898,4641.588833612783,0.03764504451289065,8.223710853745953,23.966349012097545,19687.857434285153,27.63102111459624,8.09031050275343,10.034639827804202,14.008640024345453,15.044467844781527,15,2,False,42
ABC-Vanilla,464158.8833612778,3.7645044512890613,2154.434690031884,0.017473281825188917,7.79491747318822,23.971436017112666,19613.36389108969,27.631021114616175,8.159840763364041,10.007639801483945,14.15470812541502,15.138128701505517,15,2,False,42
ABC-Vanilla,1000000.0,8.110378980636597,1000.0,0.008110378980636598,7.386581719315899,23.983253678249568,20019.837577680686,27.631021114638752,8.06390711108423,10.05112218629639,14.150694554063053,15.11814266050288,15,2,False,42
