method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-Vanilla,1000.0,0.0031406002044677,1000000.0,3.140600204467773,50.83917383388226,23.94920561115044,5829.783126551996,27.630901400258463,7.421997153309863,9.950427271575847,13.318746532132318,14.163755802129042,5,1,True,42,
ABC-Vanilla,2154.434690031884,0.0067662180280265,464158.8833612779,1.4577374839899628,20.420640164866818,23.987308068360104,6210.394926262668,27.63090140046824,7.883821671426449,10.032304336312713,13.542075948739988,14.313814929624904,5,1,True,42,
ABC-Vanilla,4641.588833612778,0.0145773748398996,215443.4690031884,0.6766218028026598,16.530773323150353,23.924730591403407,5765.638266846969,27.63090140035714,8.077181017057557,9.970368997423666,13.2399151515181,14.01181035804855,5,1,True,42,
ABC-Vanilla,10000.0,0.0314060020446777,100000.0,0.3140600204467774,13.882189045189977,23.953340964709888,6218.418778775347,27.63090140036125,7.924667886190259,10.008304463317655,13.49336751931545,14.358237276087529,5,1,True,42,
ABC-Vanilla,21544.34690031884,0.0676621802802659,46415.88833612779,0.1457737483989963,11.832970274673348,23.97707237421056,6121.106243460102,27.63090140040372,7.801228961217407,9.994830051023488,13.586478179080364,14.341465744344642,5,1,True,42,
ABC-Vanilla,46415.88833612777,0.1457737483989962,21544.346900318847,0.067662180280266,10.16532654123331,23.959731198535057,5807.74345318165,27.63090140040228,7.712717515346215,9.983850144496948,13.151553867641391,14.053964012814795,5,1,True,42,
ABC-Vanilla,100000.0,0.3140600204467773,10000.0,0.0314060020446777,8.7772788289571,23.9263924246804,5749.248954256536,27.6309014002963,7.350713555552693,9.926107863390513,13.356014895235678,14.08708967597409,5,1,True,42,
ABC-Vanilla,215443.4690031882,0.6766218028026593,4641.588833612783,0.0145773748398996,7.561163909776904,23.93994503671371,6258.493953853722,27.630901400299585,7.542224383376981,10.011265640482549,13.541395393886196,14.33796030070014,5,1,True,42,
ABC-Vanilla,464158.8833612778,1.4577374839899626,2154.434690031884,0.0067662180280266,6.545819034747656,23.9359265659778,6070.865420920721,27.63090140035888,7.616599818526022,9.962656516907238,13.58893006364486,14.28789238969815,5,1,True,42,
ABC-Vanilla,1000000.0,3.140600204467773,1000.0,0.0031406002044677,5.663223294796005,23.919967727353843,6072.067563124171,27.630901400379045,7.730453337654628,9.951766113216513,13.565400016613458,14.295259454252031,5,1,True,42,
permABC-Vanilla,1000.0,0.0064468896389007,1000000.0,6.446889638900757,39.252118044083126,23.96145946145815,1800.2887008039324,27.630901400382587,6.4691537421191,9.99491442389431,6.791824514318,8.000437310021658,5,1,True,42,
permABC-Vanilla,2154.434690031884,0.0138894026808549,464158.8833612779,2.9923810959455674,10.20287076733272,23.932070218756728,868.1972236317945,27.630901400358287,5.575226919397102,9.94640245784307,4.4134880846666,6.231134375952115,5,1,True,42,
permABC-Vanilla,4641.588833612778,0.0299238109594556,215443.4690031884,1.3889402680854916,7.937799509238722,23.911549620505973,595.0209646955129,27.6309014002968,5.064604877515484,9.95450207009058,3.4288662335695066,5.4889618170245305,5,1,True,42,
permABC-Vanilla,10000.0,0.0644688963890075,100000.0,0.6446889638900757,6.443154284824031,23.94475154241725,433.3671340433724,27.63090140038272,3.948489235811296,9.995213967239774,2.6583888267629825,5.032436076919802,5,1,True,42,
permABC-Vanilla,21544.34690031884,0.1388940268085491,46415.88833612779,0.2992381095945567,5.296122445401655,24.007409058743008,325.8607619110119,27.630901400447893,2.7240954121500764,10.018520191724004,2.055728732299876,4.758192835299359,5,1,True,42,
permABC-Vanilla,46415.88833612777,0.2992381095945566,21544.346900318847,0.1388940268085492,4.41206426010393,23.993450604548777,259.2397047085352,27.63090140042438,1.6760358380199194,10.010542068084806,1.590511056435529,4.581528623754036,5,1,True,42,
permABC-Vanilla,100000.0,0.6446889638900757,10000.0,0.0644688963890075,3.727378847334664,23.994629881385457,210.42771739709016,27.630901400407943,0.9631153491067108,10.019355614040474,1.1807483185310088,4.468663355947762,5,1,True,42,
permABC-Vanilla,215443.4690031882,1.3889402680854903,4641.588833612783,0.0299238109594556,3.1797286378723424,23.98702997141857,180.9439804997868,27.63090140042683,0.5409147017566681,10.040659893376986,0.8559032179301148,4.407434872502621,5,1,True,42,
permABC-Vanilla,464158.8833612778,2.992381095945567,2154.434690031884,0.0138894026808549,2.73766076545861,24.03603100296908,155.39594953952036,27.63090140049224,0.2739004235258064,10.052198237759107,0.5915609404648199,4.374512967023472,5,1,True,42,
permABC-Vanilla,1000000.0,6.446889638900757,1000.0,0.0064468896389007,2.3712905161281,24.03030262260648,138.5529972922442,27.63090140047192,0.1158936983322072,10.071045181788389,0.3598999702614541,4.355954904985468,5,1,True,42,
ABC-SMC,950.0,0.1447500228881836,4750.0,0.723750114440918,30.06308564129194,23.93569055976172,5588.396842044959,27.63090140029677,7.4179608580839105,9.950552118044136,13.148728913256289,13.89259499432837,5,1,True,42,
ABC-SMC,1852.0,0.2135024547576904,9260.0,1.067512273788452,28.64582859362304,23.9430770343579,5282.908127899342,27.630901400317413,7.366670360553037,9.94675573836263,12.850609739708734,13.560608621151632,5,1,True,42,
ABC-SMC,2708.0,0.2822821617126465,13540.0,1.4114108085632324,27.38492879964476,23.948064252262864,5077.772837257102,27.630901400338168,7.347318550064879,9.952783623132456,12.560004250635163,13.26791563750816,5,1,True,42,
ABC-SMC,3521.0,0.3508088588714599,17605.0,1.7540442943572998,26.31326134785479,23.95422344799071,4903.414317660574,27.630901400379567,7.322974251903512,9.955640776857308,12.319779163404116,13.018745688983122,5,1,True,42,
ABC-SMC,4293.0,0.4202738285064697,21465.0,2.1013691425323486,25.607799871757315,23.96200960708665,4694.111158979469,27.630901400401378,7.27117399453237,9.95421560330763,12.073873351206371,12.777047193333733,5,1,True,42,
ABC-SMC,5026.0,0.4920669555664063,25130.0,2.4603347778320312,24.95266155623456,23.95669863374301,4547.801051754655,27.630901400400766,7.220965963051306,9.95535022215896,11.85782877368429,12.55994344248353,5,1,True,42,
ABC-SMC,5722.0,0.5604558944702148,28610.0,2.802279472351074,24.41819128368793,23.96771396453596,4464.772353409479,27.63090140042232,7.182808746183092,9.976225098201006,11.645601473996104,12.361825638577658,5,1,True,42,
ABC-SMC,6383.0,0.6311005592346192,31915.0,3.155502796173096,23.7453922764382,23.9696836434354,4308.180240935724,27.63090140042217,7.216363035642995,9.972380770249682,11.450711398852624,12.154932986827667,5,1,True,42,
ABC-SMC,7011.0,0.6988075733184814,35055.0,3.4940378665924072,23.23060418828456,23.98145310907896,4195.25014043238,27.630901400443094,7.1851154138816415,9.980087108616935,11.234406419720932,11.97097362019698,5,1,True,42,
ABC-SMC,7607.0,0.7606997966766358,38035.0,3.8034989833831774,22.81741491413759,23.978875330373,4045.146497928005,27.630901400442827,7.217345596625736,9.977314530126153,11.062042937262447,11.77629647453423,5,1,True,42,
ABC-SMC,8173.0,0.8287861347198486,40865.0,4.143930673599243,22.39124771525953,23.967457150260707,3889.2032934172153,27.630901400441857,7.2384339687758175,9.964996596136814,10.880656680023254,11.603217023893867,5,1,True,42,
ABC-SMC,8710.0,0.9003299236297607,43550.0,4.501649618148804,21.94006550263327,23.96401326352771,3771.922878416325,27.63090140044161,7.1323499500094245,9.962500072379273,10.68757953838064,11.433252888626315,5,1,True,42,
