method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-Vanilla,1000.0,0.008240264177322388,1000000.0,8.240264177322388,25.21626401882382,23.927326921657396,27648.35414581597,27.63102111459358,8.726020644623402,10.007889928441129,16.979831716054367,18.808290261816406,15,5,False,42
ABC-Vanilla,2154.4346900318833,0.01775311099865039,464158.8833612779,3.8247918191478987,15.305051032794795,23.94603871508615,27791.673049283556,27.631021114593906,8.732752431243211,10.02269867728667,16.950633908997983,18.76873252041465,15,5,False,42
ABC-Vanilla,4641.588833612778,0.038247918191478984,215443.4690031884,1.7753110998650394,13.94166233754177,23.96241221176855,27957.211728901406,27.631021114615283,8.475432012975153,10.040067735790302,16.97479384343428,18.7608786811478,15,5,False,42
ABC-Vanilla,10000.0,0.08240264177322389,100000.0,0.8240264177322388,12.987067225417881,23.970203946076836,27648.842799924005,27.631021114659188,8.749727673955329,10.039901573950893,16.984140605409685,18.753329920317515,15,5,False,42
ABC-Vanilla,21544.346900318837,0.17753110998650393,46415.88833612779,0.3824791819147899,12.218593616750203,23.955714402232942,26991.323818691937,27.63102111459615,8.581130522821244,9.993170479430535,16.99753776624207,18.82428696144207,15,5,False,42
ABC-Vanilla,46415.88833612777,0.38247918191478975,21544.346900318847,0.177531109986504,11.563798801204126,23.977343181552875,28218.898551569422,27.631021114638934,8.26890198904324,10.048142584654173,17.017657451710043,18.89351313456118,15,5,False,42
ABC-Vanilla,100000.0,0.8240264177322388,10000.0,0.08240264177322387,10.994006737034445,23.945051759777243,27590.10555605889,27.63102111451399,8.754908972974341,10.017891653084085,17.016338692215527,18.797053804317112,15,5,False,42
ABC-Vanilla,215443.4690031882,1.7753110998650379,4641.588833612783,0.03824791819147902,10.4748459917527,23.946544015906657,27140.850460598846,27.631021114634983,8.812924769317956,9.995286629494116,16.98633057448186,18.754016949239528,15,5,False,42
ABC-Vanilla,464158.8833612778,3.8247918191478982,2154.434690031884,0.017753110998650398,9.986494609139214,23.97379833876105,27439.01008079997,27.631021114595978,8.675976120686276,10.027966248798236,16.89968319526021,18.721836512406842,15,5,False,42
ABC-Vanilla,1000000.0,8.240264177322388,1000.0,0.008240264177322388,9.55549593314056,23.97925360568488,27567.914748778327,27.631021114596116,8.450132864482443,10.016388640078507,17.074194672147527,18.85005251763356,15,5,False,42
permABC-Vanilla,1000.0,0.0196500506401062,1000000.0,19.6500506401062,15.40537470479745,23.954026469901493,6063.73965432307,6.907755277632695,9.17379877525491,10.05199432530622,7.1615527749337655,8.808118558223708,15,5,False,42
permABC-Vanilla,2154.4346900318833,0.042334750759928014,464158.8833612779,9.12074556310426,6.948272955066431,23.992948683158865,4457.619124980663,27.63102111464047,8.425099986500708,10.077432028870824,5.823398133227256,7.445927862695687,15,5,False,42
permABC-Vanilla,4641.588833612778,0.09120745563104256,215443.4690031884,4.233475075992803,5.997061222958982,23.956908429989525,3511.3845697468687,27.63102111455668,7.545608297008698,10.055328324431823,5.050936226094879,6.590724077172012,15,5,False,42
permABC-Vanilla,10000.0,0.196500506401062,100000.0,1.9650050640106203,5.342278426348555,23.95946479329749,2864.331056096172,27.631021114635576,7.092796972506582,10.046489899745378,4.48481417037352,5.94673571006176,15,5,False,42
permABC-Vanilla,21544.346900318837,0.4233475075992802,46415.88833612779,0.9120745563104259,4.825236893968945,23.994890074926943,2377.6233978001237,27.631021114577553,6.448693000696474,10.03846843575802,4.015822874018804,5.451971601362223,15,5,False,42
permABC-Vanilla,46415.88833612777,0.9120745563104253,21544.346900318847,0.4233475075992804,4.394765039702099,23.940330995572044,2059.3186746895894,27.63102111459335,5.8451232096437105,10.01918850115266,3.6345773963260006,4.995199396840171,15,5,False,42
permABC-Vanilla,100000.0,1.96500506401062,10000.0,0.196500506401062,4.0277143622222,23.976994877931475,1788.0014750300106,27.63102111465859,5.373154154948338,10.040814006513553,3.322262041600049,4.649988693535296,15,5,False,42
permABC-Vanilla,215443.4690031882,4.233475075992798,4641.588833612783,0.09120745563104266,3.7050821903170825,23.95131320623046,1527.4375361955513,6.907755277693459,4.551824635586786,10.015061901488815,2.9846817006439323,4.3160385629056455,15,5,False,42
permABC-Vanilla,464158.8833612778,9.120745563104256,2154.434690031884,0.042334750759928035,3.4142547877395586,24.00934920784724,1365.7073004230735,27.63102111457973,3.9828237435515215,10.037482254377798,2.709450051837492,4.050316093011183,15,5,False,42
permABC-Vanilla,1000000.0,19.6500506401062,1000.0,0.019650050640106203,3.16444693973372,23.99990122700048,1200.83663086381,27.63102111466326,3.4381524314248177,10.030526194860277,2.4553474242437603,3.7901586737558435,15,5,False,42
ABC-SMC,950.0,0.052807950973510744,14250.0,0.7921192646026611,18.524024114814015,23.927074692205824,26347.79273503139,27.631021114571144,8.44726320512581,10.004459389469039,16.57420617510748,18.346619574853523,15,5,False,42
